序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
18,603985,恒润股份,13.42,10.0,1.22,120255.0,158091141.0,9.34,13.42,12.28,12.28,12.2,0.94,2.73,-60.22,1.81,5916314400.0,5916314400.0,0.0,0.0,7.19,14.9
19,603716,塞力医疗,10.01,10.0,0.91,207163.0,202718446.0,9.78,10.01,9.12,9.12,9.1,0.79,10.85,-25.59,1.96,1911792423.0,1911792423.0,0.0,0.0,11.35,38.64
20,603700,宁水集团,11.77,10.0,1.07,82387.0,93947162.0,10.84,11.77,10.61,10.65,10.7,0.89,4.05,50.99,1.51,2392158340.0,2392158340.0,0.0,0.0,9.59,17.58
21,603496,恒为科技,41.91,10.0,3.81,1392745.0,5427942763.0,19.95,41.91,34.31,40.0,38.1,1.93,43.49,128.58,9.52,13419969374.0,13419969374.0,0.0,0.0,68.25,54.19
22,603398,沐邦高科,17.27,10.0,1.57,170145.0,288872387.0,4.9,17.27,16.5,16.8,15.7,0.99,3.92,-19.09,4.04,7488989119.0,7488989119.0,0.0,0.0,-38.23,-24.95
23,603275,众辰科技,45.87,10.0,4.17,33522.0,147748099.0,11.44,45.87,41.1,41.75,41.7,0.57,7.94,31.78,2.48,6824164805.0,1935368278.0,0.0,0.0,33.73,34.75
24,603086,先达股份,6.27,10.0,0.57,300488.0,182649471.0,10.18,6.27,5.69,5.8,5.7,0.5,6.91,330.32,1.35,2726278407.0,2726278407.0,0.0,0.0,26.67,46.5
25,600129,太极集团,22.22,10.0,2.02,649318.0,1411974340.0,8.47,22.22,20.51,20.51,20.2,3.69,11.66,17.03,3.09,12374112332.0,12374112332.0,0.0,0.0,-13.07,-10.11
26,603032,德新科技,16.4,9.99,1.49,100393.0,162649677.0,8.05,16.4,15.2,15.2,14.91,1.04,4.36,176.56,3.02,3837190000.0,3773935200.0,0.0,0.0,2.82,21.93
27,603876,鼎胜新材,9.69,9.99,0.88,688040.0,650393912.0,9.65,9.69,8.84,8.85,8.81,4.8,7.72,28.92,1.32,8656850436.0,8640472398.0,0.0,0.0,2.54,9.49
28,601611,中国核建,8.81,9.99,0.8,834463.0,717945892.0,7.74,8.81,8.19,8.23,8.01,5.28,2.77,13.68,1.32,26531761403.0,26531761403.0,0.0,0.0,2.2,-2.54
29,603978,深圳新星,14.1,9.98,1.28,74978.0,102728239.0,9.98,14.1,12.82,12.82,12.82,1.62,3.55,-22.74,1.61,2976429616.0,2976429616.0,0.0,0.0,-20.79,-8.5
30,603602,纵横通信,18.73,9.98,1.7,148866.0,269149895.0,11.86,18.73,16.71,17.2,17.03,1.16,6.49,151.98,4.25,4293820528.0,4293820528.0,0.0,0.0,16.12,17.06
31,603683,晶华新材,13.45,9.98,1.22,107065.0,144001968.0,0.0,13.45,13.45,13.45,12.23,0.55,4.14,39.53,2.63,3530615437.0,3480742837.0,0.0,0.0,32.12,48.78
32,603326,我乐家居,7.39,9.97,0.67,71396.0,51466458.0,9.82,7.39,6.73,6.8,6.72,0.47,2.24,22.21,2.14,2385777845.0,2358717513.0,0.0,0.0,11.63,24.83
33,600192,长城电工,7.28,9.97,0.66,118262.0,85197638.0,9.67,7.28,6.64,6.64,6.62,0.39,2.68,-20.23,2.49,3215925440.0,3215925440.0,0.0,0.0,14.47,26.17
34,603011,合锻智能,8.39,9.96,0.76,493970.0,404817020.0,9.31,8.39,7.68,7.7,7.63,1.85,9.99,405.14,1.86,4148137126.0,4148137126.0,0.0,0.0,8.96,22.48
35,603823,百合花,11.15,9.96,1.01,240108.0,258722852.0,10.26,11.15,10.11,10.11,10.14,1.95,5.84,24.21,2.0,4642499900.0,4583001270.0,0.0,0.0,8.99,19.89
36,601789,宁波建工,6.74,9.95,0.61,996035.0,670899485.0,0.16,6.74,6.73,6.73,6.13,0.62,9.16,25.02,1.67,7325022497.0,7325022497.0,0.0,0.0,48.46,51.8
37,600281,华阳新材,3.87,9.94,0.35,174930.0,66303899.0,10.8,3.87,3.49,3.49,3.52,1.27,3.4,-17.03,12.5,1990735837.0,1990735837.0,0.0,0.0,0.78,18.35
38,600478,科力远,5.09,9.94,0.46,772539.0,388258044.0,7.34,5.09,4.75,4.75,4.63,1.79,4.64,309.09,3.14,8477603262.0,8477603262.0,0.0,0.0,6.93,23.24
39,688656,浩欧博,95.89,9.92,8.65,20594.0,191716858.0,13.33,97.53,85.9,87.18,87.24,1.94,3.27,164.1,7.44,6046663072.0,6046663072.0,0.77,1.49,-31.51,0.41
40,600376,首开股份,2.89,9.89,0.26,399187.0,113829871.0,8.75,2.89,2.66,2.66,2.63,0.39,1.55,-1.31,0.54,7454943549.0,7454943549.0,0.0,0.0,0.35,9.89
41,688258,卓易信息,42.6,8.95,3.5,131094.0,566184960.0,14.83,46.07,40.27,40.27,39.1,2.18,10.82,160.8,6.11,5160659296.0,5160659296.0,-0.44,-0.28,25.29,23.12
42,688246,嘉和美康,37.98,8.95,3.12,74560.0,281936634.0,15.78,39.53,34.03,35.48,34.86,1.26,7.39,-34.84,3.12,5225501012.0,3834158365.0,0.0,-0.05,27.02,53.15
43,600201,生物股份,6.99,8.04,0.52,665216.0,452840535.0,8.96,7.0,6.42,6.46,6.47,4.06,5.94,34.64,1.44,7831380890.0,7831380890.0,0.0,0.14,4.33,1.9
44,603737,三棵树,50.7,7.99,3.75,72923.0,363959673.0,9.16,51.18,46.88,46.95,46.95,1.94,1.38,48.84,9.64,26719532787.0,26719532787.0,0.0,0.0,5.93,19.01
45,688499,利元亨,31.56,7.9,2.31,214931.0,689236673.0,15.28,34.67,30.2,30.38,29.25,1.39,12.74,-5.29,2.31,5325071776.0,5325071776.0,-0.66,-0.88,14.72,41.08
46,603790,雅运股份,12.95,7.83,0.94,45452.0,57783651.0,8.58,13.08,12.05,12.1,12.01,2.38,2.38,28.51,2.03,2478112000.0,2478112000.0,0.0,0.08,10.59,17.51
47,600808,马钢股份,3.5,7.69,0.25,3084020.0,1077201875.0,9.23,3.58,3.28,3.3,3.25,2.61,5.17,-8.0,1.07,27027366051.0,20887129151.0,0.0,0.29,47.68,13.27
48,600588,用友网络,16.4,7.54,1.15,1982774.0,3263809939.0,7.02,16.78,15.71,15.77,15.25,1.69,5.8,-28.88,6.42,56038757508.0,56038757508.0,0.37,0.61,28.33,52.84
49,603227,雪峰科技,8.76,7.48,0.61,481112.0,421392770.0,8.47,8.97,8.28,8.3,8.15,4.44,4.94,11.7,1.94,9388027956.0,8532901012.0,0.0,0.34,-2.56,0.81
50,688789,宏华数科,73.7,7.28,5.0,49094.0,360401752.0,9.75,75.9,69.2,69.5,68.7,1.96,2.74,31.48,4.2,13225563168.0,13225563168.0,-0.08,0.27,5.68,11.03
51,603615,茶花股份,24.03,7.28,1.63,107760.0,259717015.0,9.11,24.64,22.6,22.63,22.4,3.35,4.46,-294.87,5.0,5810934600.0,5810934600.0,0.0,0.04,15.42,5.03
52,600679,上海凤凰,15.26,7.16,1.02,514339.0,763791484.0,10.46,15.6,14.11,14.35,14.24,1.93,14.97,117.56,3.52,7863390362.0,5244774362.0,0.0,0.39,34.09,16.22
53,603026,石大胜华,38.25,7.14,2.55,140738.0,539337205.0,9.36,39.27,35.93,35.93,35.7,2.01,6.94,516.14,1.99,7752510000.0,7752510000.0,0.0,-0.23,-4.42,9.29
54,603882,金域医学,36.4,7.12,2.42,252423.0,909117738.0,10.59,37.17,33.57,34.34,33.98,1.46,5.49,134.77,2.27,16862601210.0,16748898603.0,0.08,0.19,18.99,36.59
55,603777,来伊份,17.46,7.12,1.16,625885.0,1037618099.0,13.19,17.93,15.78,16.48,16.3,1.69,18.6,-103.4,3.3,5876335994.0,5876335994.0,0.0,1.22,60.18,13.23
56,603135,中重科技,9.94,6.88,0.64,274231.0,275167560.0,10.54,10.23,9.25,9.31,9.3,5.25,10.85,686.05,2.11,6257608515.0,2511412131.0,0.0,0.1,6.08,12.19
57,688275,万润新能,56.05,6.76,3.55,38763.0,215596813.0,10.57,57.55,52.0,52.0,52.5,1.8,4.58,-8.19,1.26,7068939851.0,4741649239.0,0.04,0.11,-5.22,15.97
58,688573,信宇人,24.0,6.76,1.52,141444.0,337632442.0,19.08,26.0,21.71,23.11,22.48,1.42,28.04,-34.69,2.83,2346105312.0,1210500456.0,0.0,2.04,23.71,53.94
59,688636,智明达,36.26,6.62,2.25,49633.0,178423575.0,11.14,37.48,33.69,34.1,34.01,1.41,4.41,212.02,3.7,4081480860.0,4079308524.0,0.22,-0.06,21.6,29.04
60,688122,西部超导,47.33,6.58,2.92,252113.0,1185549706.0,8.67,48.44,44.59,44.59,44.41,2.36,3.88,37.97,4.64,30748620643.0,30748620643.0,-0.06,0.04,7.74,10.79
61,603612,索通发展,18.3,6.52,1.12,440744.0,809587804.0,9.55,18.9,17.26,17.52,17.18,2.64,8.85,31.56,1.57,9115311600.0,9115311600.0,-0.16,0.22,37.08,35.46
62,603108,润达医疗,20.09,6.41,1.21,818389.0,1663763760.0,9.75,20.77,18.93,19.21,18.88,1.57,13.56,180.37,2.82,12127133205.0,12127133205.0,0.1,0.2,10.99,26.11
63,603527,众源新材,10.8,6.4,0.65,415208.0,442982069.0,8.28,11.1,10.26,10.26,10.15,2.6,13.1,28.01,1.73,3423288960.0,3423288960.0,0.09,0.09,2.18,12.62
64,603931,格林达,25.22,6.28,1.49,91360.0,229209030.0,8.68,25.71,23.65,23.65,23.73,2.63,4.58,34.02,3.28,5032862344.0,5032862344.0,0.04,0.2,0.4,8.75
65,605033,美邦股份,21.35,6.27,1.26,144310.0,299885753.0,7.22,21.35,19.9,19.92,20.09,1.91,10.67,50.02,2.55,2886520000.0,2886520000.0,0.05,0.71,60.77,77.47
66,688133,泰坦科技,22.56,6.26,1.33,54510.0,120736848.0,6.64,22.66,21.25,21.29,21.23,1.55,3.31,286.91,1.33,3709698201.0,3709698201.0,0.0,-0.27,-1.31,23.68
67,688778,厦钨新能,57.53,6.14,3.33,152632.0,870638895.0,10.04,59.52,54.08,54.19,54.2,1.62,3.63,48.67,2.77,24206955688.0,24206955688.0,0.05,0.24,20.86,26.05
68,603906,龙蟠科技,13.48,6.06,0.77,668349.0,898874179.0,7.32,13.92,12.99,13.0,12.71,1.58,11.83,-22.21,3.04,8965263612.0,7617263612.0,0.07,-0.07,-5.4,30.12
69,600576,祥源文旅,9.34,6.02,0.53,275502.0,253426639.0,10.67,9.65,8.71,8.78,8.81,1.31,4.17,67.04,3.54,9849482430.0,6168043375.0,-0.11,0.11,27.42,35.56
70,603799,华友钴业,34.98,6.0,1.98,1103220.0,3853438254.0,4.36,35.4,33.96,33.98,33.0,1.5,6.54,14.7,1.73,59192494458.0,58988069239.0,0.06,-0.09,10.31,19.55
71,688520,神州细胞-U,42.79,5.99,2.42,59444.0,254006652.0,6.91,43.94,41.15,41.36,40.37,1.53,1.33,170.22,135.25,19055915202.0,19055915202.0,0.0,0.09,11.49,18.11
72,603181,皇马科技,12.14,5.93,0.68,173346.0,204385972.0,5.93,12.2,11.52,11.65,11.46,3.77,2.94,18.77,2.39,7146818000.0,7146818000.0,0.08,0.5,8.68,5.29
73,603072,天和磁材,42.37,5.93,2.37,290285.0,1189880985.0,13.25,43.5,38.2,38.44,40.0,1.88,44.83,78.83,5.62,11197543600.0,2743272174.0,0.02,0.19,244.47,244.47
74,600586,金晶科技,5.96,5.86,0.33,1077892.0,644858859.0,10.66,6.19,5.59,5.63,5.63,2.01,7.54,21.51,1.39,8515469200.0,8515469200.0,0.0,-0.17,0.0,6.05
75,688819,天能股份,30.28,5.8,1.66,103397.0,313702026.0,8.25,31.3,28.94,28.99,28.62,1.66,1.06,18.81,1.84,29435188000.0,29435188000.0,0.03,0.17,6.43,11.24
76,603659,璞泰来,18.12,5.72,0.98,623293.0,1121583650.0,7.53,18.45,17.16,17.16,17.14,1.36,2.92,23.45,2.1,38725436541.0,38711551257.0,0.06,0.33,-9.26,13.89
77,688507,索辰科技,80.66,5.71,4.36,31625.0,253985433.0,7.34,82.41,76.81,78.7,76.3,0.81,6.51,172.91,2.52,7187514517.0,3917323639.0,-0.38,-0.14,25.72,47.46
78,688615,合合信息,255.45,5.65,13.65,15333.0,389158246.0,9.22,262.8,240.5,242.0,241.8,1.28,8.16,63.65,9.57,25545000000.0,4801468599.0,-0.05,-0.04,9.64,26.19
79,603444,吉比特,225.99,5.59,11.96,22585.0,503778404.0,6.77,227.48,213.0,215.3,214.03,1.69,3.14,18.57,3.44,16280568415.0,16280568415.0,0.02,0.22,9.44,3.27
80,688768,容知日新,50.28,5.54,2.64,25075.0,124017777.0,7.6,50.38,46.76,47.91,47.64,1.57,3.07,40.9,4.19,4395847309.0,4104157693.0,-0.02,0.92,42.76,38.36
81,603912,佳力图,9.34,5.54,0.49,701305.0,661580142.0,12.66,9.74,8.62,8.9,8.85,1.65,12.94,310.95,2.79,5060451667.0,5060451667.0,0.0,0.0,19.44,12.8
82,603360,百傲化学,32.6,5.47,1.69,153215.0,494446900.0,8.96,33.49,30.72,30.88,30.91,0.92,3.04,48.52,9.71,16444922224.0,16444922224.0,0.15,0.25,62.35,46.52
83,688590,新致软件,22.2,5.46,1.15,184852.0,413514327.0,7.55,23.15,21.56,22.18,21.05,1.16,7.04,726.44,3.99,5830904392.0,5830904392.0,-0.4,-0.18,32.78,38.49
84,688550,瑞联新材,33.8,5.39,1.73,72729.0,242635029.0,6.7,34.05,31.9,32.11,32.07,1.7,4.16,23.6,1.95,5905918616.0,5905918616.0,-0.32,-0.27,5.92,8.02
85,600212,绿能慧充,8.87,5.34,0.45,602575.0,524374133.0,11.64,9.1,8.12,8.39,8.42,1.6,11.7,-1440.02,11.03,6246850179.0,4566428679.0,0.0,0.34,4.85,17.33
86,600563,法拉电子,128.81,5.33,6.52,45127.0,580090145.0,7.99,130.99,121.22,122.5,122.29,1.48,2.01,28.06,5.77,28982250000.0,28982250000.0,0.05,0.08,0.31,8.32
87,605319,无锡振华,32.13,5.31,1.62,117562.0,371752958.0,6.0,32.36,30.53,31.29,30.51,0.84,5.5,24.06,3.48,8034478662.0,6865589262.0,-0.16,0.09,47.72,52.64
88,688311,盟升电子,36.09,5.28,1.81,42046.0,151357312.0,9.28,37.27,34.09,34.28,34.28,0.91,2.49,-22.75,3.71,6089555456.0,6084962642.0,0.14,0.08,5.53,9.0
89,603759,海天股份,7.98,5.28,0.4,174588.0,138460781.0,7.78,8.17,7.58,7.62,7.58,2.19,3.78,19.11,1.43,3684844800.0,3684844800.0,0.0,-0.13,13.03,-10.64
90,688213,思特威-W,110.75,5.27,5.54,164073.0,1813543605.0,10.23,115.0,104.24,107.0,105.21,1.35,5.08,113.77,10.51,44503954099.0,35777153235.0,-0.05,0.32,57.45,42.5
91,603039,泛微网络,65.28,5.22,3.24,93799.0,619826482.0,8.25,68.24,63.12,63.99,62.04,1.74,3.6,147.97,8.29,17012168605.0,17012168605.0,-0.11,-0.2,43.25,33.22
92,688398,赛特新材,16.83,5.19,0.83,40789.0,68283867.0,6.44,17.1,16.07,16.1,16.0,1.76,2.43,36.06,2.48,2824307802.0,2824307802.0,-0.12,-0.06,12.5,24.85
93,603696,安记食品,8.76,5.16,0.43,154951.0,133732215.0,5.76,8.82,8.34,8.38,8.33,2.2,6.59,72.52,3.67,2060352000.0,2060352000.0,0.11,0.11,3.79,6.83
94,603325,博隆技术,82.02,5.14,4.01,9590.0,78367086.0,6.65,83.18,77.99,77.99,78.01,1.74,3.43,24.21,2.38,5468273400.0,2296231920.0,0.04,0.28,4.38,4.47
95,688006,杭可科技,20.3,5.13,0.99,136929.0,280312477.0,8.65,21.18,19.51,19.59,19.31,1.65,2.27,40.88,2.39,12254544686.0,12254544686.0,0.0,0.15,-0.34,13.66
96,688147,微导纳米,29.65,5.1,1.44,89257.0,264046501.0,9.15,30.67,28.09,28.29,28.21,0.99,9.14,63.3,5.21,13570156525.0,2896156525.0,0.17,0.27,2.67,10.26
97,603686,福龙马,12.98,5.1,0.63,630653.0,807684607.0,10.69,13.58,12.26,12.4,12.35,1.53,15.18,35.05,1.63,5392286644.0,5392286644.0,0.0,0.15,42.95,24.81
98,688726,拉普拉斯,52.55,5.1,2.55,54476.0,284304442.0,8.28,53.42,49.28,49.95,50.0,1.59,16.15,28.82,6.03,21299891232.0,1772585596.0,0.06,0.19,-12.55,16.78
99,688131,皓元医药,45.66,5.09,2.21,48058.0,215851831.0,7.92,45.98,42.54,43.25,43.45,1.11,2.33,46.99,3.34,9632423600.0,9414217428.0,0.0,-0.22,25.61,27.9
100,600694,大商股份,25.45,5.08,1.23,79595.0,198075539.0,6.19,25.45,23.95,24.0,24.22,1.24,2.54,11.25,0.92,7967187932.0,7967187932.0,0.0,0.28,15.63,-3.49
101,688136,科兴制药,21.53,5.08,1.04,26299.0,56255689.0,7.37,21.87,20.36,20.36,20.49,1.15,1.32,136.32,2.63,4298297643.0,4298297643.0,-0.05,0.33,27.1,-1.51
102,600289,*ST信通,4.83,5.0,0.23,44172.0,20954557.0,5.0,4.83,4.6,4.6,4.6,0.29,0.78,79.5,4.22,3047981493.0,2733406564.0,0.0,0.0,169.83,169.83
103,603779,威龙股份,8.41,4.99,0.4,379908.0,321042559.0,8.74,8.69,7.99,7.99,8.01,2.58,11.44,485.13,4.95,2792815961.0,2792815961.0,0.0,0.0,-29.33,9.22
104,688100,威胜信息,39.32,4.99,1.87,68678.0,271837991.0,8.49,40.68,37.5,37.5,37.45,2.25,1.4,30.65,5.77,19333061081.0,19333061081.0,0.0,0.15,9.65,8.62
105,688070,纵横股份,44.66,4.93,2.1,18236.0,80781355.0,6.86,45.26,42.34,42.34,42.56,1.06,2.08,-114.85,6.84,3911322800.0,3911322800.0,0.2,-0.04,13.64,26.52
106,600763,通策医疗,45.44,4.92,2.13,155168.0,709143582.0,8.8,47.12,43.31,43.31,43.31,2.09,3.47,30.59,4.93,20324817476.0,20324817476.0,0.02,-0.09,-7.04,2.34
107,603977,国泰集团,12.41,4.9,0.58,229113.0,282360716.0,6.93,12.62,11.8,12.37,11.83,1.66,3.69,26.46,2.37,7709611085.0,7709611085.0,0.0,-0.16,-7.32,-4.17
108,688297,中无人机,40.71,4.9,1.9,128556.0,531372736.0,8.37,42.26,39.01,39.1,38.81,1.65,4.73,-509.67,4.83,27479250000.0,11057729300.0,-0.02,0.02,-6.84,1.07
109,688502,茂莱光学,251.0,4.89,11.7,26016.0,635162543.0,17.5,266.88,225.0,239.29,239.3,1.38,16.03,314.1,11.25,13252800000.0,4072795527.0,0.0,0.4,-4.82,24.63
110,600693,东百集团,7.11,4.87,0.33,1901581.0,1305850000.0,17.4,7.46,6.28,6.66,6.78,2.11,21.88,54.28,1.75,6184606809.0,6178254280.0,0.0,-1.93,80.46,1.57
111,688234,天岳先进,69.55,4.82,3.2,156993.0,1087526472.0,10.07,71.7,65.02,67.37,66.35,0.85,5.23,165.61,5.62,29886403110.0,20893398517.0,0.0,0.07,18.48,35.84
112,688392,骄成超声,50.72,4.79,2.32,26907.0,135481381.0,8.31,51.76,47.74,48.35,48.4,1.1,3.85,68.7,3.44,5822656000.0,3541207558.0,0.02,-0.33,9.52,24.31
113,688118,普元信息,25.2,4.78,1.15,56804.0,143038597.0,11.64,26.45,23.65,24.13,24.05,1.17,6.19,362.36,2.7,2313803848.0,2313803848.0,-0.59,-0.59,14.39,19.83
114,600980,北矿科技,16.53,4.75,0.75,119404.0,199539172.0,9.82,17.36,15.81,15.81,15.78,4.31,6.8,29.78,2.29,3128526085.0,2903944215.0,0.06,0.36,3.9,8.18
115,688767,博拓生物,37.18,4.73,1.68,19767.0,73436372.0,6.56,37.83,35.5,35.97,35.5,2.01,1.85,22.45,1.64,3965866679.0,3965866679.0,0.03,0.22,18.03,14.29
116,688536,思瑞浦,112.79,4.73,5.09,30315.0,339364708.0,6.66,114.44,107.27,109.97,107.7,0.87,2.29,-76.56,2.82,14956116869.0,14956116869.0,0.1,0.22,12.18,21.94
117,688052,纳芯微,167.49,4.71,7.53,43028.0,726609093.0,10.9,176.7,159.27,161.0,159.96,1.49,4.61,-59.24,4.02,23872087243.0,15633609222.0,-0.3,0.29,44.28,28.54
118,688225,亚信安全,25.88,4.69,1.16,77626.0,203031865.0,12.26,27.5,24.47,24.87,24.72,1.36,3.71,1100.6,4.8,10352258800.0,5411708906.0,-0.31,-0.38,22.83,42.12
119,688314,康拓医疗,31.78,4.61,1.4,19971.0,63182330.0,6.58,32.5,30.5,31.0,30.38,0.93,2.46,29.15,4.06,2581780886.0,2581780886.0,0.09,0.25,13.26,10.35
120,603937,丽岛新材,9.23,4.53,0.4,63720.0,58477751.0,4.98,9.29,8.85,8.87,8.83,1.52,3.05,-423.17,1.21,1927969516.0,1927969516.0,0.0,0.0,-1.39,1.88
121,600671,ST目药,10.41,4.52,0.45,24289.0,24801930.0,6.12,10.46,9.85,9.96,9.96,2.61,2.0,-257.28,37.91,1267718193.0,1267110749.0,0.1,-0.29,15.03,18.56
122,688103,国力股份,51.12,4.45,2.18,23878.0,122203871.0,7.17,52.49,48.98,48.98,48.94,0.97,2.51,149.41,4.27,4872530200.0,4872530200.0,0.0,0.04,21.4,25.69
123,603955,大千生态,19.48,4.45,0.83,86093.0,166500501.0,6.54,19.63,18.41,18.65,18.65,1.28,6.34,129.44,1.71,2643825600.0,2643825600.0,0.0,0.1,-17.18,7.62
124,600381,ST春天,4.24,4.43,0.18,182455.0,77077575.0,4.43,4.26,4.08,4.08,4.06,1.75,3.11,-20.64,2.18,2489137542.0,2489137542.0,-0.24,0.0,39.02,16.16
125,688359,三孚新科,49.59,4.42,2.1,26304.0,132543093.0,8.42,51.9,47.9,48.0,47.49,1.92,2.81,-333.23,9.05,4640314031.0,4640314031.0,0.16,0.2,3.31,25.61
126,688030,山石网科,17.89,4.38,0.75,44857.0,81155817.0,7.58,18.56,17.26,17.65,17.14,1.9,2.49,-23.46,3.5,3224353503.0,3224353503.0,-0.06,0.06,9.42,15.42
127,688585,上纬新材,7.93,4.34,0.33,52484.0,40871349.0,4.74,7.93,7.57,7.59,7.6,1.43,1.3,33.14,2.51,3198658503.0,3198658503.0,0.38,0.38,14.27,19.07
128,600353,旭光电子,8.43,4.33,0.35,512217.0,428185785.0,8.66,8.68,7.98,8.12,8.08,1.02,6.18,65.01,3.9,7006521319.0,6986878070.0,0.24,0.36,4.85,16.76
129,688299,长阳科技,17.7,4.3,0.73,265205.0,477461112.0,11.73,18.99,17.0,17.08,16.97,1.76,9.25,250.17,2.41,5141795413.0,5076960260.0,0.28,1.67,-3.75,20.41
130,600895,张江高科,26.98,4.29,1.11,502506.0,1350251093.0,7.5,27.65,25.71,26.11,25.87,0.98,3.24,61.32,3.32,41783644059.0,41783644059.0,-0.04,0.15,-3.95,0.67
131,603998,方盛制药,9.51,4.28,0.39,257111.0,241614055.0,5.48,9.64,9.14,9.14,9.12,2.01,5.86,13.73,2.66,4175698921.0,4172127916.0,0.21,0.11,-12.35,-8.73
132,605376,博迁新材,41.56,4.24,1.69,115840.0,480668896.0,11.66,43.66,39.01,39.88,39.87,1.02,4.43,95.84,7.09,10872096000.0,10872096000.0,0.48,0.61,39.56,43.56
133,688146,中船特气,30.6,4.22,1.24,68809.0,209895860.0,6.81,31.5,29.5,29.55,29.36,2.12,4.83,53.3,2.94,16200000009.0,4363207763.0,0.0,-0.07,-1.42,5.37
134,688638,誉辰智能,31.78,4.2,1.28,11648.0,36768664.0,5.18,32.16,30.58,31.3,30.5,2.58,4.52,-14.21,1.83,1779680000.0,819719369.0,1.11,1.37,6.18,13.5
135,688182,灿勤科技,26.3,4.16,1.05,166218.0,436488128.0,13.58,27.99,24.56,25.27,25.25,0.91,4.16,188.9,4.82,10520000000.0,10520000000.0,0.31,0.19,31.3,47.09
136,688683,莱尔科技,20.13,4.14,0.8,35972.0,72698056.0,7.92,20.88,19.35,19.41,19.33,1.81,2.32,88.76,3.12,3123731711.0,3123731711.0,0.0,0.0,-1.08,1.36
