序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
116,002760,凤形股份,20.91,4.71,0.94,63297.0,135794515.14,9.36,21.97,20.1,20.82,19.97,84.34,5.86,118.57,2.55,2258043842.0,2258043842.0,-4.56,0.43,7.01,23.0
117,301270,汉仪股份,41.15,4.63,1.82,23599.0,96730774.0,3.43,41.45,40.1,40.8,39.33,20.11,3.19,609.14,4.11,4115000000.0,3047635869.0,-0.48,0.86,6.11,15.14
119,601900,南方传媒,14.98,4.61,0.66,49813.0,73322564.0,4.68,14.99,14.32,14.37,14.32,28.63,0.56,19.02,1.68,13420230959.0,13420230959.0,1.22,4.24,5.34,-0.86
120,000657,中钨高新,10.22,4.61,0.45,100036.0,100932012.28,4.09,10.25,9.85,9.9,9.77,28.24,0.8,77.69,2.01,21354492713.0,12747499380.0,1.19,3.23,0.0,10.97
122,688325,赛微微电,52.01,4.54,2.26,4465.0,22859371.0,3.58,52.08,50.3,50.3,49.75,11.52,1.17,55.14,2.58,4418131957.0,1992197125.0,1.78,3.4,7.68,4.86
123,300384,三联虹普,22.12,4.54,0.96,59656.0,129697710.63,4.4,22.13,21.2,21.62,21.16,25.15,2.72,20.3,2.67,7056440702.0,4859568835.0,1.7,2.31,32.46,18.8
124,601339,百隆东方,5.81,4.5,0.25,146321.0,84717276.0,3.24,5.86,5.68,5.78,5.56,79.42,0.98,15.83,0.9,8712495890.0,8712495890.0,1.75,0.52,5.06,6.8
126,688096,京源环保,12.93,4.44,0.55,58140.0,74985833.0,8.64,13.37,12.3,12.3,12.38,48.12,3.82,-84.12,2.52,1970071692.0,1970071692.0,-1.3,5.12,52.66,73.32
129,688132,邦彦技术,22.11,4.34,0.92,15869.0,35219880.0,3.92,22.5,21.67,21.67,21.19,26.83,1.46,-88.7,2.31,3365699260.0,2398840325.0,0.5,2.03,6.81,30.21
130,600531,豫光金铅,7.21,4.34,0.3,104724.0,74986502.0,5.79,7.34,6.94,6.94,6.91,18.45,0.96,10.64,1.51,7860649391.0,7860649391.0,-0.14,3.89,5.72,12.31
132,600686,金龙汽车,14.57,4.29,0.6,75113.0,108012120.0,5.37,14.6,13.85,13.9,13.97,14.56,1.05,102.57,3.3,10447380866.0,10447380866.0,2.1,4.82,23.06,3.77
133,002236,大华股份,18.96,4.29,0.78,883293.0,1673422776.88,2.64,19.16,18.68,18.8,18.18,72.7,4.2,18.41,1.75,62485699437.0,39897921780.0,-0.84,0.85,17.91,18.5
134,688227,品高股份,45.0,4.29,1.85,8287.0,37178763.0,9.5,47.12,43.02,43.03,43.15,13.23,1.29,-78.22,3.84,5087487375.0,2884355145.0,0.02,4.58,42.5,74.08
135,300909,汇创达,29.94,4.28,1.23,10385.0,30666796.0,5.64,30.12,28.5,28.54,28.71,12.05,0.91,51.39,2.62,5178810991.0,3420365420.0,2.82,4.91,7.97,25.53
136,600637,东方明珠,8.52,4.28,0.35,396248.0,336760658.0,3.55,8.6,8.31,8.49,8.17,51.79,1.18,29.89,0.96,28643386441.0,28643386441.0,0.35,0.35,4.28,9.79
138,600589,大位科技,7.59,4.26,0.31,1047380.0,778770883.0,7.28,7.64,7.11,7.45,7.28,13.15,7.08,-302.67,18.51,11221586465.0,11221586465.0,1.61,1.88,44.02,65.72
139,833580,科创新材,14.73,4.25,0.6,8377.0,12270970.81,5.45,14.97,14.2,14.48,14.13,10.62,1.5,99.98,3.84,1266780000.0,823459454.0,1.59,1.73,-13.35,54.56
140,003001,中岩大地,43.86,4.23,1.78,9942.0,42747441.0,4.18,43.86,42.1,42.91,42.08,12.24,1.36,114.22,4.73,5558460520.0,3209293218.0,2.29,2.21,5.56,-4.65
143,002197,ST证通,5.51,4.16,0.22,165356.0,91273340.0,2.46,5.55,5.42,5.48,5.29,17.47,3.1,-44.69,1.4,3385139733.0,2942343785.0,-0.72,0.55,20.31,36.39
144,600379,宝光股份,10.03,4.15,0.4,21635.0,21449985.0,4.05,10.04,9.65,9.67,9.63,24.24,0.66,35.98,4.52,3311921687.0,3311921687.0,1.62,3.72,-0.89,6.14
146,300379,东方通,20.07,4.1,0.79,229754.0,454308556.04,4.67,20.18,19.28,19.33,19.28,26.05,4.36,-45.81,3.2,11197511158.0,10569615909.0,1.06,3.83,4.42,33.0
148,000702,正虹科技,7.46,4.04,0.29,43751.0,32580923.0,6.83,7.66,7.17,7.17,7.17,21.54,1.64,-87.2,6.32,2585822112.0,1989093937.0,-0.27,4.04,-9.14,12.52
153,002853,皮阿诺,15.63,3.99,0.6,17427.0,26661481.0,5.32,15.8,15.0,15.0,15.03,10.13,1.32,265.81,2.2,2915663151.0,2068343142.0,2.42,4.2,47.04,42.48
154,603020,爱普股份,9.18,3.96,0.35,21260.0,19244314.0,4.64,9.24,8.83,8.83,8.83,14.96,0.55,29.67,1.1,3518122765.0,3518122765.0,2.57,3.96,13.05,18.6
155,688288,鸿泉物联,23.07,3.92,0.87,5642.0,12867998.0,3.65,23.19,22.38,22.38,22.2,10.56,0.56,-666.45,3.2,2321855234.0,2321855234.0,1.05,3.08,26.2,43.29
156,300961,深水海纳,12.27,3.9,0.46,30270.0,36964584.0,4.66,12.37,11.82,11.96,11.81,14.31,2.0,-856.22,2.16,2175225600.0,1853194640.0,0.16,2.59,-5.9,22.09
159,605286,同力日升,44.54,3.85,1.65,10702.0,47157017.0,6.04,44.88,42.29,42.76,42.89,16.14,0.64,25.51,3.84,7482720000.0,7482720000.0,0.09,4.16,40.5,47.68
160,603268,松发股份,43.96,3.83,1.62,9471.0,41505056.0,4.63,44.3,42.34,42.34,42.34,21.87,0.76,-67.88,366.36,5458460448.0,5458460448.0,-0.41,3.83,12.37,10.84
161,300358,楚天科技,8.16,3.82,0.3,79799.0,64724529.6,2.54,8.19,7.99,8.01,7.86,26.06,1.38,-19.29,1.07,4816885626.0,4701663912.0,0.12,1.87,2.77,18.95
162,000801,四川九洲,19.91,3.81,0.73,231908.0,462280894.75,3.75,20.37,19.65,19.65,19.18,10.17,2.27,127.45,6.84,20364080322.0,20364080322.0,-0.4,1.32,25.14,39.13
163,300504,天邑股份,17.34,3.77,0.63,31369.0,55750753.0,9.69,18.38,16.76,16.78,16.71,29.62,1.44,91.61,2.1,4699566217.0,3784856092.0,-1.31,3.34,-2.58,-3.83
164,300428,立中集团,21.9,3.74,0.79,99921.0,215777967.14,5.12,22.06,20.98,21.04,21.11,32.48,1.81,20.08,1.91,13870405734.0,12075839054.0,0.14,4.09,22.41,34.36
166,600303,ST曙光,3.07,3.72,0.11,50876.0,15590752.0,3.04,3.11,3.02,3.02,2.96,34.41,0.75,-7.04,1.43,2098664928.0,2074104928.0,0.0,1.66,-4.36,3.02
169,002158,汉钟精机,20.01,3.68,0.71,26434.0,52530488.15,4.51,20.08,19.21,19.21,19.3,20.96,0.5,12.1,2.52,10699830021.0,10677379001.0,0.25,4.16,1.42,8.05
172,001387,雪祺电气,14.41,3.67,0.51,16137.0,23066906.5,5.97,14.65,13.82,13.82,13.9,35.2,1.51,36.25,2.2,2637583344.0,1540289699.0,0.77,4.27,-5.94,4.5
174,002273,水晶光电,26.52,3.63,0.93,194930.0,516079487.71,3.13,26.8,26.0,26.09,25.59,15.78,1.44,32.11,4.17,36879566501.0,36011864164.0,-0.93,1.65,25.57,19.35
177,300373,扬杰科技,48.5,3.61,1.69,33079.0,158401717.85,4.34,48.59,46.56,46.66,46.81,12.46,0.61,29.54,3.13,26352367670.0,26294171210.0,1.91,3.94,6.8,11.44
178,301007,德迈仕,27.03,3.6,0.94,43752.0,116684577.0,3.49,27.1,26.19,26.46,26.09,10.26,2.91,75.9,6.3,4144780200.0,4062320806.0,1.62,2.15,52.97,47.06
184,603315,福鞍股份,13.81,3.52,0.47,83622.0,114982211.0,2.62,13.95,13.6,13.6,13.34,32.73,2.67,39.94,2.74,4425086706.0,4332559706.0,0.66,1.54,30.65,28.82
186,002397,梦洁股份,3.89,3.46,0.13,80829.0,31391285.0,6.65,4.0,3.75,3.76,3.76,19.05,1.37,105.88,2.46,2908869813.0,2286745054.0,-0.51,3.46,26.3,32.31
189,300182,捷成股份,6.76,3.36,0.22,349944.0,233829600.66,2.14,6.76,6.62,6.62,6.54,12.64,1.56,37.31,2.17,18007461272.0,15141835892.0,1.2,2.11,11.74,15.16
193,300731,科创新源,24.51,3.33,0.79,21008.0,51318951.0,5.73,24.88,23.52,23.52,23.72,11.51,1.75,217.76,5.13,3098843516.0,2945073536.0,-0.45,4.21,15.07,13.42
194,002563,森马服饰,6.52,3.33,0.21,29651.0,19115573.15,4.28,6.54,6.27,6.3,6.31,12.8,0.13,17.45,1.53,17565467843.0,14399044057.0,1.09,3.49,-7.78,-7.12
196,600228,返利科技,5.31,3.31,0.17,100960.0,53191652.0,5.06,5.41,5.15,5.15,5.14,22.87,2.42,-508.52,4.36,2226336322.0,2212514296.0,0.57,3.11,-23.71,-13.94
198,002212,天融信,9.52,3.25,0.3,160570.0,151235216.68,4.34,9.6,9.2,9.24,9.22,12.08,1.38,-49.75,1.21,11228400928.0,11113428402.0,0.95,3.03,34.08,47.6
200,300745,欣锐科技,20.81,3.22,0.65,24141.0,49459819.22,5.01,20.92,19.91,19.91,20.16,15.74,1.71,-36.46,1.48,3488055477.0,2940405449.0,1.22,4.52,13.28,30.72
203,301318,维海德,34.55,3.2,1.07,7769.0,26754539.0,4.45,35.0,33.51,33.81,33.48,14.5,1.33,39.71,2.59,4668771766.0,2021649095.0,0.14,2.19,10.21,17.04
206,300938,信测标准,33.1,3.18,1.02,16177.0,53087478.66,5.36,33.5,31.78,31.9,32.08,11.68,1.44,27.97,4.83,5336551969.0,3731017833.0,0.0,3.76,50.45,28.89
209,300229,拓尔思,27.04,3.13,0.82,213537.0,575405111.75,4.27,27.42,26.3,26.56,26.22,14.11,2.69,398.71,5.54,23622710001.0,21488721854.0,0.15,1.81,24.49,29.13
211,300036,超图软件,19.07,3.08,0.57,32612.0,61396384.2,3.35,19.1,18.48,18.53,18.5,11.46,0.75,267.91,3.29,9397059386.0,8337918070.0,1.76,2.91,5.89,12.31
213,600283,钱江水利,10.4,3.07,0.31,22844.0,23499624.0,3.27,10.43,10.1,10.15,10.09,19.16,0.46,26.44,1.93,5832578939.0,5139618234.0,1.46,2.46,6.56,12.07
216,603012,创力集团,7.1,3.05,0.21,285231.0,199789418.0,9.87,7.36,6.68,6.75,6.89,27.47,4.41,24.27,1.25,4620396000.0,4590150000.0,0.0,5.19,25.0,33.71
222,688590,新致软件,27.39,3.01,0.8,45533.0,123659676.0,2.93,27.55,26.77,26.99,26.59,12.09,1.73,896.27,4.92,7194075284.0,7194075284.0,-0.15,1.48,54.22,70.87
228,603859,能科科技,36.76,2.91,1.04,59166.0,216228279.0,2.32,36.98,36.15,36.5,35.72,24.35,2.42,57.36,3.2,8995087489.0,8995087489.0,0.8,0.71,19.2,22.94
230,002141,*ST贤丰,1.42,2.9,0.04,25025.0,3502702.0,3.62,1.42,1.37,1.38,1.38,10.47,0.24,688.7,1.58,1466768833.0,1466768833.0,2.16,2.9,-13.41,-19.32
234,688273,麦澜德,26.88,2.83,0.74,6641.0,17722705.0,2.98,26.9,26.12,26.14,26.14,22.43,1.8,26.31,2.05,2688000000.0,989904115.0,0.0,2.83,5.16,15.02
243,600343,航天动力,12.0,2.74,0.32,45316.0,54056462.0,2.48,12.09,11.8,11.8,11.68,10.06,0.71,-68.98,4.89,7658476176.0,7658476176.0,0.08,1.69,7.33,14.29
248,600753,庚星股份,5.67,2.72,0.15,12701.0,7187836.0,6.34,5.81,5.46,5.52,5.52,10.84,0.55,-13.6,8.2,1305841682.0,1305841682.0,-0.53,2.72,-28.14,-9.28
259,000960,锡业股份,14.74,2.65,0.38,82899.0,121203555.76,2.51,14.75,14.39,14.42,14.36,17.34,0.5,14.18,1.31,24259120772.0,24259120772.0,0.55,2.22,0.14,5.81
260,300645,正元智慧,17.86,2.64,0.46,13945.0,24757521.0,2.47,17.97,17.54,17.54,17.4,12.41,0.98,189.61,2.47,2537659157.0,2537324282.0,0.56,1.82,7.98,21.58
264,000878,云南铜业,13.54,2.58,0.34,114170.0,153822972.96,2.73,13.59,13.23,13.23,13.2,16.36,0.57,13.37,1.83,27129127317.0,27128594600.0,0.22,2.34,6.36,11.07
268,000531,穗恒运Ａ,6.47,2.54,0.16,30816.0,19753228.0,3.17,6.49,6.29,6.29,6.31,11.68,0.34,27.51,1.02,6737866618.0,5886053307.0,1.09,2.86,2.21,12.33
272,002755,奥赛康,15.5,2.51,0.38,25261.0,38852846.8,2.51,15.57,15.19,15.25,15.12,12.65,0.27,84.95,4.82,14386485441.0,14386349428.0,1.17,1.64,9.85,21.95
281,300708,聚灿光电,13.23,2.48,0.32,64750.0,84824044.98,2.48,13.24,12.92,13.0,12.91,15.56,1.29,45.74,3.42,8946282723.0,6658734702.0,0.61,1.77,18.87,7.3
285,000892,欢瑞世纪,4.21,2.43,0.1,277452.0,116558559.44,3.16,4.27,4.14,4.15,4.11,11.65,3.9,-57.42,3.87,4129927791.0,2992621471.0,-0.71,1.45,5.51,29.14
286,603985,恒润股份,14.76,2.43,0.35,60534.0,86976186.0,4.93,14.77,14.06,14.4,14.41,10.05,1.37,-66.23,1.99,6507064124.0,6507064124.0,3.87,2.5,18.55,26.37
289,688118,普元信息,28.39,2.42,0.67,14401.0,40541663.0,2.53,28.42,27.72,28.11,27.72,13.42,1.57,408.23,3.04,2606702033.0,2606702033.0,0.64,1.0,18.29,35.0
290,688038,中科通达,17.01,2.41,0.4,10498.0,17868275.0,3.73,17.22,16.6,16.6,16.61,15.45,0.9,-114.36,3.29,1979511534.0,1979511534.0,-0.53,2.47,25.63,40.0
292,603190,亚通精工,23.92,2.4,0.56,5714.0,13529961.0,2.78,23.95,23.3,23.5,23.36,16.1,1.41,25.77,1.37,2870400000.0,969225962.0,0.93,1.79,1.83,6.69
293,600456,宝钛股份,29.49,2.4,0.69,17327.0,50609247.0,2.95,29.56,28.71,28.8,28.8,11.35,0.36,20.46,2.04,14089659625.0,14089659625.0,1.17,2.4,1.9,3.66
294,002697,红旗连锁,5.61,2.37,0.13,136628.0,76052333.98,3.65,5.65,5.45,5.49,5.48,10.18,1.27,14.67,1.76,7629600000.0,6045226044.0,1.08,2.19,-9.52,-5.08
295,603056,德邦股份,14.45,2.34,0.33,17507.0,25189547.0,1.77,14.51,14.26,14.29,14.12,16.73,0.17,17.12,1.74,14736332357.0,14736332357.0,1.05,1.12,1.47,0.84
301,002184,海得控制,15.02,2.32,0.34,63998.0,96028142.88,1.43,15.11,14.9,15.01,14.68,14.17,2.67,-36.64,4.31,5285663717.0,3605964110.0,0.07,0.07,22.91,28.6
303,002398,垒知集团,5.77,2.3,0.13,220074.0,126903226.91,5.67,5.95,5.63,5.63,5.64,20.88,3.8,31.49,1.12,4027570103.0,3342932149.0,0.0,2.49,28.22,31.44
304,301110,青木科技,56.01,2.3,1.26,9705.0,53835554.44,2.63,56.01,54.57,55.49,54.75,15.25,2.0,53.81,3.72,5182904001.0,2718744051.0,1.23,0.94,25.16,-8.99
306,872541,铁大科技,16.06,2.29,0.36,22891.0,37418283.22,5.41,16.8,15.95,16.05,15.7,12.67,2.54,28.99,5.26,2195402000.0,1446342465.0,-3.25,0.06,17.23,32.51
309,000997,新 大 陆,26.0,2.28,0.58,119895.0,311772850.22,3.82,26.4,25.43,25.46,25.42,20.25,1.17,24.58,3.84,26833636362.0,26685015084.0,-0.34,2.12,27.14,30.33
310,688267,中触媒,27.35,2.28,0.61,5524.0,15014689.0,2.32,27.44,26.82,27.0,26.74,12.61,0.6,33.08,1.76,4819070000.0,2538275799.0,0.29,1.3,23.98,16.38
311,000852,石化机械,6.73,2.28,0.15,82463.0,55524998.4,4.86,6.88,6.56,6.56,6.58,11.81,0.88,57.11,2.08,6434833567.0,6332939281.0,0.0,2.59,8.72,-2.46
315,601168,西部矿业,17.17,2.26,0.38,67980.0,116308311.0,2.92,17.28,16.79,16.8,16.79,10.02,0.29,11.23,2.43,40916110000.0,40916110000.0,0.12,2.2,1.66,6.85
321,002034,旺能环境,16.41,2.24,0.36,21734.0,35356307.0,2.55,16.44,16.03,16.06,16.05,12.31,0.51,10.24,1.05,6994150653.0,6958806992.0,1.05,2.18,6.35,5.87
326,300798,锦鸡股份,7.83,2.22,0.17,68184.0,52663310.0,3.66,7.87,7.59,7.65,7.66,10.59,1.83,311.92,2.16,3670782879.0,2915638582.0,1.29,2.35,17.57,9.51
328,000541,佛山照明,6.48,2.21,0.14,86198.0,55827957.59,2.37,6.55,6.4,6.4,6.34,14.51,0.73,29.75,1.56,9951842930.0,7670616842.0,-0.15,1.25,10.77,4.52
330,600232,金鹰股份,6.04,2.2,0.13,20645.0,12299878.0,3.21,6.06,5.87,5.87,5.91,14.32,0.57,31.09,2.21,2202900006.0,2202900006.0,1.34,2.9,4.14,15.49
332,300455,航天智装,14.48,2.19,0.31,33051.0,47676549.48,2.19,14.51,14.2,14.3,14.17,10.71,0.47,282.55,5.74,10393279713.0,10260852873.0,0.0,1.26,-2.03,11.73
337,300816,艾可蓝,34.1,2.16,0.72,10083.0,34085406.0,2.07,34.1,33.41,34.0,33.38,11.76,2.08,39.68,3.27,2728000000.0,1649287522.0,1.82,0.29,36.73,33.26
338,600645,中源协和,22.26,2.16,0.47,17612.0,38882295.0,2.34,22.28,21.77,21.82,21.79,10.23,0.38,58.51,2.88,10416542291.0,10412563873.0,1.18,2.02,11.58,15.34
339,000737,北方铜业,9.49,2.15,0.2,129328.0,122048600.58,3.01,9.56,9.28,9.29,9.29,13.86,0.73,24.81,2.92,18075758968.0,16818834632.0,0.21,2.15,9.21,21.67
341,600362,江西铜业,21.86,2.15,0.46,69612.0,151652420.0,2.38,21.95,21.44,21.45,21.4,18.93,0.34,11.39,1.0,75695264793.0,45364908273.0,0.09,1.91,2.2,5.91
342,300250,初灵信息,20.0,2.15,0.42,61447.0,122064234.0,4.29,20.21,19.37,19.48,19.58,12.88,3.9,-106.28,7.64,4281349580.0,3153495940.0,0.5,2.67,19.47,41.84
346,300418,昆仑万维,40.3,2.13,0.84,127073.0,510010552.66,2.1,40.49,39.66,40.1,39.46,14.7,1.03,-59.41,3.34,49629250676.0,49629250676.0,0.78,0.5,-9.8,4.73
347,600498,烽火通信,26.15,2.11,0.54,135111.0,351506226.0,2.62,26.31,25.64,25.9,25.61,10.17,1.16,59.03,2.44,30973746414.0,30506062032.0,0.11,0.97,43.44,34.38
348,600449,宁夏建材,15.03,2.11,0.31,72203.0,107966300.0,2.45,15.11,14.75,14.89,14.72,32.48,1.51,31.55,1.0,7187061061.0,7187061061.0,0.4,0.94,4.96,0.07
353,002153,石基信息,8.9,2.06,0.18,170169.0,149114522.89,3.33,8.9,8.61,8.63,8.72,20.14,1.06,1146.95,3.31,24289825185.0,14237897856.0,1.25,3.13,11.25,24.65
354,000751,锌业股份,2.97,2.06,0.06,94112.0,27718920.0,3.44,2.99,2.89,2.89,2.91,20.47,0.67,847.03,1.34,4798422867.0,4187310274.0,0.68,2.77,-5.71,5.69
357,601127,赛力斯,137.62,2.04,2.75,71932.0,983553941.0,2.05,137.98,135.22,136.21,134.87,10.83,0.48,38.59,15.99,207776225401.0,207776225401.0,1.09,1.04,0.84,3.17
