序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
15,836961,西磁科技,41.36,14.76,5.32,92167.0,359296981.97,14.12,41.59,36.5,36.99,36.04,1.85,24.66,109.36,10.31,2927874400.0,1545598384.0,0.1,1.3,-1.24,49.31
16,870436,大地电气,28.43,14.04,3.5,178890.0,504508440.66,21.66,31.0,25.6,27.5,24.93,3.65,20.13,-36.14,6.86,2685952680.0,2526521533.0,0.0,-0.46,6.84,69.02
17,920128,胜业电气,39.15,14.01,4.81,66560.0,245238671.65,19.22,39.9,33.3,34.95,34.34,2.78,38.92,50.12,6.06,3178588500.0,669465000.0,0.38,0.9,329.28,36.03
18,833284,灵鸽科技,31.69,13.5,3.77,349603.0,1102033877.5,42.51,36.29,24.42,28.57,27.92,2.06,52.96,-62.2,10.69,3320657090.0,2092052269.0,-0.94,-3.65,29.88,107.8
19,831832,科达自控,32.4,13.49,3.85,96523.0,304736602.64,18.04,33.6,28.45,28.45,28.55,2.02,15.52,52.05,3.5,2503872000.0,2014736296.0,0.06,0.12,5.23,52.26
20,836263,中航泰达,10.0,12.49,1.11,74412.0,74828401.84,22.83,10.97,8.94,8.94,8.89,7.7,7.25,18.17,2.41,1412428960.0,1025937370.0,-0.99,-0.99,-0.6,31.23
21,833346,威贸电子,32.68,12.3,3.58,69174.0,215210208.63,17.29,33.83,28.8,30.17,29.1,1.47,25.55,44.25,5.85,2636544066.0,884680378.0,0.18,0.55,11.76,40.62
22,920066,科拜尔,43.99,12.19,4.78,36179.0,155117737.49,16.04,47.0,40.71,40.71,39.21,3.14,30.07,30.53,5.23,1974941300.0,529270436.0,0.0,0.3,-5.3,26.26
23,830839,万通液压,26.58,11.92,2.83,58122.0,148483038.42,22.19,28.27,23.0,23.7,23.75,1.63,8.93,21.86,5.43,3168734700.0,1730128748.0,0.0,0.68,32.57,65.5
24,835185,贝特瑞,25.93,11.67,2.71,302999.0,771440148.15,12.62,26.68,23.75,23.75,23.22,2.46,2.73,24.2,2.38,29231891169.0,28760855812.0,-0.08,-0.23,5.15,32.23
25,870299,灿能电力,15.5,11.35,1.58,131463.0,192022651.26,16.88,15.68,13.33,13.82,13.92,2.28,29.16,42.62,5.09,1396693778.0,698747502.0,0.0,0.0,7.71,59.63
26,833523,德瑞锂电,29.45,11.13,2.95,116518.0,336765723.93,12.53,29.85,26.53,26.53,26.5,2.69,14.38,14.9,5.02,2983325317.0,2386613658.0,0.07,0.17,18.04,47.32
27,837403,康农种业,28.49,10.9,2.8,62784.0,167920811.51,13.62,28.5,25.0,25.78,25.69,1.21,15.12,18.22,4.14,2021997978.0,1182646966.0,-0.04,1.9,20.52,32.64
28,833914,远航精密,19.09,10.47,1.81,92191.0,170775701.18,9.55,19.1,17.45,17.49,17.28,1.56,9.22,21.16,2.09,1909000000.0,1909000000.0,0.16,1.01,15.49,19.16
29,920116,星图测控,72.29,10.45,6.84,73981.0,510867203.87,20.44,76.58,63.2,66.8,65.45,1.78,28.32,72.82,12.89,8250096250.0,1888576250.0,0.08,0.54,944.65,944.65
30,430300,辰光医疗,17.2,10.4,1.62,156177.0,264229268.11,19.58,18.5,15.45,16.24,15.58,1.95,23.47,-19.09,6.39,1476570567.0,1144344483.0,0.12,0.41,3.37,48.28
31,920111,聚星科技,32.02,10.19,2.96,119693.0,369991462.69,14.21,33.33,29.2,29.2,29.06,2.5,32.45,21.43,5.88,4968047090.0,1181169770.0,0.13,0.25,11.76,33.86
32,831167,鑫汇科,26.06,9.96,2.36,37093.0,96494555.59,19.41,28.0,23.4,24.05,23.7,2.73,12.9,45.6,4.82,1302555442.0,749450497.0,0.12,1.01,-7.19,30.43
33,873576,天力复合,26.84,9.91,2.42,57162.0,149814521.92,15.64,27.85,24.03,25.03,24.42,2.33,5.34,36.47,6.55,2924218000.0,2875367509.0,-0.15,-0.04,-1.4,29.29
34,831370,新安洁,4.32,9.64,0.38,200122.0,82943785.19,11.17,4.35,3.91,3.95,3.94,2.65,7.48,-19.48,2.03,1323129600.0,1155855178.0,-0.69,0.93,-11.48,26.69
35,832651,天罡股份,27.58,9.44,2.38,51625.0,136903197.09,18.49,28.66,24.0,25.15,25.2,2.58,33.8,16.76,3.35,1682380000.0,421280942.0,0.04,0.0,-4.99,11.43
36,873305,九菱科技,30.88,9.23,2.61,59339.0,176442770.97,9.83,31.0,28.22,29.0,28.27,1.59,16.36,61.83,6.09,2003115502.0,1120239658.0,0.42,0.36,13.28,64.61
37,873167,新赣江,28.37,9.12,2.37,79516.0,224934590.1,12.88,29.51,26.16,26.93,26.0,1.5,19.03,64.82,4.23,2010333663.0,1185351567.0,0.32,0.5,57.52,101.63
38,920118,太湖远大,31.29,8.95,2.57,27893.0,79943606.22,8.5,31.29,28.85,29.0,28.72,2.67,12.7,16.95,2.69,1592535840.0,687253560.0,0.03,0.94,3.61,28.24
39,870204,沪江材料,22.99,8.55,1.81,72500.0,163712836.13,12.28,23.5,20.9,20.9,21.18,2.17,14.53,64.8,4.54,2167676453.0,1146765477.0,0.04,0.57,-7.67,31.82
40,873339,恒太照明,9.51,8.44,0.74,39174.0,36792747.12,19.5,10.37,8.66,8.88,8.77,2.96,2.6,23.75,3.55,2094138138.0,1435031754.0,0.11,0.11,-11.04,20.69
41,835207,众诚科技,36.99,8.16,2.79,144355.0,509299027.55,12.69,37.75,33.41,36.49,34.2,0.79,25.63,-91.77,11.49,3476875050.0,2083072171.0,1.43,1.34,48.49,106.88
42,871634,新威凌,20.88,7.91,1.53,40017.0,81427613.92,9.56,21.05,19.2,19.48,19.35,2.12,12.21,35.98,4.97,1331351520.0,684462603.0,0.58,-0.57,-0.48,38.28
43,871981,晶赛科技,34.17,7.83,2.48,30570.0,101020014.66,9.4,34.2,31.22,31.98,31.69,1.18,8.25,315.12,5.12,2612911560.0,1265393383.0,0.0,-0.03,-9.07,29.04
44,836547,无锡晶海,19.38,7.79,1.4,28105.0,53362007.06,9.07,19.6,17.97,18.2,17.98,2.16,7.89,23.74,2.26,1505593440.0,690005520.0,0.41,0.73,-13.09,23.91
45,831039,国义招标,9.6,7.74,0.69,39470.0,37190500.56,11.78,9.82,8.77,8.98,8.91,2.23,2.57,19.91,2.76,1476672000.0,1476671040.0,-1.03,-0.83,-12.09,26.32
46,832471,美邦科技,15.4,7.69,1.1,47636.0,71962134.75,9.09,15.8,14.5,14.6,14.3,1.86,8.98,149.43,2.34,1281280000.0,816671348.0,-0.32,-0.58,-16.94,26.75
47,833781,瑞奇智造,9.39,7.68,0.67,129032.0,121752011.35,10.21,9.88,8.99,9.35,8.72,2.74,13.9,42.98,3.22,1319440583.0,871411034.0,0.43,0.32,-2.29,17.52
48,832735,德源药业,34.8,7.54,2.44,44960.0,153264019.01,8.34,35.28,32.58,32.59,32.36,2.21,6.5,11.58,2.46,2721730968.0,2407167748.0,0.78,0.93,0.9,10.97
49,870199,倍益康,27.55,7.32,1.88,42194.0,113104031.74,8.96,27.6,25.3,26.21,25.67,1.85,11.34,52.11,3.6,1876424990.0,1024901187.0,0.0,0.33,-28.92,40.49
50,832175,东方碳素,12.92,7.31,0.88,98274.0,125837743.68,9.39,13.24,12.11,12.25,12.04,1.52,16.25,-18.88,1.97,1537480000.0,781573423.0,0.0,-0.08,-25.32,25.8
51,831304,迪尔化工,14.04,7.18,0.94,128542.0,176908217.46,9.31,14.3,13.08,13.49,13.1,1.91,16.31,19.84,4.52,2278523520.0,1106757110.0,0.29,-0.07,-5.2,8.58
52,873527,夜光明,19.12,6.94,1.24,77346.0,140922042.51,12.02,19.12,16.97,18.0,17.88,1.54,21.28,37.26,2.99,1148016424.0,694973511.0,0.95,1.32,-6.04,62.59
53,833230,欧康医药,17.95,6.85,1.15,31410.0,55481619.62,7.14,18.1,16.9,17.11,16.8,2.09,9.26,44.08,3.35,1386948107.0,608896507.0,0.22,0.56,-5.63,28.4
54,870726,鸿智科技,27.5,6.38,1.65,51677.0,138356686.83,10.72,27.98,25.21,26.1,25.85,1.76,9.41,35.17,6.09,1664347795.0,1510284545.0,0.07,0.73,-7.31,40.95
55,834475,三友科技,23.17,6.38,1.39,61864.0,138982827.88,9.27,23.3,21.28,22.03,21.78,1.75,14.71,105.27,6.49,2384081784.0,974295256.0,0.0,0.39,-6.27,43.73
56,873223,荣亿精密,12.56,6.35,0.75,64321.0,78994497.32,7.2,12.56,11.71,11.88,11.81,1.57,7.88,-52.47,7.46,1975499600.0,1024691900.0,0.8,0.48,-7.99,30.83
57,832522,纳科诺尔,68.8,6.17,4.0,142033.0,1024282976.73,16.02,77.38,67.0,68.0,64.8,1.61,15.5,35.35,7.36,7708627200.0,6303889440.0,0.06,-0.29,29.81,36.18
58,920016,中草香料,27.27,6.15,1.58,48428.0,127837946.62,11.48,27.8,24.85,25.22,25.69,1.95,27.27,42.95,5.72,2099297204.0,484237535.0,0.07,0.55,-0.84,37.66
59,839719,宁新新材,12.52,6.1,0.72,87137.0,108095341.73,9.66,12.77,11.63,11.66,11.8,1.24,11.91,-2.94,1.83,1165529368.0,916384648.0,0.16,0.89,-18.81,20.15
60,838402,硅烷科技,10.5,6.06,0.6,140628.0,145319230.97,8.79,10.67,9.8,10.05,9.9,1.39,3.33,42.79,2.66,4431630704.0,4431630704.0,0.29,0.77,-3.67,19.45
61,872931,无锡鼎邦,15.9,6.0,0.9,43850.0,68911060.67,11.27,16.49,14.8,14.8,15.0,2.65,15.24,27.67,3.8,1493487000.0,457535220.0,-0.56,-0.44,-9.71,49.72
62,839167,同享科技,23.68,5.9,1.32,51943.0,121164367.14,10.6,24.22,21.85,22.49,22.36,1.1,7.96,31.45,4.1,2597841040.0,1545698668.0,-0.04,0.0,-6.29,23.66
63,834415,恒拓开源,20.85,5.84,1.15,123927.0,253380703.22,7.16,21.03,19.62,19.64,19.7,0.95,11.69,134.82,5.5,2929664504.0,2210968069.0,0.1,-0.57,-4.97,37.44
64,834062,科润智控,8.73,5.82,0.48,94740.0,81343216.71,8.48,8.9,8.2,8.32,8.25,1.71,7.31,28.21,2.27,1628898198.0,1131855456.0,0.11,0.46,-5.11,13.97
65,872351,华光源海,13.84,5.81,0.76,35615.0,48505356.2,6.35,13.87,13.04,13.19,13.08,1.39,10.1,55.47,2.73,1218410476.0,488004476.0,0.07,0.29,-23.87,34.37
66,832000,安徽凤凰,24.8,5.76,1.35,68260.0,165818089.8,5.97,24.9,23.5,23.6,23.45,1.85,14.13,26.33,3.75,2273664000.0,1197996240.0,0.12,0.04,3.29,38.24
67,873693,阿为特,46.0,5.75,2.5,31981.0,144618731.86,8.62,46.8,43.05,43.66,43.5,1.06,8.74,147.43,9.59,3344200000.0,1684060000.0,0.04,0.44,-1.63,29.72
68,835892,中科美菱,16.2,5.74,0.88,31561.0,50149435.52,4.9,16.2,15.45,15.68,15.32,1.19,11.31,64.98,2.56,1567041131.0,451950467.0,0.06,0.25,-10.15,18.33
69,836957,汉维科技,13.11,5.73,0.71,30602.0,39509936.72,8.15,13.27,12.26,12.43,12.4,1.59,7.17,54.44,3.54,1406720489.0,559859063.0,0.0,0.38,-9.77,32.69
70,830974,凯大催化,8.5,5.72,0.46,75343.0,63245592.36,8.83,8.67,7.96,8.04,8.04,2.2,5.85,50.51,2.24,1392300000.0,1094569803.0,0.0,0.12,-9.19,23.01
71,920019,铜冠矿建,23.55,5.56,1.24,94207.0,215175402.64,7.13,23.59,22.0,22.58,22.31,2.25,21.87,51.74,5.41,4951780785.0,1014220785.0,0.26,0.17,-10.73,20.15
72,871970,大禹生物,7.48,5.5,0.39,48274.0,35109191.89,6.63,7.48,7.01,7.07,7.09,1.01,6.95,-26.9,2.83,832975792.0,519455332.0,0.94,0.94,-8.56,33.1
73,836807,奔朗新材,10.65,5.45,0.55,96942.0,101871777.33,7.52,10.84,10.08,10.21,10.1,1.36,7.84,58.06,2.07,1937022000.0,1316688862.0,0.19,0.85,0.47,34.98
74,831087,秋乐种业,13.57,5.44,0.7,121039.0,160625211.73,8.94,13.71,12.56,13.0,12.87,0.94,7.51,33.07,3.99,2241764000.0,2185941430.0,0.07,-0.07,-9.17,14.51
75,831305,海希通讯,18.03,5.44,0.93,46236.0,81716677.57,8.95,18.19,16.66,16.96,17.1,1.79,4.2,37.43,3.22,2528887800.0,1984927316.0,0.22,0.45,-5.01,30.94
76,833575,康乐卫士,18.45,5.43,0.95,96892.0,178473804.36,8.57,19.2,17.7,18.45,17.5,3.8,5.16,-11.05,9.3,5183343000.0,3466753561.0,-0.05,-0.16,-2.43,11.62
77,831526,凯华材料,32.68,5.42,1.68,36304.0,116450508.01,6.06,32.68,30.8,31.72,31.0,1.64,6.93,86.9,12.13,2702636000.0,1711369442.0,0.03,0.58,-6.55,25.98
78,833429,康比特,18.51,5.41,0.95,47953.0,87529553.96,6.15,18.57,17.49,18.0,17.56,1.5,4.23,19.31,2.68,2304495000.0,2096977372.0,0.11,0.11,2.32,21.06
79,873169,七丰精工,15.43,5.4,0.79,51304.0,78641614.9,7.31,15.75,14.68,15.0,14.64,1.98,10.09,68.31,4.01,1261331368.0,784410898.0,-0.26,-0.13,-9.61,16.19
80,920088,科力股份,27.33,5.16,1.34,44273.0,118278698.01,9.35,27.7,25.27,25.56,25.99,2.06,22.19,33.38,3.71,2406994095.0,545233500.0,0.26,0.26,-4.44,15.81
81,834261,一诺威,11.95,5.1,0.58,44661.0,52178536.99,7.56,11.95,11.09,11.37,11.37,1.24,2.61,14.86,2.26,3479036339.0,2046989184.0,0.34,0.84,6.22,20.83
82,831175,派诺科技,22.35,5.03,1.07,68685.0,151081489.75,5.78,22.5,21.27,21.46,21.28,0.76,13.75,43.81,2.33,1779283500.0,1116282573.0,-0.13,0.0,21.47,20.68
83,832145,恒合股份,12.19,5.0,0.58,49538.0,60725800.22,8.27,12.76,11.8,12.0,11.61,1.36,11.05,-66.56,3.22,860004500.0,546444178.0,0.49,0.25,-13.67,34.4
84,833266,生物谷,10.4,4.94,0.49,57891.0,59843550.08,7.16,10.71,10.0,10.0,9.91,2.09,7.52,-14.04,1.39,1289600073.0,800698621.0,0.1,0.97,-19.94,10.76
85,831641,格利尔,15.75,4.93,0.74,36865.0,57274823.77,6.0,15.8,14.9,14.9,15.01,1.55,8.26,-119.85,3.49,1217711250.0,703353184.0,0.38,0.32,0.32,29.2
86,832876,慧为智能,33.89,4.92,1.59,83027.0,265050223.11,10.19,33.89,30.6,31.76,32.3,1.0,21.68,1088.38,8.73,2175082534.0,1298062032.0,0.15,1.47,46.08,107.79
87,837174,宏裕包材,14.58,4.89,0.68,30541.0,44001212.66,6.98,14.79,13.82,14.09,13.9,1.37,3.75,239.56,2.47,1185840010.0,1185840010.0,0.14,0.48,-17.16,27.23
88,836414,欧普泰,14.18,4.88,0.66,55012.0,77163282.96,8.43,14.45,13.31,13.52,13.52,1.12,9.95,-56.96,3.89,1130829065.0,783811354.0,0.0,0.85,-16.39,29.97
89,838171,邦德股份,17.9,4.8,0.82,21163.0,36849269.87,6.91,17.9,16.72,17.33,17.08,0.75,4.07,17.97,3.81,2128847000.0,931378600.0,1.47,1.94,4.8,26.06
90,833509,同惠电子,17.9,4.68,0.8,41799.0,73605452.33,6.55,17.98,16.86,17.1,17.1,1.05,5.07,42.96,8.51,2897216958.0,1475825966.0,0.22,0.39,-0.56,25.7
91,920008,成电光信,35.55,4.65,1.58,45092.0,158306100.69,6.56,36.32,34.09,35.37,33.97,1.74,14.54,33.9,7.39,2266312500.0,1102683110.0,0.06,0.17,0.0,16.18
92,835985,海泰新能,12.83,4.65,0.57,174042.0,220708241.64,8.08,12.99,12.0,12.46,12.26,1.38,8.26,16.44,2.78,3970579646.0,2703561451.0,0.08,0.39,0.16,28.3
93,838971,天马新材,37.08,4.63,1.64,111189.0,416317830.01,10.86,38.69,34.84,34.96,35.44,1.39,13.13,74.86,8.7,3930776714.0,3140316398.0,0.05,0.43,8.58,46.68
94,836149,旭杰科技,14.71,4.62,0.65,63293.0,91895379.84,4.2,14.87,14.28,14.33,14.06,1.59,12.93,-29.71,7.02,1103479476.0,719992586.0,-0.27,0.75,-28.31,27.8
95,920099,瑞华技术,32.47,4.61,1.43,28230.0,90109325.8,7.44,32.89,30.58,31.98,31.04,1.53,7.71,16.46,3.07,2545647935.0,1188597307.0,0.06,0.34,0.53,12.59
96,835670,数字人,18.97,4.58,0.83,45268.0,84367466.65,6.78,19.11,17.88,18.14,18.14,0.91,6.79,-363.22,8.34,2014280128.0,1264320546.0,0.05,1.17,-4.58,23.1
97,833751,惠同新材,15.36,4.56,0.67,47269.0,72377290.57,8.1,15.8,14.61,14.67,14.69,1.34,5.69,25.24,3.5,1332940800.0,1275911040.0,0.33,1.12,-1.41,26.42
98,873806,云星宇,16.15,4.53,0.7,102641.0,164819224.79,7.77,16.5,15.3,15.9,15.45,1.14,3.41,31.52,3.24,4856897172.0,4856897172.0,0.0,-0.06,-8.08,26.57
99,837748,路桥信息,24.94,4.53,1.08,15088.0,37299797.76,5.83,25.25,23.86,24.38,23.86,1.08,2.42,60.08,5.93,1913895600.0,1554948521.0,0.0,0.36,-3.33,27.77
100,873833,美心翼申,14.15,4.51,0.61,46033.0,63915305.91,6.94,14.24,13.3,13.42,13.54,1.23,14.51,33.64,1.91,1165394000.0,448941776.0,0.28,0.5,-20.51,24.12
101,872541,铁大科技,13.3,4.48,0.57,67537.0,90107971.7,6.6,13.65,12.81,12.81,12.73,2.09,7.5,24.01,4.36,1818110000.0,1197780497.0,0.08,0.45,5.64,9.74
102,873703,广厦环能,25.7,4.43,1.09,26306.0,66340543.32,7.03,25.93,24.2,24.79,24.61,1.45,8.96,13.46,2.56,2766862000.0,754860400.0,-0.04,0.0,-3.06,23.92
103,873726,卓兆点胶,26.31,4.4,1.11,15293.0,39664849.83,5.52,26.4,25.01,25.58,25.2,0.65,6.57,-78.74,3.79,2159452342.0,612016800.0,0.73,0.61,-2.41,26.61
104,836892,广咨国际,13.09,4.39,0.55,20176.0,26009650.63,4.31,13.09,12.55,12.78,12.54,1.15,1.51,15.48,4.77,2027181109.0,1748160900.0,0.23,0.85,-15.38,19.33
105,833943,优机股份,18.42,4.36,0.77,29999.0,54216271.93,6.46,18.53,17.39,17.97,17.65,1.01,7.28,18.52,3.08,1870023783.0,758942829.0,1.04,1.04,9.77,12.32
106,871553,凯腾精工,8.62,4.36,0.36,43603.0,37321707.19,6.42,8.76,8.23,8.23,8.26,0.87,4.75,55.71,3.59,1238611765.0,791878179.0,0.58,0.35,-13.45,24.03
107,430718,合肥高科,16.86,4.33,0.7,29642.0,49742263.56,5.82,17.15,16.21,16.46,16.16,0.9,6.93,15.11,2.73,1528640562.0,720669218.0,0.0,0.36,-3.49,36.41
108,836504,博迅生物,21.9,4.29,0.9,16343.0,35848976.72,8.48,22.56,20.78,21.11,21.0,1.55,9.98,44.98,4.9,948994890.0,358452696.0,0.05,1.3,-19.87,23.8
109,831855,浙江大农,20.6,4.25,0.84,32007.0,64666394.18,5.06,20.68,19.68,20.1,19.76,0.5,4.77,30.72,2.77,1539506660.0,1381732867.0,0.39,0.0,-32.68,23.35
110,833873,中设咨询,5.49,4.17,0.22,105205.0,57035844.11,4.74,5.54,5.29,5.35,5.27,1.02,9.64,-6.26,2.64,842094641.0,599400956.0,0.18,0.18,-15.02,24.21
111,837046,亿能电力,16.97,4.17,0.68,85963.0,144149137.86,8.16,17.4,16.07,16.07,16.29,1.66,16.71,91.37,7.0,1716515500.0,872915367.0,0.35,0.12,1.86,12.38
112,831396,许昌智能,12.9,4.12,0.51,149540.0,191496378.86,6.62,13.2,12.38,12.65,12.39,1.13,15.88,37.18,3.7,2135917500.0,1214526821.0,0.39,0.39,11.4,37.23
113,872374,云里物里,34.5,4.1,1.36,28122.0,95576153.66,10.26,35.7,32.3,33.37,33.14,0.86,8.32,93.85,11.08,2812371000.0,1165750895.0,0.0,0.94,1.05,37.01
114,873679,前进科技,18.76,4.05,0.73,13585.0,25091687.21,5.88,18.88,17.82,18.23,18.03,1.15,5.2,33.99,2.08,1047746000.0,490208180.0,0.16,0.48,-13.83,14.46
115,870976,视声智能,25.7,4.05,1.0,27812.0,71153016.7,6.6,26.38,24.75,24.9,24.7,0.94,10.79,28.79,6.78,1823502380.0,662535720.0,-0.04,0.04,-5.83,36.27
116,831834,三维股份,9.78,4.04,0.38,31357.0,30132669.18,4.89,9.79,9.33,9.4,9.4,0.57,4.99,25.89,4.07,1173600049.0,614149173.0,0.31,0.82,-13.45,33.97
117,836826,盖世食品,12.21,4.0,0.47,110172.0,131208894.24,6.22,12.21,11.48,11.49,11.74,1.02,17.66,31.49,4.99,1715698089.0,761504562.0,0.25,0.41,-22.77,17.4
118,834950,迅安科技,20.8,4.0,0.8,14597.0,29826004.28,5.1,20.8,19.78,19.78,20.0,1.41,4.73,16.08,4.19,1270880000.0,642200000.0,0.29,0.87,-6.22,32.99
119,920098,科隆新材,35.0,3.92,1.32,59768.0,202401877.38,9.74,35.44,32.16,34.5,33.68,1.38,13.73,24.56,3.23,2846212915.0,1523820515.0,0.03,0.29,150.0,17.61
120,836433,大唐药业,6.93,3.9,0.26,99821.0,68694058.39,4.95,7.03,6.7,6.79,6.67,1.52,5.9,140.03,3.72,1773523389.0,1172089507.0,0.29,-0.14,-22.05,13.42
121,831445,龙竹科技,8.85,3.87,0.33,61064.0,52996480.06,5.05,8.85,8.42,8.52,8.52,0.91,5.8,55.24,3.8,1300330721.0,931575700.0,0.23,0.91,-19.03,18.47
122,838275,驱动力,8.32,3.87,0.31,58754.0,48166636.33,5.74,8.37,7.91,7.97,8.01,0.88,7.74,70.59,5.59,1333509632.0,631287854.0,0.6,0.85,11.98,28.2
123,430556,雅达股份,10.65,3.8,0.39,94468.0,99308646.43,4.09,10.68,10.26,10.54,10.26,0.56,7.99,48.86,3.32,1718006880.0,1258467250.0,0.76,1.33,10.94,39.58
124,838163,方大新材,14.97,3.74,0.54,20123.0,29802801.02,5.47,15.09,14.3,14.71,14.43,1.14,3.28,32.42,4.14,1926865945.0,918820202.0,0.0,-0.07,-19.47,7.01
125,430476,海能技术,11.7,3.72,0.42,33189.0,38563972.66,4.61,11.84,11.32,11.33,11.28,1.16,5.29,54.9,2.08,989583660.0,734194925.0,0.0,0.52,-12.1,20.62
126,873665,科强股份,12.91,3.69,0.46,26297.0,33486469.83,6.35,12.99,12.2,12.45,12.45,1.27,6.75,20.27,2.37,1678170900.0,503089790.0,0.16,0.23,-15.62,25.34
127,832278,鹿得医疗,9.33,3.67,0.33,46886.0,43600923.46,4.11,9.45,9.08,9.13,9.0,1.1,6.21,44.6,4.11,1642080000.0,704862840.0,0.43,0.65,-10.55,30.49
128,873001,纬达光电,24.43,3.6,0.85,80284.0,191255370.24,8.35,24.55,22.58,23.5,23.58,0.63,9.05,85.44,4.91,3753821064.0,2166721619.0,-0.16,-0.12,22.7,45.68
129,870357,雅葆轩,23.63,3.59,0.82,26012.0,61162140.79,6.75,24.15,22.61,22.86,22.81,0.74,5.84,29.87,5.02,1892290400.0,1051879998.0,0.21,-0.08,-7.95,26.03
130,839792,东和新材,10.97,3.59,0.38,61254.0,66414274.14,6.33,11.1,10.43,10.45,10.59,1.07,6.1,26.4,1.84,1815973800.0,1101322926.0,0.0,-0.18,-5.84,23.68
131,834058,华洋赛车,31.06,3.57,1.07,22470.0,69118608.58,5.54,31.5,29.84,29.9,29.99,1.44,8.15,23.52,5.06,1742063773.0,855949088.0,-0.26,-0.29,-1.96,18.37
132,834407,驰诚股份,25.84,3.57,0.89,19477.0,49710787.34,7.78,26.2,24.26,24.44,24.95,0.62,7.56,65.45,6.46,1697171200.0,665823156.0,0.16,0.19,-2.05,47.57
133,832802,保丽洁,19.48,3.56,0.67,35694.0,68727489.93,8.4,19.88,18.3,18.94,18.81,1.59,21.0,40.04,2.88,1228862684.0,331138923.0,0.0,0.52,-24.79,25.35
134,835438,戈碧迦,19.36,3.53,0.66,51533.0,98068773.68,5.72,19.49,18.42,18.61,18.7,0.62,6.49,28.96,2.9,2734600000.0,1537674582.0,0.26,0.31,-8.68,21.84
135,832566,梓橦宫,10.88,3.52,0.37,61451.0,66436452.39,3.71,10.96,10.57,10.7,10.51,1.12,5.5,13.7,2.04,1594421350.0,1216707800.0,0.28,0.18,-17.95,18.91
136,836717,瑞星股份,10.75,3.46,0.36,25115.0,26818554.68,5.97,10.87,10.25,10.33,10.39,1.17,6.0,57.56,2.18,1232810000.0,450210000.0,0.0,0.19,-20.19,26.77
