序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
13,838810,春光药装,22.86,17.11,3.34,73636.0,151539436.49,30.53,24.88,18.92,19.17,19.52,0.66,16.52,-27.07,6.71,1565910000.0,1019026059.0,-3.54,-2.56,73.84,164.58
14,301379,天山电子,30.99,16.5,4.39,183243.0,542738851.67,20.6,31.88,26.4,26.4,26.6,3.93,19.61,29.24,3.12,4396737240.0,2895256245.0,0.06,0.29,50.51,53.42
15,301268,铭利达,20.75,14.7,2.66,124607.0,239335893.69,16.8,20.8,17.76,18.0,18.09,3.96,6.92,-64.77,3.72,8300234102.0,3735139689.0,0.73,2.12,-0.62,25.15
16,301368,丰立智能,96.5,14.61,12.3,212805.0,1955413302.06,21.19,101.04,83.2,84.0,84.2,1.34,33.19,549.33,11.88,11589650000.0,6187718960.0,-0.1,-0.19,79.67,109.1
17,688053,思科瑞,32.07,13.84,3.9,65697.0,205514918.0,21.16,33.8,27.84,28.0,28.17,3.08,15.18,-150.89,1.99,3207000000.0,1387790766.0,0.19,0.22,-5.4,13.32
18,300840,酷特智能,29.15,12.37,3.21,977764.0,2957355197.7,9.95,31.13,28.55,31.13,25.94,5.7,57.11,33.66,5.27,6996000000.0,4990658719.0,0.21,-1.49,47.0,45.6
19,300260,新莱应材,27.67,11.75,2.91,475879.0,1300812967.29,16.16,28.86,24.86,25.02,24.76,5.28,16.54,45.24,5.66,11284012828.0,7958914268.0,0.0,0.07,0.62,2.14
20,871553,凯腾精工,10.11,11.1,1.01,127535.0,125731028.43,18.68,10.66,8.96,9.03,9.1,2.44,13.88,65.34,4.21,1452710551.0,928757354.0,-0.88,-0.88,-9.57,45.47
21,300611,美力科技,23.68,11.07,2.36,500530.0,1146323858.67,23.17,25.29,20.35,20.9,21.32,1.33,33.75,48.33,4.72,4998248422.0,3511814566.0,-0.38,-0.34,104.14,124.03
22,300148,天舟文化,5.55,11.0,0.55,2859333.0,1623356046.84,21.0,6.0,4.95,5.02,5.0,2.31,35.67,165.87,4.88,4636133354.0,4449042809.0,0.18,-0.36,24.72,52.89
23,300630,*ST普利,2.78,10.32,0.26,673145.0,180745653.81,18.65,2.94,2.47,2.49,2.52,1.31,19.9,-9.59,0.46,1255936516.0,940455252.0,-2.11,-2.11,-70.24,-59.18
24,300469,信息发展,33.53,10.19,3.1,275623.0,928332541.06,19.75,36.44,30.43,30.68,30.43,2.24,11.1,-95.87,16.25,8323447769.0,8323237536.0,-0.27,0.39,4.45,42.68
25,000509,华塑控股,3.69,10.15,0.34,357276.0,129272389.0,11.94,3.69,3.29,3.37,3.35,3.92,3.33,-240.83,29.17,3959842512.0,3959830542.0,0.0,0.0,-2.12,10.81
26,688288,鸿泉物联,24.45,10.14,2.25,74510.0,179913614.0,17.66,26.3,22.38,22.38,22.2,3.11,7.4,-706.32,3.39,2460743844.0,2460743844.0,0.08,-0.29,33.75,51.86
27,002162,悦心健康,4.35,10.13,0.4,889178.0,373191429.22,10.38,4.35,3.94,3.98,3.95,0.99,9.66,-27.25,4.82,4008891718.0,4005031963.0,0.0,0.0,14.78,25.72
28,600302,标准股份,5.67,10.1,0.52,357735.0,194340592.0,11.84,5.67,5.06,5.1,5.15,1.03,10.34,-30.85,2.61,1961875589.0,1961875589.0,0.0,0.0,-0.53,17.88
29,601956,东贝集团,5.69,10.06,0.52,122167.0,69512909.0,0.0,5.69,5.69,5.69,5.17,0.3,1.97,25.66,1.43,3537939808.0,3519993605.0,0.0,0.0,6.36,17.81
30,600397,安源煤业,5.69,10.06,0.52,456389.0,253150505.0,10.44,5.69,5.15,5.15,5.17,2.0,4.61,-22.71,16.72,5632871729.0,5632871729.0,0.0,0.0,107.66,34.83
31,605069,正和生态,9.63,10.06,0.88,297644.0,280876598.0,9.94,9.63,8.76,9.0,8.75,4.26,35.37,384.2,1.95,2038649602.0,810473107.0,0.0,0.0,9.81,26.21
32,002093,国脉科技,9.96,10.06,0.91,118213.0,117740247.6,0.0,9.96,9.96,9.96,9.05,0.77,1.17,50.81,2.76,10034700000.0,10028387850.0,0.0,0.0,20.29,27.69
33,600361,创新新材,4.27,10.05,0.39,1314703.0,554228846.0,7.22,4.27,3.99,3.99,3.88,3.82,7.89,16.64,1.66,17538751229.0,7118119015.0,0.0,0.0,5.69,10.62
34,002114,罗平锌电,7.12,10.05,0.65,207987.0,145296247.64,10.2,7.12,6.46,6.46,6.47,0.74,6.43,-24.52,2.4,2302574301.0,2302542660.0,0.0,0.0,0.71,26.24
35,603158,腾龙股份,10.41,10.04,0.95,268031.0,273144685.0,10.68,10.41,9.4,9.46,9.46,1.28,5.46,16.21,2.28,5109220775.0,5109220775.0,0.0,0.0,25.72,28.84
36,002253,川大智胜,13.7,10.04,1.25,313408.0,426171815.2,4.18,13.7,13.18,13.7,12.45,2.48,15.08,-85.75,2.63,3091077502.0,2846442561.0,0.0,0.0,-17.91,-0.87
37,000409,云鼎科技,15.68,10.04,1.43,1372944.0,2142835025.48,6.32,15.68,14.78,15.68,14.25,2.52,32.43,98.72,7.08,10635281518.0,6638022082.0,0.0,0.0,53.42,75.98
38,002196,方正电机,8.01,10.03,0.73,839504.0,667513293.97,7.42,8.01,7.47,7.48,7.28,1.75,17.19,331794.88,2.73,3971934159.0,3912167360.0,0.0,0.0,27.14,49.44
39,000903,云内动力,4.06,10.03,0.37,2274026.0,910191046.16,5.69,4.06,3.85,3.85,3.69,3.04,11.84,-18.3,3.0,7916062842.0,7796262291.0,0.0,0.0,0.0,18.02
40,600301,华锡有色,23.71,10.02,2.16,237318.0,555114659.0,9.14,23.71,21.74,21.74,21.55,1.29,8.62,20.82,3.87,14998174927.0,6528208997.0,0.0,0.0,26.12,39.39
41,002937,兴瑞科技,24.04,10.02,2.19,137464.0,322087868.43,8.51,24.04,22.18,22.26,21.85,1.26,4.63,27.9,4.82,7158567614.0,7134709837.0,0.0,0.0,38.56,42.25
42,605303,园林股份,9.88,10.02,0.9,80221.0,78132376.0,10.47,9.88,8.94,9.0,8.98,1.67,4.98,-18.24,1.38,1593025591.0,1593025591.0,0.0,0.0,10.64,30.34
43,600367,红星发展,15.26,10.02,1.39,311324.0,471340586.0,6.92,15.26,14.3,14.3,13.87,1.61,9.67,67.92,2.2,5205657565.0,4913310757.0,0.0,0.0,22.08,32.24
44,000665,湖北广电,5.27,10.02,0.48,170994.0,90113874.89,0.0,5.27,5.27,5.27,4.79,0.57,1.5,-12.85,1.24,5992777839.0,5992571439.0,0.0,0.0,22.84,14.57
45,605118,力鼎光电,21.41,10.02,1.95,129883.0,272922695.0,11.46,21.41,19.18,19.3,19.46,3.29,3.19,56.49,6.05,8716353560.0,8716353560.0,0.0,0.0,31.43,20.21
46,001268,联合精密,22.18,10.02,2.02,71143.0,154205099.42,10.81,22.18,20.0,20.26,20.16,3.59,17.74,35.75,2.41,2393961348.0,889396574.0,0.0,0.0,14.51,27.03
47,002361,神剑股份,6.15,10.02,0.56,1058766.0,644244560.1,10.73,6.15,5.55,5.58,5.59,2.04,13.2,150.2,2.63,5848865059.0,4931826352.0,0.0,0.0,38.83,12.84
48,605208,永茂泰,15.71,10.01,1.43,473739.0,719211201.0,13.24,15.71,13.82,14.0,14.28,0.99,14.36,108.15,2.47,5183357400.0,5183357400.0,0.71,0.0,97.11,103.76
49,002943,宇晶股份,21.1,10.01,1.92,105408.0,214477825.62,11.78,21.1,18.84,19.18,19.18,5.32,7.99,101.87,3.42,4322832749.0,2782757696.0,0.0,0.0,3.74,6.35
50,001311,多利科技,32.09,10.01,2.92,105663.0,328517132.57,10.32,32.09,29.08,29.08,29.17,3.78,17.43,16.82,1.71,7664803488.0,1945470594.0,0.0,0.0,15.97,24.43
51,001333,光华股份,25.39,10.01,2.31,69976.0,173562058.46,8.19,25.39,23.5,23.98,23.08,1.14,15.9,25.44,1.99,3249920000.0,1117160000.0,0.0,0.0,33.07,46.68
52,003033,征和工业,47.94,10.0,4.36,134297.0,617690883.06,13.63,47.94,42.0,42.17,43.58,1.54,16.66,30.06,3.21,3919095000.0,3863874160.0,0.0,0.93,52.92,78.55
53,600602,云赛智联,27.16,10.0,2.47,2186453.0,5630040965.0,14.3,27.16,23.63,24.69,24.69,1.78,20.35,176.41,7.89,37146011038.0,29178069208.0,0.0,0.0,83.27,71.68
54,603585,苏利股份,14.96,10.0,1.36,86738.0,126203505.0,9.49,14.96,13.67,14.0,13.6,3.05,4.82,240.41,1.16,2750446759.0,2692850759.0,0.0,0.0,-5.44,24.98
55,601020,华钰矿业,22.55,10.0,2.05,609224.0,1343876946.0,7.56,22.55,21.0,21.0,20.5,0.68,7.43,90.66,5.66,18490203940.0,18490203940.0,0.0,0.0,54.45,78.68
56,600961,株冶集团,9.02,10.0,0.82,745856.0,665922655.0,8.78,9.02,8.3,8.3,8.2,6.14,9.92,12.48,3.61,9677311781.0,6781347830.0,0.0,0.0,4.64,14.61
57,600714,金瑞矿业,12.87,10.0,1.17,361591.0,458881273.0,8.46,12.87,11.88,11.9,11.7,1.69,12.55,115.73,4.87,3708828634.0,3708828634.0,0.0,0.0,33.64,32.41
58,001256,炜冈科技,22.0,10.0,2.0,31150.0,67264912.55,10.1,22.0,19.98,19.98,20.0,0.74,7.61,29.36,2.77,3137476276.0,900743360.0,0.0,0.0,27.76,38.36
59,603048,浙江黎明,23.0,10.0,2.09,268590.0,601515862.0,14.2,23.0,20.03,23.0,20.91,11.94,18.29,68.89,2.67,3378240000.0,3378240000.0,0.0,0.0,52.02,55.41
60,001288,运机集团,35.56,9.99,3.23,178057.0,621037598.4,9.12,35.56,32.61,32.61,32.33,3.47,23.04,52.84,2.97,5933929773.0,2748531648.0,0.0,0.0,19.25,16.4
61,002755,奥赛康,16.63,9.99,1.51,201736.0,327065440.4,9.52,16.63,15.19,15.25,15.12,2.25,2.17,91.14,5.17,15435306637.0,15435160709.0,0.0,0.0,17.86,30.84
62,002757,南兴股份,24.45,9.99,2.22,44129.0,107894182.5,0.0,24.45,24.45,24.45,22.23,0.19,1.56,26.15,3.03,7223897073.0,6896218368.0,0.0,0.0,56.33,57.44
63,600860,京城股份,14.76,9.99,1.34,346096.0,486900211.0,11.1,14.76,13.27,13.49,13.42,1.5,7.95,-377.34,7.65,8083549983.0,6424015995.0,0.0,0.0,32.14,46.43
64,002105,信隆健康,7.72,9.97,0.7,651662.0,493506441.31,6.98,7.72,7.23,7.28,7.02,2.99,17.88,2544.1,3.16,2841423200.0,2813723647.0,0.0,0.0,39.35,54.71
65,600168,武汉控股,4.98,9.93,0.45,44746.0,22283354.0,0.0,4.98,4.98,4.98,4.53,0.56,0.45,51.05,0.94,4947119894.0,4947119894.0,0.0,0.0,0.0,12.42
66,600728,佳都科技,6.42,9.93,0.58,736116.0,472586299.0,0.0,6.42,6.42,6.42,5.84,1.33,3.44,-53.44,1.84,13756802868.0,13756802868.0,0.0,0.0,25.64,37.18
67,600228,返利科技,5.65,9.92,0.51,812359.0,450347366.0,9.73,5.65,5.15,5.15,5.14,4.11,19.5,-541.08,4.63,2368888930.0,2354181878.0,0.0,0.0,-18.82,-8.43
68,600281,华阳新材,4.1,9.92,0.37,408612.0,161423504.0,11.53,4.1,3.67,3.73,3.73,0.88,7.94,-18.04,13.25,2109048303.0,2109048303.0,0.0,0.0,2.76,25.38
69,300723,一品红,23.0,9.63,2.02,207444.0,481524816.24,16.16,24.5,21.11,21.36,20.98,2.96,4.91,-31.6,4.76,10388933618.0,9724835137.0,0.13,0.04,25.07,34.82
70,300819,聚杰微纤,21.21,9.44,1.83,199466.0,422887996.98,14.4,22.8,20.01,20.38,19.38,4.5,14.8,41.01,3.64,3164638050.0,2858307323.0,-1.3,-0.33,39.45,63.15
71,301550,斯菱股份,142.27,9.37,12.19,71097.0,1010374604.27,16.45,152.0,130.6,130.6,130.08,1.63,12.94,85.77,9.22,15649700000.0,7815132959.0,0.38,-0.13,110.77,95.45
72,000581,威孚高科,23.53,9.34,2.01,730499.0,1692274895.78,11.48,23.67,21.2,21.39,21.52,2.62,8.87,13.77,1.2,23459087474.0,19384016777.0,-0.21,-0.25,29.71,24.63
73,688306,均普智能,13.58,9.25,1.15,687153.0,898870595.0,15.77,14.18,12.22,12.23,12.43,1.62,14.68,1967.22,9.49,16680080424.0,6357922424.0,-0.22,0.15,55.73,75.23
74,688068,热景生物,93.48,9.05,7.76,47632.0,436469854.0,16.54,99.18,85.0,85.72,85.72,1.18,5.15,-48.23,2.81,8644534208.0,8644534208.0,-0.54,-0.51,76.38,51.16
75,870976,视声智能,33.4,8.87,2.72,121737.0,427643164.7,30.28,38.98,29.69,30.0,30.68,2.57,47.22,37.41,8.82,2369843560.0,861038640.0,0.88,0.03,30.67,77.09
76,873570,坤博精工,42.0,8.81,3.4,44399.0,186637396.6,17.72,44.87,38.03,38.5,38.6,2.24,19.83,114.67,5.57,1915575018.0,940367484.0,-1.25,-1.59,-5.41,40.09
77,688685,迈信林,67.45,8.63,5.36,85776.0,564644913.0,11.76,68.5,61.2,62.0,62.09,1.01,5.9,216.63,13.12,9809028689.0,9809028689.0,0.69,0.52,93.27,103.22
78,603822,嘉澳环保,61.42,8.52,4.82,69993.0,419634153.0,11.84,62.26,55.56,57.5,56.6,3.11,9.11,-26.32,5.23,4718645918.0,4718645918.0,0.52,0.0,15.13,25.96
79,605088,冠盛股份,39.41,8.48,3.08,94600.0,371548101.0,9.63,39.96,36.46,36.6,36.33,1.39,5.35,24.4,3.15,7176135490.0,6971991690.0,-0.61,-0.03,61.72,57.14
80,300553,集智股份,45.3,8.43,3.52,150684.0,687432460.72,12.81,47.82,42.47,42.47,41.78,2.91,28.43,202.31,4.85,3674749364.0,2400640069.0,0.04,-0.59,57.57,64.73
81,600531,豫光金铅,7.49,8.39,0.58,1431919.0,1062919808.0,9.55,7.6,6.94,6.94,6.91,5.63,13.13,11.05,1.56,8165917329.0,8165917329.0,0.13,0.0,9.82,16.67
82,603300,海南华铁,12.63,8.32,0.97,7987056.0,10024716284.0,5.75,12.83,12.16,12.3,11.66,3.83,40.49,38.38,4.12,24916564926.0,24916564926.0,0.8,0.32,118.51,118.51
83,830839,万通液压,27.53,8.26,2.1,50594.0,136846534.03,14.79,28.57,24.81,25.31,25.43,1.2,7.77,22.64,5.62,3281988950.0,1791965554.0,-0.94,0.15,31.91,71.42
84,002155,湖南黄金,22.31,8.25,1.7,1173871.0,2607331437.73,9.56,22.67,20.7,20.81,20.61,1.4,9.77,30.16,3.99,26817500665.0,26814786497.0,0.18,0.0,20.99,41.83
85,002760,凤形股份,21.61,8.21,1.64,198628.0,426550411.25,9.36,21.97,20.1,20.82,19.97,5.91,18.39,122.54,2.64,2333635937.0,2333635937.0,1.98,2.66,10.59,27.12
86,688282,*ST导航,37.22,8.17,2.81,23254.0,85874040.0,13.78,38.88,34.14,34.48,34.41,3.33,6.37,-785.35,2.56,3275360000.0,1359274400.0,0.05,0.51,22.15,20.45
87,832089,禾昌聚合,17.73,8.11,1.33,142478.0,247479787.65,15.79,18.59,16.0,16.2,16.4,1.07,15.24,16.81,2.39,2671343640.0,1657769521.0,0.17,0.28,20.61,57.32
88,002149,西部材料,21.82,8.07,1.63,464402.0,1009320712.55,8.72,22.21,20.45,20.45,20.19,2.28,9.51,57.96,3.61,10652835459.0,10651198959.0,0.18,0.28,36.63,23.28
89,001319,铭科精技,33.09,8.0,2.45,213848.0,697042925.1,8.81,33.7,31.0,31.25,30.64,3.19,35.08,45.86,3.72,4678926000.0,2017398030.0,-1.81,-1.81,31.31,31.57
90,603678,火炬电子,34.52,7.91,2.53,222233.0,762068684.0,10.97,35.19,31.68,31.68,31.99,2.26,4.85,52.52,2.91,15821975471.0,15821975471.0,-0.52,-0.95,14.49,13.18
91,300643,万通智控,14.88,7.9,1.09,244308.0,353978587.4,11.02,15.26,13.74,13.88,13.79,3.58,10.61,30.4,3.12,3433400204.0,3425733284.0,-0.73,-0.27,8.77,24.41
92,002697,红旗连锁,5.91,7.85,0.43,1677801.0,979310180.02,10.58,6.03,5.45,5.49,5.48,2.79,15.57,15.46,1.86,8037600000.0,6368500164.0,0.34,-0.17,-4.68,0.0
93,000504,南华生物,10.87,7.84,0.79,115662.0,121088720.6,8.23,10.88,10.05,10.07,10.08,1.49,3.72,-319.89,14.43,3587351075.0,3376968780.0,1.59,1.78,2.16,30.18
94,000700,模塑科技,8.0,7.82,0.58,1333270.0,1076081689.84,9.3,8.16,7.47,7.47,7.42,4.0,14.52,10.22,2.15,7344123112.0,7344123112.0,0.5,0.25,12.36,17.65
95,605318,法狮龙,22.37,7.76,1.61,57063.0,124392523.0,8.67,22.55,20.75,20.96,20.76,2.39,4.54,-172.15,3.69,2812558356.0,2812558356.0,0.27,0.45,15.43,8.59
96,301005,超捷股份,35.07,7.74,2.52,196103.0,696282247.52,19.57,39.06,32.69,32.69,32.55,3.27,14.81,139.15,6.17,4729608551.0,4642278535.0,0.0,0.03,13.35,19.9
97,300475,香农芯创,40.39,7.71,2.89,912768.0,3623999509.67,13.81,42.0,36.82,37.02,37.5,1.55,20.73,38.05,6.26,18481081329.0,17781324579.0,-0.71,-0.64,37.29,41.77
98,603588,高能环境,5.75,7.68,0.41,1782251.0,1024721799.0,7.87,5.87,5.45,5.45,5.34,8.13,11.7,11.71,0.91,8758598128.0,8758598128.0,0.7,1.23,7.28,9.73
99,300895,铜牛信息,52.3,7.66,3.72,261818.0,1332535411.79,24.76,58.1,46.07,47.52,48.58,1.55,18.95,-86.07,8.15,7363874361.0,7226408884.0,-0.82,-0.95,47.49,48.12
100,688385,复旦微电,50.11,7.65,3.56,294321.0,1459640757.0,12.85,52.0,46.02,46.13,46.55,1.65,5.48,71.9,6.98,41161722003.0,26913945703.0,0.18,-0.22,24.47,30.53
101,601177,杭齿前进,24.66,7.64,1.75,1121257.0,2573120375.0,17.42,25.1,21.11,21.54,22.91,1.4,28.03,39.87,3.94,10060663500.0,9865479600.0,0.65,-0.16,171.59,197.83
102,301210,金杨股份,81.3,7.61,5.75,79946.0,658920991.82,16.06,88.0,75.87,75.98,75.55,1.17,25.57,137.36,3.69,6703701743.0,2542170188.0,0.28,-0.22,138.28,164.56
103,000795,英洛华,12.88,7.6,0.91,1291056.0,1578480773.33,8.69,12.88,11.84,11.86,11.97,1.27,11.39,53.04,5.43,14601851247.0,14601851247.0,5.66,5.66,2.71,32.37
104,601100,恒立液压,93.12,7.43,6.44,188361.0,1714566068.0,10.72,95.35,86.06,86.75,86.68,1.09,1.4,52.27,8.29,124857250775.0,124857250775.0,0.51,1.18,73.6,76.46
105,920008,成电光信,40.58,7.41,2.8,70895.0,292675021.22,18.24,44.68,37.79,37.79,37.78,1.41,22.86,38.7,8.44,2586975000.0,1258702689.0,-0.37,-0.49,13.1,32.61
106,688281,华秦科技,94.23,7.41,6.5,39237.0,370016832.0,15.38,99.54,86.05,87.01,87.73,1.88,3.22,44.31,4.03,18345953334.0,11466221034.0,-0.04,-0.06,-1.29,1.34
107,600151,航天机电,7.72,7.37,0.53,807956.0,618928189.0,10.99,7.91,7.12,7.18,7.19,3.49,5.63,-206.92,2.25,11072427656.0,11072427656.0,0.0,-0.26,-6.54,-3.26
108,300956,英力股份,23.49,7.36,1.61,202867.0,476299145.89,15.31,25.0,21.65,21.8,21.88,2.91,22.66,513.17,3.05,4216996445.0,2102752897.0,0.04,-0.04,25.48,3.94
109,600698,湖南天雁,6.61,7.31,0.45,897752.0,582489790.0,12.66,6.78,6.0,6.06,6.16,1.71,10.81,4306.89,9.25,7080764412.0,5488582241.0,0.76,1.69,21.06,46.24
110,605196,华通线缆,13.29,7.26,0.9,303120.0,404066769.0,9.77,13.63,12.42,12.5,12.39,1.14,5.93,18.35,2.21,6797606159.0,6789605579.0,-0.3,-0.23,11.77,13.78
111,301413,安培龙,107.48,7.2,7.22,56974.0,599386171.4,10.96,110.0,99.01,99.01,100.26,1.25,9.91,127.13,8.9,10576245348.0,6182243259.0,-0.2,-0.63,85.15,100.86
112,002131,利欧股份,4.54,7.08,0.3,16411730.0,7488710238.64,11.08,4.66,4.19,4.24,4.24,2.9,28.05,-144.51,2.39,30742634643.0,26564614763.0,-0.22,0.22,-6.97,46.93
113,002103,广博股份,10.92,7.06,0.72,554303.0,610915097.02,5.39,11.22,10.67,10.72,10.2,2.53,14.7,41.53,5.79,5834260647.0,4117661053.0,1.3,1.02,-20.98,15.56
114,301392,汇成真空,97.37,7.01,6.38,44097.0,413076841.88,11.48,98.98,88.53,90.65,90.99,1.55,19.6,113.24,13.27,9737000000.0,2190825000.0,0.74,1.41,26.37,57.66
115,301261,恒工精密,82.7,6.99,5.4,51851.0,417712495.87,11.05,84.75,76.21,76.6,77.3,1.02,13.68,56.7,4.65,7268519209.0,3133519209.0,3.38,3.16,86.72,99.86
116,688768,容知日新,57.22,6.89,3.69,27067.0,151815395.0,10.22,58.35,52.88,52.88,53.53,1.2,3.32,46.55,4.77,5002593139.0,4670642467.0,0.02,0.28,57.5,57.46
117,300815,玉禾田,17.41,6.88,1.12,197350.0,339510830.18,9.09,17.74,16.26,16.28,16.29,4.08,5.07,10.5,1.72,6939486720.0,6782485220.0,-0.06,-0.29,7.2,11.67
118,301255,通力科技,50.09,6.87,3.22,82057.0,401365122.58,12.1,51.3,45.63,46.41,46.87,1.12,30.17,93.66,5.28,5449792000.0,1362448000.0,0.2,0.18,36.78,52.25
119,000657,中钨高新,10.44,6.86,0.67,886514.0,922507242.71,9.21,10.75,9.85,9.9,9.77,5.59,7.11,79.36,2.05,21814178466.0,13021907390.0,0.48,0.38,2.15,13.36
120,688102,斯瑞新材,10.63,6.83,0.68,282730.0,295819208.0,9.45,10.79,9.85,9.91,9.95,3.81,6.76,65.95,6.95,7731601771.0,4446376438.0,0.19,0.19,15.29,21.07
121,301007,德迈仕,27.87,6.82,1.78,319035.0,876611033.03,9.85,28.76,26.19,26.46,26.09,1.67,21.23,78.26,6.5,4273585800.0,4188563850.0,-0.32,-0.29,57.72,51.63
122,603992,松霖科技,24.93,6.77,1.58,86683.0,211506967.0,8.95,25.4,23.31,23.35,23.35,1.9,2.06,23.84,3.35,10682208757.0,10478929537.0,-0.16,-0.36,24.09,34.98
123,002158,汉钟精机,20.59,6.68,1.29,334628.0,687909109.62,10.47,21.23,19.21,19.21,19.3,5.92,6.27,12.45,2.59,11009970022.0,10986868248.0,0.29,0.05,4.36,11.18
124,688519,南亚新材,32.28,6.68,2.02,70291.0,223659295.0,12.52,33.39,29.6,30.0,30.26,1.69,3.03,148.14,3.17,7698252222.0,7498439022.0,0.22,-0.25,49.51,51.83
125,001309,德明利,153.94,6.62,9.56,123226.0,1869627959.82,12.43,158.82,140.88,142.32,144.38,1.28,14.06,44.29,9.84,24903285128.0,13490709393.0,0.09,0.05,96.75,76.54
126,300167,*ST迪威,2.74,6.61,0.17,258478.0,68766991.74,7.78,2.75,2.55,2.55,2.57,1.3,7.25,-25.65,-101.79,987907000.0,977501850.0,0.0,0.0,25.69,20.18
127,688333,铂力特,88.53,6.61,5.49,185341.0,1660007026.0,17.22,95.8,81.5,83.0,83.04,2.2,6.82,320.46,5.0,24059638392.0,24059638392.0,0.03,0.23,92.54,124.52
128,603270,金帝股份,29.04,6.61,1.8,359191.0,1034226469.0,12.04,29.96,26.68,26.8,27.24,3.93,50.79,57.18,2.98,6362857610.0,2053612010.0,2.04,2.22,29.53,49.69
129,603319,湘油泵,42.64,6.6,2.64,263607.0,1098254473.0,10.9,43.56,39.2,40.4,40.0,1.08,11.44,51.31,4.53,9848592780.0,9825863443.0,0.42,0.85,57.34,116.45
130,300503,昊志机电,29.34,6.54,1.8,478627.0,1370937134.0,10.09,29.99,27.21,27.21,27.54,1.71,20.02,83.32,7.57,8980177008.0,7014821441.0,0.45,-0.03,43.05,55.07
131,600212,绿能慧充,9.3,6.53,0.57,845630.0,784850999.0,9.51,9.6,8.77,8.81,8.73,1.81,16.43,-1509.83,11.56,6549685081.0,4787800081.0,-0.64,-1.27,10.32,23.02
132,301500,飞南资源,20.8,6.5,1.27,153419.0,329099255.56,18.48,22.98,19.37,19.41,19.53,5.41,15.87,34.67,1.82,8363696182.0,2011086917.0,-0.57,-1.0,4.05,15.56
133,300220,金运激光,18.35,6.5,1.12,229842.0,423999352.39,15.5,19.58,16.91,17.15,17.23,2.44,15.22,2034.71,45.56,2774520000.0,2771205036.0,0.99,1.21,5.95,33.16
134,301320,豪江智能,18.42,6.47,1.12,210295.0,402897068.96,19.65,20.69,17.29,17.29,17.3,5.31,31.06,56.71,3.17,3337704000.0,1247034000.0,0.05,-0.05,11.37,23.54
135,603119,浙江荣泰,37.52,6.47,2.28,213453.0,781812458.0,11.12,38.47,34.55,34.58,35.24,1.2,10.47,61.46,7.72,13647605468.0,7649558202.0,-1.24,-0.5,79.09,67.57
136,000933,神火股份,20.29,6.45,1.23,682210.0,1371355141.56,8.71,20.66,19.0,19.05,19.06,2.03,3.04,9.67,2.18,45639323045.0,45514304384.0,0.15,0.1,22.6,20.06
