序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
55,600860,京城股份,16.24,10.03,1.48,267047,433132923.0,1.69,16.24,15.99,16.22,14.76,1.22,6.14,-415.18,8.41,8894095645,7068158521,0.0,0.0,45.52,61.11
56,605266,健之佳,22.61,10.02,2.06,84213,183412861.0,9.59,22.61,20.64,20.64,20.55,4.4,5.98,26.35,1.28,3542100869,3181783862,0.0,0.0,-9.81,-1.99
57,605303,园林股份,10.87,10.02,0.99,36082,39221656.0,0.0,10.87,10.87,10.87,9.88,0.7,2.24,-20.07,1.52,1752650625,1752650625,0.0,0.0,20.11,43.4
58,603716,塞力医疗,10.98,10.02,1.0,93173,102303899.0,0.0,10.98,10.98,10.98,9.98,0.36,4.88,-28.07,2.15,2097051029,2097051029,0.0,0.0,20.0,52.08
59,603688,石英股份,28.55,10.02,2.6,173116,480831085.0,10.29,28.55,25.88,25.88,25.95,4.37,3.2,37.07,2.69,15464915151,15464915151,0.0,0.0,-5.37,-0.63
60,603108,润达医疗,22.84,10.02,2.08,96935,221400545.0,0.0,22.84,22.84,22.84,20.76,0.21,1.61,205.06,3.21,13787143972,13787143972,0.0,0.0,18.77,43.38
61,000581,威孚高科,25.81,10.02,2.35,560851,1438933486.3,3.88,25.81,24.9,24.91,23.46,1.88,6.81,15.11,1.32,25732216222,21262281046,0.0,0.0,41.89,36.71
62,605018,长华集团,14.5,10.02,1.32,148519,209177887.0,9.79,14.5,13.21,13.29,13.18,1.84,3.16,56.95,2.53,6832773999,6815953999,0.0,0.0,38.36,65.15
63,000410,沈阳机床,7.69,10.01,0.7,481821,360986480.82,11.3,7.69,6.9,6.95,6.99,3.26,2.87,-96.62,17.2,15877901377,12926243609,0.0,0.0,-2.78,8.16
64,002760,凤形股份,24.17,10.01,2.2,70641,170701419.11,1.27,24.17,23.89,24.17,21.97,1.27,6.54,137.05,2.95,2610087024,2610087024,0.0,0.0,21.4,42.18
65,605100,华丰股份,27.58,10.01,2.51,333344,898038877.0,14.16,27.58,24.03,24.2,25.07,0.93,19.62,67.46,2.6,4719820560,4686724560,0.0,0.0,87.75,84.11
66,600560,金自天正,18.9,10.01,1.72,129313,236267843.0,11.82,18.9,16.87,17.08,17.18,2.13,5.78,82.93,4.55,4226899950,4226899950,0.0,0.0,17.83,29.1
67,600345,长江通信,26.71,10.01,2.43,220440,579570736.0,9.51,26.71,24.4,24.4,24.28,3.26,10.42,132.62,2.55,8803940046,5650748823,0.0,0.0,-6.18,15.53
68,002992,宝明科技,69.47,10.01,6.32,35815,247603647.57,8.65,69.47,64.01,64.34,63.15,2.43,2.28,-129.13,17.16,12646534504,10920955628,0.0,0.0,14.22,10.97
69,603489,八方股份,29.79,10.01,2.71,92492,266549974.0,10.86,29.79,26.85,26.96,27.08,2.61,3.94,102.44,2.66,7001037359,7001037359,0.0,0.0,8.92,25.06
70,603931,格林达,33.09,10.01,3.01,111947,357659725.0,8.34,33.09,30.58,30.58,30.08,1.06,5.61,44.64,4.3,6603386794,6603386794,0.0,0.0,28.11,42.69
71,600960,渤海汽车,3.96,10.0,0.36,486090,189054240.0,9.72,3.96,3.61,3.61,3.6,2.97,5.11,-14.89,0.83,3764041451,3764041451,0.0,0.0,-4.81,18.92
72,600802,福建水泥,4.51,10.0,0.41,120108,53567402.0,9.76,4.51,4.11,4.11,4.1,1.6,2.62,-9.24,1.88,2066700284,2066700284,0.0,0.0,4.64,19.0
73,600619,海立股份,13.86,10.0,1.26,990818,1331843614.0,8.33,13.86,12.81,13.18,12.6,1.02,12.56,491.28,2.44,14876553467,10937962700,0.0,0.0,2.67,13.61
74,002529,海源复材,8.03,10.0,0.73,168407,134608401.75,9.04,8.03,7.37,7.45,7.3,1.55,6.48,-37.31,5.11,2087800000,2087800000,0.0,0.0,-14.39,-9.47
75,002167,东方锆业,10.45,10.0,0.95,1288047,1288620635.99,11.26,10.45,9.38,9.5,9.5,0.99,16.98,-147.02,5.47,8095335985,7928644513,0.0,0.0,11.65,42.37
76,001306,夏厦精密,108.82,10.0,9.89,32555,340673553.0,9.42,108.82,99.5,101.99,98.93,1.06,21.0,106.01,5.17,6746840000,1686710000,0.0,0.0,68.82,93.63
77,603883,老百姓,17.28,9.99,1.57,709980,1192957646.0,9.8,17.28,15.74,15.74,15.71,6.76,9.36,15.63,1.89,13134452193,13100412701,0.0,0.0,-7.89,5.56
78,002816,和科达,14.75,9.99,1.34,74265,107170603.75,10.07,14.75,13.4,13.41,13.41,1.67,7.43,-36.32,6.02,1475000000,1475000000,0.0,0.0,-29.59,0.14
79,605081,太和水,10.46,9.99,0.95,60029,60681787.0,9.78,10.46,9.53,9.6,9.51,2.77,5.3,-24.69,0.93,1184564373,1184564373,0.0,0.0,-21.47,-0.19
80,002196,方正电机,8.81,9.99,0.8,73912,65116762.73,0.0,8.81,8.81,8.81,8.01,0.15,1.51,364932.94,3.01,4368631703,4302895686,0.0,0.0,37.66,64.37
81,002484,江海股份,22.36,9.99,2.03,560819,1197033111.24,9.89,22.36,20.35,20.4,20.33,2.06,6.84,28.85,3.33,19017715321,18345843695,0.0,0.0,24.29,27.19
82,002773,康弘药业,21.48,9.98,1.95,126502,265156218.45,9.52,21.48,19.62,19.73,19.53,3.21,1.85,15.22,2.34,19756836896,14721121007,0.0,0.0,7.08,9.59
83,603588,高能环境,6.28,9.98,0.57,2355834,1462922975.0,5.78,6.28,5.95,5.95,5.71,5.14,15.47,12.79,1.0,9565912390,9565912390,0.0,0.0,16.95,19.85
84,002046,国机精工,18.07,9.98,1.64,259674,466764690.25,5.3,18.07,17.2,17.2,16.43,1.04,4.94,35.04,2.82,9554738628,9502470593,0.0,0.0,14.88,29.07
85,600539,狮头股份,11.9,9.98,1.08,9299,11065346.0,0.0,11.9,11.9,11.9,10.82,0.06,0.4,-288.76,7.94,2737000000,2737000000,0.0,0.0,55.35,71.47
86,002105,信隆健康,8.49,9.97,0.77,740592,620894814.13,11.14,8.49,7.63,8.0,7.72,2.87,20.32,2797.86,3.47,3124829400,3094367068,0.0,0.0,54.64,70.14
87,605068,明新旭腾,15.99,9.97,1.45,111239,172699695.0,9.83,15.99,14.56,14.84,14.54,4.09,6.86,160.85,1.52,2592620775,2592620775,0.0,0.0,12.53,18.88
88,002114,罗平锌电,7.83,9.97,0.71,766681,596671050.5,3.79,7.83,7.56,7.82,7.12,3.74,23.71,-26.97,2.64,2532184941,2532150144,0.0,0.0,0.64,38.83
89,000929,兰州黄河,7.06,9.97,0.64,98002,67404527.9,8.41,7.06,6.52,6.56,6.42,1.95,5.28,-25.43,2.4,1311507960,1311424814,0.0,0.0,-18.66,1.29
90,002622,皓宸医疗,3.2,9.97,0.29,528374,167911151.0,6.87,3.2,3.0,3.0,2.91,2.37,6.29,149.37,6.0,2688000000,2687920800,0.0,0.0,-3.03,15.94
91,600610,中毅达,4.43,9.93,0.4,331652,140990801.0,9.68,4.43,4.04,4.04,4.03,3.44,4.68,-236.0,73.26,4745746500,3139659303,0.0,0.0,-22.01,4.73
92,002099,海翔药业,4.99,9.91,0.45,319068,154622488.66,9.47,4.99,4.56,4.56,4.54,3.74,1.97,505.69,1.48,8077389112,8066506861,0.0,0.0,-15.14,-3.29
93,000723,美锦能源,4.77,9.91,0.43,1153799,542935567.72,8.06,4.77,4.42,4.43,4.34,2.5,2.62,-24.21,1.45,21137759077,20969868815,0.0,0.0,-6.84,5.76
94,833030,立方控股,40.69,9.88,3.66,162882,638120692.86,16.18,42.0,36.01,36.66,37.03,2.1,29.11,-30.32,6.96,3753377273,2276453157,4.31,6.77,76.53,162.52
95,600423,柳化股份,3.45,9.87,0.31,606569,205276426.0,9.87,3.45,3.14,3.14,3.14,2.49,7.59,66.55,4.99,2755497840,2755497840,0.0,0.0,10.22,17.35
96,688097,博众精工,35.06,9.53,3.05,237503,850723862.0,7.59,37.0,34.57,36.0,32.01,3.23,5.35,39.29,3.49,15659470641,15553440436,-0.62,-0.28,20.19,33.56
97,301389,隆扬电子,25.82,9.5,2.24,196631,488482825.56,12.51,26.25,23.3,23.37,23.58,2.33,23.96,104.26,3.35,7319970000,2119229354,0.04,-0.19,52.87,54.43
98,300024,机器人,21.38,9.47,1.85,1586566,3354139753.32,16.13,22.49,19.34,19.5,19.53,3.14,10.35,-251.75,7.7,33472954531,32771088021,0.85,0.9,-4.68,19.11
99,300233,金城医药,14.6,9.45,1.26,370635,532977196.19,9.97,15.0,13.67,13.74,13.34,3.37,10.02,27.83,1.54,5604568970,5400293333,-0.14,-0.07,11.96,23.21
100,300432,富临精工,22.2,9.36,1.9,1007454,2203831170.89,11.03,23.24,21.0,21.34,20.3,2.35,8.36,65.45,6.24,27111912415,26757266327,0.14,0.0,43.6,44.34
101,837748,路桥信息,31.3,9.06,2.6,40494,123237273.74,21.57,33.8,27.61,28.16,28.7,1.67,6.49,75.4,7.45,2401962000,1951479098,0.03,1.66,16.92,60.35
102,300491,通合科技,22.45,8.98,1.85,175797,381579484.78,9.56,22.65,20.68,20.71,20.6,1.8,11.33,140.79,3.47,3922870323,3482109315,0.27,-0.22,33.47,41.02
103,831175,派诺科技,27.7,8.76,2.23,106745,279200447.21,17.24,28.28,23.89,24.79,25.47,1.33,21.37,54.3,2.89,2205197000,1383491153,1.06,-0.07,44.12,49.57
104,688800,瑞可达,55.81,8.58,4.41,118613,653824276.0,11.03,57.54,51.87,51.87,51.4,1.95,7.49,51.12,4.23,8841413112,8841413112,0.41,0.67,28.21,11.37
105,002158,汉钟精机,22.44,8.51,1.76,374872,811533599.2,9.77,22.68,20.66,20.72,20.68,3.99,7.03,13.57,2.83,11999209679,11974032224,-0.36,-0.31,13.45,21.17
106,301120,新特电气,10.1,8.49,0.79,225684,223800077.47,9.77,10.3,9.39,9.39,9.31,2.43,14.33,247.59,2.39,3751554656,1590641617,0.9,1.41,-2.42,1.92
107,688661,和林微纳,52.7,8.48,4.12,62729,320033805.0,9.82,52.87,48.1,48.6,48.58,1.18,5.38,-700.47,5.09,6157298780,6147624905,0.25,1.05,39.45,59.65
108,300253,卫宁健康,13.63,8.43,1.06,3477697,4793211607.53,11.85,14.5,13.01,14.08,12.57,2.04,18.39,144.84,5.15,29863100771,25777565367,-0.07,-1.02,70.38,90.36
109,688655,迅捷兴,16.61,8.28,1.27,124040,207657493.0,9.58,17.25,15.78,15.78,15.34,1.46,9.3,-1170.11,3.26,2215607900,2215607900,0.97,0.67,37.84,54.08
110,603887,城地香江,22.6,8.24,1.72,1414508,3155871699.0,8.38,22.97,21.22,22.0,20.88,1.41,23.76,-79.12,3.86,13762143915,13453314915,-0.09,0.09,59.38,41.96
111,603993,洛阳钼业,7.78,8.21,0.59,6356839,4786893638.0,7.23,7.82,7.3,7.3,7.19,3.82,3.62,15.16,2.65,167264092016,136661710976,0.13,0.65,5.56,16.99
112,920082,方正阀门,18.16,8.16,1.37,82956,146494020.99,14.89,19.0,16.5,16.71,16.79,1.2,25.58,29.21,5.29,2639646800,588972656,0.72,0.89,417.38,21.88
113,430489,佳先股份,25.6,8.15,1.93,182036,489325822.3,15.04,28.69,25.13,26.0,23.67,1.25,21.24,209.71,7.01,3493355520,2193759974,0.23,-0.51,-0.54,56.1
114,605318,法狮龙,24.41,8.15,1.84,46990,110124882.0,9.48,24.5,22.36,22.91,22.57,2.07,3.74,-187.85,4.02,3069045573,3069045573,0.66,1.29,23.97,18.5
115,301017,漱玉平民,12.88,8.14,0.97,125977,158270278.58,9.82,13.3,12.13,12.28,11.91,4.34,5.18,-296.82,2.51,5220943626,3134383626,0.08,0.08,-7.34,7.78
116,000078,海王生物,2.49,7.79,0.18,669019,164005757.76,9.52,2.54,2.32,2.32,2.31,5.44,2.55,106.32,2.16,6551496910,6539838434,0.0,0.4,-15.59,-2.35
117,872541,铁大科技,17.73,7.58,1.25,133087,241537200.32,21.97,20.0,16.38,17.43,16.48,1.62,14.78,32.0,5.81,2423691000,1596740467,2.37,3.02,17.5,46.29
118,688167,炬光科技,82.8,7.52,5.79,86558,694771056.0,8.56,84.25,77.66,78.0,77.01,2.9,9.58,-44.09,3.53,7482084883,7482084883,0.42,0.21,23.32,29.98
119,688032,禾迈股份,116.5,7.5,8.13,25667,288086324.0,8.7,117.24,107.81,107.81,108.37,2.14,2.07,41.68,2.27,14454567993,14454567993,-0.34,-0.63,-5.06,3.43
120,920008,成电光信,44.04,7.31,3.0,55306,239677705.13,13.4,45.7,40.2,40.47,41.04,1.16,17.83,42.0,9.16,2807550000,1366024308,-1.06,-0.14,20.33,43.92
121,301486,致尚科技,67.08,7.28,4.55,78896,516177180.7,8.6,67.44,62.06,62.69,62.53,1.21,10.0,108.43,3.48,8631921145,5292951089,1.59,1.79,48.67,40.19
122,300499,高澜股份,19.87,7.23,1.34,425403,834646937.93,9.39,20.28,18.54,18.6,18.53,2.52,15.67,-257.74,4.38,6065288967,5392885027,0.1,0.25,23.34,-1.44
123,605008,长鸿高科,15.0,7.14,1.0,93993,139209260.0,9.79,15.39,14.02,14.31,14.0,2.18,1.46,70.84,4.83,9689436210,9635706210,-0.13,0.0,18.48,25.63
124,002205,国统股份,10.21,7.14,0.68,162045,160054700.38,8.29,10.3,9.51,9.81,9.53,3.0,8.72,-46.23,3.16,1897459358,1897459358,0.0,0.2,8.16,14.59
125,300819,聚杰微纤,22.84,7.13,1.52,142479,319590745.76,13.56,23.79,20.9,21.32,21.32,2.15,10.57,44.16,3.92,3407842200,3077969790,0.57,-0.04,54.53,75.69
126,301603,乔锋智能,55.69,7.08,3.68,76123,427105823.67,12.5,59.8,53.3,53.3,52.01,2.04,31.52,33.47,3.2,6725124400,1345024880,0.94,1.25,21.07,30.36
127,688096,京源环保,13.96,7.06,0.92,176237,245358796.0,17.02,15.0,12.78,12.8,13.04,2.01,11.57,-90.82,2.72,2127007024,2127007024,0.94,0.87,63.47,87.13
128,832735,德源药业,39.41,7.01,2.58,41404,159005798.2,7.49,39.86,37.1,37.18,36.83,1.45,5.99,13.12,2.79,3082282111,2726048303,-0.43,-0.25,10.7,25.67
129,300078,思创医惠,4.75,6.98,0.31,1838548,875879349.05,9.68,4.99,4.56,4.79,4.44,1.84,16.51,-14.04,6.65,5309893093,5288493953,0.0,-0.21,18.45,56.25
130,300961,深水海纳,12.48,6.94,0.81,206770,261377382.85,15.25,13.49,11.71,11.85,11.67,2.55,13.69,-870.87,2.2,2212454400,1884911908,0.73,0.0,-6.17,24.18
131,301263,泰恩康,21.76,6.88,1.4,99061,208587704.22,7.76,21.79,20.21,20.48,20.36,1.69,3.77,59.69,5.22,9258825600,5722332954,0.09,-0.14,43.35,45.16
132,300752,隆利科技,22.27,6.86,1.43,143652,316035686.76,8.06,22.5,20.82,21.21,20.84,2.51,9.33,48.8,4.36,5016171765,3429117898,0.72,1.0,16.29,31.0
133,688143,长盈通,34.6,6.86,2.22,78633,273442875.0,13.25,36.27,31.98,32.21,32.38,1.69,8.32,238.37,3.62,4234155140,3270481130,-0.72,0.2,44.59,57.13
134,600693,东百集团,6.97,6.74,0.44,1414697,974897599.0,12.4,7.18,6.37,6.4,6.53,1.31,16.28,53.21,1.72,6062828335,6056600891,0.58,0.87,78.26,-0.43
135,605228,神通科技,13.38,6.7,0.84,310823,417146869.0,6.62,13.79,12.96,13.04,12.54,1.57,7.35,258.19,3.76,5700038419,5659858279,0.6,0.9,25.75,24.0
136,000766,通化金马,18.37,6.68,1.15,315546,574177255.53,6.68,18.57,17.42,17.42,17.22,1.61,3.27,556.6,7.58,17754507768,17745561100,0.0,0.0,28.01,17.01
137,836675,秉扬科技,11.72,6.64,0.73,48629,55832729.97,9.74,11.89,10.82,10.91,10.99,1.76,6.19,28.95,3.33,2017879280,920663076,0.77,0.69,-3.93,40.7
138,688266,泽璟制药-U,92.35,6.63,5.74,46321,424422995.0,6.56,92.68,87.0,87.0,86.61,1.92,1.75,-179.46,19.38,24445800977,24445800977,0.23,0.39,38.73,48.21
139,002109,兴化股份,3.38,6.62,0.21,264017,88140828.32,8.83,3.44,3.16,3.19,3.17,3.56,2.07,-10.46,0.94,4313792096,4313792096,0.3,0.6,-6.37,6.62
140,920116,星图测控,95.59,6.57,5.89,56833,533442640.28,13.86,99.99,87.56,88.5,89.7,0.89,21.75,128.38,22.94,10909208750,2497288750,0.66,0.78,1281.36,1281.36
141,430476,海能技术,14.02,6.53,0.86,50452,69120516.52,6.99,14.14,13.22,13.52,13.16,1.27,8.04,65.79,2.49,1185808796,879778876,-0.14,0.65,1.59,44.54
142,300693,盛弘股份,39.01,6.53,2.39,165624,636327917.19,6.69,39.3,36.85,36.89,36.62,1.24,6.22,28.5,6.69,12135441844,10384405631,-0.13,0.36,60.87,44.7
143,688160,步科股份,103.96,6.52,6.36,49305,523887891.0,10.44,112.0,101.81,106.08,97.6,2.15,5.87,177.06,11.28,8732640000,8732640000,-1.01,0.13,74.75,81.24
144,873339,恒太照明,10.36,6.47,0.63,37371,37677541.0,13.36,10.85,9.55,9.72,9.73,1.38,2.48,25.88,3.87,2281311368,1563294319,0.1,0.39,6.8,31.47
