序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
201,920098,科隆新材,35.9,2.57,0.9,55973.0,200111812.48,11.2,37.82,33.9,33.9,35.0,1.13,12.86,25.19,3.32,2919401247.0,1563004471.0,-0.08,-0.14,156.43,20.63
202,836395,朗鸿科技,18.77,2.57,0.47,43221.0,79615445.73,5.19,18.77,17.82,17.93,18.3,0.48,7.63,30.99,11.48,2394188580.0,1063029190.0,0.27,0.48,15.58,48.61
203,830839,万通液压,27.25,2.52,0.67,41455.0,107091866.18,9.22,27.26,24.81,25.99,26.58,0.98,6.37,22.41,5.57,3248608750.0,1773739969.0,0.0,0.7,33.64,69.68
204,832419,路斯股份,16.84,2.18,0.36,32252.0,53421758.75,4.25,16.91,16.21,16.33,16.48,1.13,3.45,16.05,3.15,1739679776.0,1576233245.0,0.0,0.06,-1.86,15.34
205,871970,大禹生物,7.64,2.14,0.16,60458.0,45775956.93,6.82,7.9,7.39,7.48,7.48,1.28,8.71,-27.47,2.89,850793456.0,530566676.0,0.26,0.53,-8.06,35.94
206,839790,联迪信息,44.07,2.11,0.91,32651.0,142344931.96,4.22,44.49,42.67,43.15,43.16,0.79,6.01,271.03,10.58,3480076571.0,2395158579.0,-0.07,0.05,10.37,29.24
207,834599,同力股份,17.2,2.02,0.34,135524.0,229573562.74,5.93,17.46,16.46,16.61,16.86,0.88,3.98,7.59,2.55,7869430000.0,5857971580.0,0.06,-0.17,21.81,34.8
208,839273,一致魔芋,27.44,2.01,0.54,24938.0,67142248.66,5.02,27.56,26.21,26.21,26.9,0.54,5.15,17.5,3.22,2023809760.0,1329396656.0,0.22,0.15,0.51,31.04
209,832978,开特股份,24.7,1.9,0.46,95180.0,230050330.95,7.1,24.8,23.08,23.5,24.24,0.75,9.5,22.64,6.49,4427758260.0,2474123616.0,0.0,0.57,55.93,82.96
210,872931,无锡鼎邦,16.2,1.89,0.3,33962.0,54113963.89,6.23,16.35,15.36,16.05,15.9,1.49,11.8,28.19,3.88,1521666000.0,466167960.0,0.19,1.38,-8.78,52.54
211,873001,纬达光电,24.86,1.76,0.43,73226.0,181699174.08,6.47,25.48,23.9,24.05,24.43,0.63,8.26,86.95,4.99,3819893231.0,2204858757.0,0.16,0.32,26.58,48.24
212,831726,朱老六,22.82,1.74,0.39,59019.0,132646213.54,4.24,22.95,22.0,22.01,22.43,0.87,10.55,85.75,5.28,2322847800.0,1276030618.0,0.09,-0.22,-20.13,14.67
213,831832,科达自控,32.92,1.6,0.52,75632.0,242329605.8,10.15,33.29,30.0,30.0,32.4,1.36,12.16,52.89,3.56,2544057600.0,2047071569.0,0.0,0.06,-0.72,54.7
214,833429,康比特,18.8,1.57,0.29,50355.0,94419338.56,9.35,19.76,18.03,18.72,18.51,1.39,4.44,19.61,2.72,2340600000.0,2129831151.0,0.27,0.86,-20.03,22.96
215,835985,海泰新能,13.02,1.48,0.19,153050.0,195794244.11,4.6,13.07,12.48,12.9,12.83,1.09,7.26,16.69,2.83,4029380124.0,2743598604.0,0.0,0.08,0.85,30.2
216,920082,方正阀门,18.29,1.44,0.26,98064.0,180752888.35,11.7,19.52,17.41,17.45,18.03,0.81,30.24,29.42,5.33,2658542950.0,593188870.0,-0.05,-0.38,421.08,22.75
217,832023,田野股份,5.82,1.39,0.08,331185.0,187938507.64,5.4,5.84,5.53,5.61,5.74,0.68,12.32,49.98,1.57,1904909280.0,1564465645.0,0.17,0.0,-11.42,30.79
218,873690,捷众科技,24.98,1.34,0.33,22790.0,56380354.29,3.65,25.1,24.2,24.59,24.65,0.54,7.44,19.59,2.98,1656174000.0,765047472.0,-0.36,-0.04,2.55,39.4
219,832000,安徽凤凰,25.1,1.21,0.3,61192.0,151041262.21,6.73,25.55,23.88,24.8,24.8,1.38,12.67,26.64,3.79,2301168000.0,1212488130.0,0.24,0.8,4.19,39.91
220,838971,天马新材,37.42,0.92,0.34,114605.0,410440569.87,12.76,37.88,33.15,34.7,37.08,1.38,13.53,75.55,8.78,3966819435.0,3169111101.0,0.11,0.46,4.94,48.02
221,837403,康农种业,28.7,0.74,0.21,52174.0,148999159.94,8.7,29.98,27.5,28.2,28.49,1.15,12.57,18.35,4.17,2036902140.0,1191364265.0,0.0,-0.31,16.05,33.61
222,836077,吉林碳谷,13.15,0.69,0.09,73192.0,94783129.76,3.83,13.16,12.66,12.89,13.06,0.93,2.31,61.94,3.16,7728015894.0,4167982144.0,0.15,0.08,3.79,17.83
223,833346,威贸电子,32.89,0.64,0.21,53932.0,174259985.74,7.37,33.8,31.39,31.8,32.68,1.13,19.92,44.53,5.89,2653486363.0,890365289.0,-0.09,-0.42,15.81,41.52
224,920088,科力股份,27.5,0.62,0.17,39946.0,109094006.82,7.32,28.3,26.3,26.63,27.33,1.45,20.02,33.59,3.73,2421966250.0,548625000.0,0.0,0.55,-5.07,16.53
225,920060,万源通,39.0,0.59,0.23,91947.0,353676964.58,4.93,39.5,37.59,37.98,38.77,1.65,15.11,36.07,5.77,5929741857.0,2373179211.0,-0.1,0.13,0.46,27.08
226,430300,辰光医疗,17.29,0.52,0.09,123756.0,215690325.65,9.59,18.25,16.6,16.6,17.2,1.3,18.6,-19.19,6.43,1484296809.0,1150332332.0,-0.06,-0.4,5.56,49.05
227,430047,诺思兰德,14.4,0.35,0.05,57939.0,83887394.86,8.43,15.18,13.97,14.95,14.35,1.09,3.22,-65.56,11.92,3949516426.0,2593532549.0,-0.41,-0.41,-0.07,24.89
228,870726,鸿智科技,27.5,0.0,0.0,39941.0,108330985.29,3.13,27.6,26.74,27.6,27.5,1.13,7.27,35.17,6.09,1664347795.0,1510284545.0,0.77,1.21,-11.26,40.95
229,834261,一诺威,11.95,0.0,0.0,39822.0,47462233.87,3.68,12.18,11.74,12.18,11.95,1.1,2.32,14.86,2.26,3479036339.0,2046989184.0,0.17,0.17,6.51,20.83
230,833994,翰博高新,,,,,,,,,,32.9,,0.0,,,,,,,0.0,0.0
231,833874,泰祥股份,,,,,,,,,,20.13,,0.0,,,,,,,2.55,2.55
232,832317,观典防务,,,,,,,,,,21.88,,0.0,,,,,,,0.0,0.0
233,873527,夜光明,19.11,-0.05,-0.01,53219.0,100153837.15,4.97,19.35,18.4,18.76,19.12,0.86,14.64,37.24,2.99,1147415997.0,694610032.0,0.63,1.65,0.63,62.5
234,838030,德众汽车,7.94,-0.13,-0.01,240286.0,182306722.8,9.18,7.96,7.23,7.42,7.95,2.01,24.59,177.31,3.02,1419987067.0,775952785.0,-0.13,0.76,-2.46,40.28
235,920099,瑞华技术,32.33,-0.43,-0.14,21256.0,68432478.76,4.13,32.86,31.52,32.48,32.47,1.06,5.81,16.39,3.05,2534671935.0,1183472465.0,0.28,0.0,-0.68,12.1
236,835174,五新隧装,33.15,-0.6,-0.2,36078.0,117884133.86,4.02,33.34,32.0,33.34,33.35,0.72,4.16,21.03,3.9,2983789002.0,2874274463.0,0.0,-0.06,21.47,14.75
237,833914,远航精密,18.95,-0.73,-0.14,69310.0,128735318.75,4.87,19.03,18.1,18.62,19.09,0.99,6.93,21.01,2.07,1895000000.0,1895000000.0,-0.11,-0.11,11.27,18.29
238,920116,星图测控,71.69,-0.83,-0.6,59083.0,432917129.07,10.69,77.88,70.15,70.61,72.29,1.24,22.62,96.28,17.2,8181621250.0,1872901250.0,-0.03,0.32,935.98,935.98
239,833455,汇隆活塞,10.16,-0.97,-0.1,69735.0,69857119.18,6.34,10.33,9.68,9.7,10.26,0.87,7.5,38.83,5.18,1802892000.0,944153123.0,0.2,-0.1,-6.36,45.35
240,839493,并行科技,193.03,-1.01,-1.97,67627.0,1267628420.89,6.51,193.69,181.0,187.55,195.0,1.04,20.85,731.23,32.21,11240136900.0,6261037691.0,0.02,0.04,189.7,172.6
241,920019,铜冠矿建,23.28,-1.15,-0.27,77613.0,181047524.4,6.07,24.2,22.77,23.42,23.55,1.41,18.02,51.15,5.35,4895008776.0,1002592776.0,0.0,0.04,-12.42,18.78
242,920016,中草香料,26.89,-1.39,-0.38,26274.0,70274835.37,4.58,27.37,26.12,26.63,27.27,0.9,14.8,42.35,5.64,2070044071.0,477489817.0,-0.15,0.34,-3.41,35.74
243,920111,聚星科技,31.57,-1.41,-0.45,78584.0,244679261.18,5.87,31.88,30.0,31.08,32.02,1.26,21.3,21.13,5.8,4898227565.0,1164569945.0,0.06,0.06,10.85,31.98
244,920066,科拜尔,43.23,-1.73,-0.76,22884.0,97324641.93,7.43,43.77,40.5,43.16,43.99,1.38,19.02,30.0,5.14,1940820923.0,520126414.0,-0.05,0.02,-4.95,24.08
245,871245,威博液压,41.88,-2.35,-1.01,5242.0,21883840.3,3.19,42.58,41.21,42.5,42.89,0.56,2.15,70.12,6.13,2085624000.0,1019988489.0,0.0,-0.26,40.16,9.63
246,835207,众诚科技,36.08,-2.46,-0.91,131068.0,471980499.1,9.33,37.95,34.5,35.0,36.99,0.72,23.27,-89.51,11.2,3391339600.0,2031826005.0,-0.22,0.73,51.22,101.79
247,835185,贝特瑞,25.26,-2.58,-0.67,183780.0,456834101.2,3.86,25.4,24.4,25.2,25.93,1.11,1.66,23.58,2.32,28476574274.0,28017709904.0,0.0,0.0,0.64,28.81
248,833575,康乐卫士,17.88,-3.09,-0.57,59779.0,105990549.28,4.44,18.32,17.5,17.99,18.45,1.46,3.18,-10.71,9.01,5023207200.0,3359650605.0,0.22,0.39,-7.07,8.17
249,833523,德瑞锂电,28.46,-3.36,-0.99,72676.0,203799825.21,4.35,28.88,27.6,28.57,29.45,1.21,8.97,14.4,4.85,2883036962.0,2306384540.0,0.39,0.21,14.07,42.37
250,832089,禾昌聚合,16.1,-3.42,-0.57,123011.0,195207400.75,4.32,16.17,15.45,15.8,16.67,0.83,13.16,15.26,2.17,2425754800.0,1505363186.0,0.19,-0.06,12.04,42.86
251,920118,太湖远大,30.2,-3.48,-1.09,18222.0,55188994.25,4.41,31.0,29.62,31.0,31.29,1.24,8.3,16.36,2.59,1537059200.0,663312800.0,0.27,-0.3,-6.62,23.77
252,873305,九菱科技,29.72,-3.76,-1.16,43755.0,129722259.6,4.6,30.49,29.07,30.49,30.88,1.0,12.06,59.51,5.86,1927868936.0,1078158117.0,0.0,-0.1,9.22,58.42
253,920128,胜业电气,37.6,-3.96,-1.55,43291.0,162472422.6,4.75,38.52,36.66,37.02,39.15,1.26,25.32,48.14,5.82,3052744000.0,642960000.0,0.0,0.0,-18.51,30.65
254,833284,灵鸽科技,30.3,-4.39,-1.39,287324.0,832058724.8,13.35,31.26,27.03,29.78,31.69,1.26,43.52,-59.47,10.22,3175005044.0,2000289800.0,0.0,2.02,25.36,98.69
255,873152,天宏锂电,22.1,-5.11,-1.19,121011.0,260923882.83,6.23,22.43,20.98,22.0,23.29,1.15,17.74,235.47,8.7,2268579697.0,1507910382.0,0.14,0.09,1.42,47.83
256,831152,昆工科技,21.15,-5.16,-1.15,115009.0,237400420.13,5.96,21.51,20.18,20.81,22.3,0.68,14.0,-48.73,5.68,2296714455.0,1737709909.0,-0.24,0.0,29.12,89.69
257,836961,西磁科技,39.2,-5.22,-2.16,71943.0,283459980.73,7.71,41.41,38.22,41.4,41.36,1.23,19.25,103.64,9.77,2774968000.0,1464880480.0,0.1,0.31,-5.13,41.52
258,838810,春光药装,18.9,-5.31,-1.06,117519.0,226316807.83,15.38,20.88,17.81,19.7,19.96,1.12,26.36,-22.38,5.55,1294650000.0,842501860.0,-1.05,-2.58,42.11,118.75
259,830809,安达科技,6.41,-5.74,-0.39,286108.0,181646270.66,5.0,6.55,6.21,6.53,6.8,1.36,8.92,-4.25,2.14,3848887135.0,2054935351.0,0.0,0.0,-12.91,28.71
260,832522,纳科诺尔,64.48,-6.28,-4.32,116755.0,741965702.41,5.67,66.0,62.1,65.1,68.8,1.12,12.74,33.13,6.9,7224597120.0,5908063824.0,0.11,-0.14,17.11,27.63
261,831627,力王股份,34.93,-7.27,-2.74,146217.0,496634925.13,11.34,36.6,32.33,35.45,37.67,1.49,31.23,75.37,7.37,3299138500.0,1635335275.0,0.66,-1.05,16.32,81.74
262,836239,长虹能源,53.4,-8.17,-4.75,129835.0,681435754.78,8.77,55.18,50.08,55.0,58.15,1.1,26.12,26.54,7.66,6944830360.0,2654758786.0,0.02,-0.17,48.62,86.91
263,873706,铁拓机械,20.2,-9.3,-2.07,98293.0,200639222.52,8.13,21.69,19.88,21.69,22.27,0.81,38.3,26.97,3.35,1866585949.0,518347049.0,0.5,1.1,13.1,64.5
264,835237,力佳科技,41.89,-9.35,-4.32,88119.0,359486981.92,11.84,43.98,38.51,42.21,46.21,1.54,13.54,28.3,5.53,2783841840.0,2725845135.0,-0.17,-1.97,38.11,87.18
265,835508,殷图网联,43.36,-9.67,-4.64,53427.0,228814083.39,7.29,45.0,41.5,44.0,48.0,1.24,20.52,315.68,10.59,2168000000.0,1128986000.0,0.09,0.07,10.64,50.24
266,870436,大地电气,25.53,-10.2,-2.9,103245.0,263523724.7,9.43,27.18,24.5,26.72,28.43,1.29,11.62,-32.46,6.16,2411972280.0,2268803895.0,0.43,0.0,-6.31,51.78
267,920106,林泰新材,93.35,-11.93,-12.65,31379.0,296959694.09,8.66,99.95,90.77,98.0,106.0,1.45,25.92,34.45,8.44,3722564625.0,1130071296.0,-0.26,0.9,370.99,55.58
