序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
189,603090,宏盛股份,19.52,4.33,0.81,34196.0,66642820.0,7.27,19.97,18.61,18.78,18.71,1.6,3.42,30.65,3.38,1952000000.0,1952000000.0,0.0,0.15,2.04,11.48
190,688699,明微电子,38.56,4.33,1.6,13199.0,50008063.0,5.74,38.58,36.46,36.46,36.96,0.88,1.2,592.62,3.43,4244092518.0,4244092518.0,0.0,0.16,2.23,7.29
191,688229,博睿数据,56.75,4.32,2.35,23392.0,132867421.0,9.85,58.47,53.11,53.35,54.4,0.96,5.27,-21.31,6.01,2519700000.0,2519700000.0,-0.28,-0.53,25.47,35.73
192,603166,福达股份,10.68,4.3,0.44,419006.0,443996340.0,9.96,11.0,9.98,10.03,10.24,0.77,6.56,42.83,2.97,6901508393.0,6824612393.0,0.0,0.09,55.01,46.91
193,688626,翔宇医疗,37.7,4.29,1.55,20434.0,75925270.0,5.53,37.8,35.8,35.81,36.15,1.02,1.28,58.28,2.96,6032000000.0,6032000000.0,0.05,0.0,18.85,28.27
194,688523,航天环宇,19.77,4.27,0.81,30236.0,59102434.0,4.75,19.8,18.9,18.9,18.96,1.27,3.54,80.05,4.93,8044017600.0,1686881082.0,0.3,0.25,-8.09,-1.15
195,688458,美芯晟,37.3,4.25,1.52,19716.0,72557236.0,6.43,37.5,35.2,35.63,35.78,0.87,2.35,-62.24,2.2,4160316262.0,3131280579.0,-0.32,-0.13,11.34,13.89
196,688708,佳驰科技,57.09,4.24,2.32,33315.0,187636874.0,4.67,57.14,54.58,54.84,54.77,1.39,9.33,44.03,7.39,22836570900.0,2038716727.0,0.02,0.09,113.18,-6.41
197,688261,东微半导,44.82,4.23,1.82,47607.0,210523896.0,5.77,45.08,42.6,42.79,43.0,0.99,3.89,137.54,1.89,5491859410.0,5491859410.0,0.11,0.09,-6.74,6.74
198,600318,新力金融,7.91,4.22,0.32,304038.0,237680578.0,7.38,8.1,7.54,7.56,7.59,1.51,5.93,90.6,3.78,4055675569.0,4055675569.0,0.13,0.0,-22.53,-6.61
199,688531,日联科技,58.23,4.19,2.34,40092.0,230255645.0,6.51,58.46,54.82,54.89,55.89,1.21,5.48,47.25,2.06,6667592027.0,4262804305.0,0.17,0.12,7.93,22.25
200,688693,锴威特,33.36,4.18,1.34,22156.0,72809635.0,6.59,33.77,31.66,31.88,32.02,0.85,5.83,-24.82,2.72,2458105279.0,1267124956.0,-0.24,-0.36,-9.57,-5.07
201,688011,新光光电,17.47,4.17,0.7,16587.0,28823937.0,5.9,17.71,16.72,16.89,16.77,1.75,1.66,-25.68,1.6,1747000000.0,1747000000.0,-0.11,-0.17,-6.53,14.03
202,688484,南芯科技,39.45,4.17,1.58,182567.0,708407954.0,7.37,39.87,37.08,37.11,37.87,1.24,6.27,55.35,4.28,16784307961.0,11482489673.0,0.1,-0.08,1.99,9.46
203,688686,奥普特,95.46,4.17,3.82,13856.0,131382453.0,7.18,96.67,90.09,90.51,91.64,0.68,1.13,83.93,4.0,11668596534.0,11668596534.0,-0.07,-0.23,39.62,26.25
204,600965,福成股份,4.78,4.14,0.19,197835.0,93448234.0,4.58,4.83,4.62,4.65,4.59,0.59,2.42,101.43,1.84,3913390565.0,3913390565.0,0.0,0.21,5.75,9.13
205,605488,福莱新材,48.85,4.14,1.94,116464.0,568765499.0,7.97,50.62,46.88,47.0,46.91,0.8,6.03,102.69,6.94,9597012722.0,9432105380.0,0.35,0.1,207.23,132.51
206,688391,钜泉科技,32.1,4.12,1.27,20942.0,66099100.0,6.2,32.15,30.24,30.26,30.83,1.26,3.69,38.75,1.97,3678207390.0,1821800318.0,0.0,-0.09,-2.28,5.77
207,605056,咸亨国际,14.41,4.12,0.57,142379.0,202899971.0,11.71,14.9,13.28,13.29,13.84,3.05,3.5,45.82,3.79,5913391928.0,5860161388.0,-0.35,-0.07,11.27,15.37
208,688143,长盈通,29.35,4.11,1.16,54087.0,157008527.0,8.3,29.68,27.34,27.34,28.19,0.84,5.72,202.2,3.07,3591689403.0,2774237606.0,0.0,-0.1,19.84,33.29
209,603266,天龙股份,16.97,4.11,0.67,50951.0,85492324.0,5.28,17.04,16.18,16.29,16.3,1.5,2.56,30.66,2.29,3375108148.0,3375108148.0,0.0,0.12,-9.64,5.4
210,688565,力源科技,6.84,4.11,0.27,28085.0,18955583.0,4.57,6.88,6.58,6.64,6.57,1.17,1.88,403.67,2.13,1039249764.0,1024153200.0,-0.44,-0.29,0.74,18.75
211,688320,禾川科技,46.45,4.1,1.83,83233.0,383245363.0,8.0,47.28,43.71,44.0,44.62,0.62,7.88,-44.61,5.29,7014584879.0,4904223794.0,-0.02,0.0,14.72,19.41
212,688283,坤恒顺维,26.9,4.06,1.05,5181.0,13741265.0,5.8,26.99,25.49,25.8,25.85,1.07,0.61,83.79,3.37,3276420000.0,2299723260.0,0.52,0.04,-2.85,9.26
213,603303,得邦照明,12.31,4.06,0.48,31368.0,38092512.0,4.65,12.34,11.79,11.79,11.83,2.14,0.66,17.05,1.69,5871187718.0,5871187718.0,0.16,0.49,2.33,4.59
214,603194,中力股份,39.38,4.04,1.53,87864.0,343651502.0,5.65,39.74,37.6,37.8,37.85,1.12,17.63,18.23,3.41,15791380000.0,1962243810.0,0.03,0.05,93.8,10.03
215,688579,山大地纬,10.93,4.0,0.42,100408.0,108715607.0,6.47,10.98,10.3,10.3,10.51,0.87,2.51,65.81,3.17,4372109300.0,4372109300.0,0.09,0.09,0.0,18.93
216,600860,京城股份,12.76,3.99,0.49,255085.0,322907414.0,10.59,13.1,11.8,12.18,12.27,1.01,5.86,-326.21,6.61,6988218007.0,5553553123.0,0.08,0.16,21.18,26.59
217,688562,航天软件,17.21,3.99,0.66,37950.0,64544274.0,5.5,17.23,16.32,16.33,16.55,1.22,2.25,-84.98,3.96,6884000000.0,2908834200.0,0.17,0.12,-0.58,8.17
218,688722,同益中,16.2,3.98,0.62,97882.0,157996928.0,6.03,16.66,15.72,15.87,15.58,0.56,4.37,27.95,2.71,3639600540.0,3630504240.0,0.06,0.25,22.08,27.06
219,603341,龙旗科技,46.66,3.97,1.78,99016.0,455271836.0,7.42,47.35,44.02,44.22,44.88,1.49,3.72,37.78,3.92,21701404743.0,12421490694.0,0.0,-0.09,-1.73,-0.19
220,688512,慧智微-U,11.07,3.94,0.42,122067.0,132565128.0,5.54,11.1,10.51,10.53,10.65,0.74,3.79,-11.6,2.83,5100641406.0,3568948915.0,-0.18,0.09,-17.57,11.71
