序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
12,688521,芯原股份,89.74,20.01,14.96,222238.0,1784469433.0,24.1,89.74,71.72,71.72,74.78,0.71,4.46,-74.19,21.2,44901865059.0,44734631518.0,0.0,0.0,72.81,71.16
13,688107,安路科技,35.4,20.0,5.9,125329.0,409960042.0,21.15,35.4,29.16,29.49,29.5,1.75,3.13,-69.07,11.68,14190067592.0,14190067592.0,0.0,0.0,21.36,19.68
14,300044,赛为智能,8.34,20.0,1.39,2030694.0,1634890399.09,15.54,8.34,7.26,7.27,6.95,1.99,26.59,-272.02,10.32,6370669362.0,6369870473.0,0.0,0.0,12.7,39.0
15,688114,华大智造,97.27,20.0,16.21,98776.0,889227569.0,21.96,97.27,79.47,79.51,81.06,1.44,4.64,-67.62,5.07,40514526397.0,20711943205.0,0.0,0.0,103.07,107.89
16,300042,朗科科技,30.2,19.98,5.03,556139.0,1514506713.34,25.63,30.2,23.75,24.6,25.17,2.15,27.75,-66.55,5.71,6052080000.0,6052080000.0,0.0,0.0,37.9,30.74
17,300183,东软载波,20.96,19.98,3.49,555925.0,1078121464.21,25.47,20.96,16.51,16.66,17.47,2.3,15.48,86.55,3.05,9696287512.0,7525191500.0,0.0,0.0,25.89,8.32
18,300512,中亚股份,9.19,19.97,1.53,153417.0,138534494.75,18.02,9.19,7.81,7.88,7.66,2.07,4.67,74.62,2.32,3746219641.0,3019279393.0,0.0,0.0,15.02,34.95
19,300451,创业慧康,6.88,17.81,1.04,3615634.0,2402303587.84,22.26,7.01,5.71,5.78,5.84,3.25,23.68,151.53,2.29,10657977881.0,10503653138.0,0.29,0.0,28.6,53.57
20,836263,中航泰达,11.77,17.7,1.77,182153.0,217276102.98,29.9,13.0,10.01,10.06,10.0,8.15,17.75,21.39,2.84,1662428886.0,1207528284.0,0.34,1.47,16.65,54.46
21,430418,苏轴股份,47.91,16.91,6.93,175696.0,802669306.84,23.4,49.99,40.4,41.01,40.98,1.04,24.54,32.3,7.93,6487397280.0,3430333195.0,0.04,-0.31,60.56,109.58
22,300458,全志科技,62.35,16.15,8.67,1293240.0,7487386332.76,25.24,64.0,50.45,51.02,53.68,1.57,24.97,236.91,13.15,39485324738.0,32295403126.0,0.03,-0.24,75.78,60.86
23,832876,慧为智能,39.18,15.61,5.29,123084.0,462914926.86,29.36,42.99,33.04,33.55,33.89,1.4,32.14,1258.27,10.1,2514598220.0,1500680745.0,-0.05,-0.31,65.6,140.22
24,688262,国芯科技,32.41,15.5,4.35,348619.0,1084187358.0,20.17,32.99,27.33,27.33,28.06,1.56,13.19,-61.92,4.95,10889757180.0,8567604242.0,0.12,0.06,-8.7,17.0
25,688289,圣湘生物,24.58,15.24,3.25,308069.0,718768302.0,17.67,24.87,21.1,21.26,21.33,4.77,5.32,54.98,1.96,14241357187.0,14241357187.0,0.08,-0.77,12.03,8.28
26,871642,通易航天,14.78,15.02,1.93,182687.0,264014901.47,20.23,15.3,12.7,12.7,12.85,3.31,18.14,-745.78,6.14,1532246709.0,1488447657.0,0.0,0.0,5.12,27.74
27,920002,万达轴承,304.8,14.63,38.9,33636.0,995650781.84,29.79,329.2,250.0,251.0,265.9,0.96,58.5,129.05,14.61,9906646176.0,1752600000.0,0.53,-2.31,307.6,353.37
28,430425,乐创技术,26.69,13.43,3.16,90703.0,247423353.33,25.71,29.58,23.53,23.8,23.53,2.48,21.45,60.27,5.53,1352354622.0,1128859235.0,-0.04,-0.82,-0.89,45.69
29,688084,晶品特装,72.2,13.34,8.5,41944.0,290047995.0,15.53,73.0,63.11,63.98,63.7,2.16,11.38,-100.46,3.48,5462584565.0,2660515850.0,0.1,-0.26,27.88,28.24
30,688220,翱捷科技-U,111.0,13.07,12.83,230779.0,2441836038.0,20.73,114.48,94.13,95.0,98.17,1.01,6.4,-67.61,8.18,46431398679.0,40005305538.0,-0.14,-0.54,184.03,105.21
31,300083,创世纪,10.4,12.8,1.18,4692651.0,4745816994.18,18.76,10.8,9.07,9.07,9.22,1.28,31.43,64.41,3.38,17314570926.0,15527566226.0,0.0,0.0,42.27,59.75
32,300099,尤洛卡,7.19,12.7,0.81,755306.0,516071241.93,13.95,7.19,6.3,6.3,6.38,4.41,12.99,69.8,2.25,5300937183.0,4180354006.0,0.14,1.41,3.3,19.83
33,835179,凯德石英,33.98,12.67,3.82,85892.0,282841050.27,20.66,35.99,29.76,30.18,30.16,2.79,14.49,53.47,3.47,2548500000.0,2013680965.0,0.62,1.46,-4.25,33.57
34,833533,骏创科技,62.7,12.57,7.0,138005.0,837834453.94,19.75,65.0,54.0,54.78,55.7,1.28,36.36,84.78,17.76,6306526512.0,2380106735.0,0.03,0.38,88.97,179.91
35,872374,云里物里,38.72,12.23,4.22,98643.0,389979227.45,16.38,42.01,36.36,36.44,34.5,3.26,29.19,105.33,12.44,3156376960.0,1308344192.0,-0.08,-0.15,11.04,53.77
36,300324,旋极信息,5.69,12.23,0.62,5918075.0,3077738969.51,30.97,6.07,4.5,4.62,5.07,1.46,34.65,-51.23,3.27,9829990486.0,9719484205.0,-0.18,-0.18,45.15,71.9
37,688332,中科蓝讯,123.75,12.16,13.42,86276.0,1028505860.0,14.37,124.67,108.82,109.23,110.33,1.6,19.6,49.55,3.73,14887774688.0,5447648374.0,-0.01,-0.12,0.52,-5.17
38,688622,禾信仪器,79.4,12.15,8.6,18733.0,138853218.0,13.14,79.49,70.19,70.3,70.8,2.44,2.68,-114.34,14.66,5557809916.0,5557809916.0,0.04,1.73,44.57,31.0
39,832885,星辰科技,15.95,12.09,1.72,134122.0,207426167.19,16.02,16.38,14.1,14.22,14.23,3.35,15.24,126.53,7.15,2721309250.0,1403976149.0,0.25,0.31,4.18,30.74
40,920008,成电光信,39.8,11.95,4.25,73885.0,291879820.25,17.22,41.8,35.68,36.1,35.55,2.38,23.82,37.95,8.27,2537250000.0,1234508798.0,-0.2,-0.28,11.86,30.07
41,688488,艾迪药业,9.35,11.31,0.95,179249.0,162452158.0,11.67,9.4,8.42,8.46,8.4,3.09,4.26,-30.28,3.97,3934319255.0,3934319255.0,0.11,-0.32,-0.43,18.96
42,301269,华大九天,117.71,11.23,11.88,129798.0,1492279691.0,17.47,123.5,105.01,105.11,105.83,2.1,4.95,818.72,13.03,63909675511.0,30877857409.0,-0.01,0.2,-6.53,-2.8
43,837344,三元基因,23.4,11.11,2.34,36644.0,81871047.52,12.82,23.5,20.8,21.0,21.06,2.21,3.23,94.66,4.59,2850354000.0,2657322626.0,1.3,1.61,1.47,31.53
44,301213,观想科技,50.31,11.08,5.02,42097.0,204206433.7,12.87,50.93,45.1,45.4,45.29,1.96,8.14,548.11,5.04,4024799950.0,2601582875.0,0.0,-0.06,24.9,16.65
45,300223,北京君正,92.0,11.07,9.17,552358.0,4870230796.22,17.96,95.08,80.2,81.01,82.83,1.18,13.16,109.15,3.72,44304431812.0,38602335108.0,0.08,0.11,33.37,34.9
46,301013,利和兴,19.05,10.95,1.88,436489.0,808401471.08,11.65,19.32,17.32,17.5,17.17,0.74,23.07,217.94,5.23,4452805217.0,3605053204.0,0.32,0.47,43.13,62.13
47,831906,舜宇精工,27.5,10.93,2.71,85741.0,230864379.52,18.27,28.84,24.31,24.4,24.79,1.99,25.84,83.55,3.25,1786675000.0,912538633.0,0.44,0.7,18.79,62.05
48,300287,飞利信,7.52,10.91,0.74,2971142.0,2163344425.58,18.29,7.84,6.6,6.63,6.78,1.69,22.67,-65.26,8.57,10793259036.0,9856846625.0,0.13,0.4,52.54,79.05
49,688793,倍轻松,32.8,10.89,3.22,46201.0,146482831.0,12.54,33.29,29.58,29.58,29.58,3.46,5.38,298.8,7.58,2819009743.0,2819009743.0,0.12,-0.3,3.86,10.07
50,300321,同大股份,33.28,10.53,3.17,50247.0,162728263.02,12.65,34.3,30.49,30.49,30.11,1.79,5.66,193.34,4.69,2955264000.0,2954485248.0,-0.03,-0.06,70.06,61.87
51,300718,长盛轴承,105.0,10.53,10.0,448204.0,4528723161.12,14.29,106.58,93.0,93.85,95.0,1.16,23.12,139.08,19.41,31371798150.0,20355744465.0,0.07,0.0,474.71,242.13
52,833030,立方控股,22.1,10.5,2.1,53896.0,114421899.0,10.45,22.1,20.01,20.3,20.0,1.81,9.63,-16.47,3.78,2038575516.0,1236412258.0,0.45,0.73,-3.24,42.58
53,688768,容知日新,55.55,10.48,5.27,32832.0,176342887.0,14.38,56.49,49.26,49.78,50.28,1.92,4.02,45.19,4.63,4856589459.0,4534326966.0,0.0,0.09,52.95,52.86
54,300733,西菱动力,16.93,10.29,1.58,232762.0,381145470.5,11.79,17.0,15.19,15.19,15.35,2.13,10.32,104.48,3.21,5175099420.0,3818016066.0,0.12,0.3,46.71,45.07
55,873169,七丰精工,17.0,10.17,1.57,98271.0,163566603.04,14.71,17.5,15.23,15.52,15.43,3.18,19.33,75.26,4.42,1389671630.0,864224580.0,0.06,0.24,-0.93,28.01
56,300777,中简科技,33.7,10.17,3.11,323381.0,1081592791.98,12.29,34.86,31.1,31.5,30.59,3.44,7.63,48.07,3.49,14818143997.0,14280131821.0,0.0,0.45,24.22,19.12
57,600841,动力新科,6.34,10.07,0.58,570205.0,341099362.0,12.33,6.34,5.63,5.76,5.76,0.66,6.2,-5.22,2.07,8798790111.0,5833713708.0,0.0,0.0,19.62,25.05
58,002105,信隆健康,5.8,10.06,0.53,166786.0,95375629.0,10.25,5.8,5.26,5.31,5.27,1.1,4.58,1911.37,2.37,2134748000.0,2113937455.0,0.0,0.0,4.88,16.23
59,002246,北化股份,11.06,10.05,1.01,285810.0,303765478.39,9.55,11.06,10.1,10.1,10.05,2.27,5.21,-97.86,2.17,6072324822.0,6072324822.0,0.0,0.0,-10.52,9.18
60,002590,万安科技,14.03,10.04,1.28,183195.0,249044344.64,11.06,14.03,12.62,12.73,12.75,1.84,4.02,37.01,2.58,7282306252.0,6391417555.0,0.0,0.0,-2.57,14.81
61,603123,翠微股份,8.66,10.04,0.79,408585.0,342048711.0,10.8,8.66,7.81,7.83,7.87,3.5,6.26,-13.67,2.82,6917059519.0,5648709718.0,0.0,0.0,-6.18,7.58
62,605066,天正电气,9.76,10.03,0.89,1773186.0,1630476849.0,18.71,9.76,8.1,9.28,8.87,8.51,35.29,35.71,2.76,4944590460.0,4903747300.0,0.0,0.0,59.74,62.13
63,002313,日海智能,11.52,10.03,1.05,142364.0,162563322.52,8.88,11.52,10.59,10.68,10.47,0.68,3.8,-40.73,35.16,4313088000.0,4313043936.0,0.0,0.0,33.33,46.94
64,603700,宁水集团,12.95,10.03,1.18,29954.0,38790469.0,0.0,12.95,12.95,12.95,11.77,0.29,1.47,56.1,1.66,2631983900.0,2631983900.0,0.0,0.0,19.24,29.37
65,000678,襄阳轴承,8.67,10.03,0.79,808068.0,669945524.41,15.74,8.67,7.43,7.43,7.88,1.35,17.58,-153.62,4.89,3984834280.0,3984834280.0,0.0,0.0,44.74,33.18
66,002960,青鸟消防,13.28,10.02,1.21,504069.0,661993403.67,10.77,13.28,11.98,12.01,12.07,4.14,8.25,21.83,1.6,9758316826.0,8113320809.0,0.0,0.0,19.64,13.8
67,002227,奥 特 迅,15.15,10.02,1.38,103122.0,156230208.4,0.07,15.15,15.14,15.15,13.77,0.86,4.16,-120.26,3.63,3754263476.0,3751726805.0,0.0,0.0,35.39,23.07
68,600847,万里股份,10.32,10.02,0.94,71518.0,71146147.0,10.98,10.32,9.29,9.29,9.38,2.11,4.67,-47.54,2.48,1581925968.0,1581925968.0,0.0,0.0,2.99,27.41
69,600797,浙大网新,10.32,10.02,0.94,1191361.0,1166978162.0,11.94,10.32,9.2,9.26,9.38,0.72,11.59,-160.38,3.23,10604079693.0,10604079693.0,0.0,0.0,47.01,43.73
70,000710,贝瑞基因,15.59,10.02,1.42,635618.0,956073847.12,10.3,15.59,14.13,14.19,14.17,1.07,19.97,398.01,2.94,5511399639.0,4961651465.0,0.0,0.0,61.05,84.5
71,603595,东尼电子,21.74,10.02,1.98,100313.0,212039780.0,11.18,21.74,19.53,19.66,19.76,0.99,4.32,-88.95,3.35,5053296167.0,5053296167.0,0.0,0.0,14.84,27.21
72,605228,神通科技,10.98,10.02,1.0,225176.0,243319058.0,11.32,10.98,9.85,9.94,9.98,2.41,5.32,211.88,3.09,4677610003.0,4644637063.0,0.0,0.0,4.57,1.76
73,603333,尚纬股份,5.6,10.02,0.51,547246.0,295087144.0,11.39,5.6,5.02,5.07,5.09,2.48,8.8,137.41,1.65,3480554482.0,3480554482.0,0.0,0.0,23.89,0.54
74,605208,永茂泰,12.52,10.02,1.14,514666.0,623284882.0,12.92,12.52,11.05,11.37,11.38,0.88,15.6,86.19,1.97,4130848800.0,4130848800.0,0.0,0.0,62.18,62.39
75,603887,城地香江,20.21,10.02,1.84,1047795.0,2042313569.0,16.0,20.21,17.27,17.37,18.37,1.03,17.6,-70.75,3.46,12306766748.0,12030597098.0,0.0,0.0,45.4,26.95
76,605080,浙江自然,33.29,10.01,3.03,54274.0,176299906.0,10.81,33.29,30.02,30.26,30.26,2.07,3.83,21.71,2.34,4712966502.0,4712966502.0,0.0,0.0,63.19,41.66
77,002126,银轮股份,33.73,10.01,3.07,1118084.0,3656768189.38,13.8,33.73,29.5,29.5,30.66,1.27,14.26,34.94,4.64,28151080127.0,26445546389.0,0.0,0.0,88.65,80.18
78,601177,杭齿前进,19.45,10.01,1.77,558156.0,1076125492.0,6.17,19.45,18.36,18.38,17.68,0.62,13.95,31.45,3.1,7935113750.0,7781167000.0,0.0,0.0,117.56,134.9
79,605100,华丰股份,25.3,10.0,2.3,519778.0,1161267997.0,20.0,25.3,20.7,22.0,23.0,2.62,30.59,61.89,2.38,4329639600.0,4299279600.0,0.0,0.0,79.31,68.89
80,603810,丰山集团,12.98,10.0,1.18,162820.0,204851896.0,7.97,12.98,12.04,12.04,11.8,2.76,9.85,-64.96,1.46,2144891159.0,2144891159.0,0.0,0.0,22.11,43.58
81,603580,艾艾精工,19.25,10.0,1.75,72447.0,138756004.0,10.51,19.25,17.41,17.54,17.5,2.86,5.54,323.08,5.8,2515459100.0,2515459100.0,0.0,0.0,-7.81,9.87
82,603012,创力集团,6.27,10.0,0.57,510292.0,309872388.0,10.7,6.27,5.66,5.7,5.7,2.97,7.89,21.43,1.11,4080265200.0,4053555000.0,0.0,0.0,16.33,18.08
83,600316,洪都航空,37.4,10.0,3.4,395431.0,1438720515.0,10.0,37.4,34.0,34.62,34.0,2.86,5.51,1414.62,5.06,26820082749.0,26820082749.0,0.0,0.0,11.31,16.44
84,002989,中天精装,29.7,10.0,2.7,120051.0,343674384.46,11.11,29.7,26.7,26.8,27.0,2.17,6.7,-39.92,3.37,5794119689.0,5321444189.0,0.0,0.0,32.89,34.51
85,002879,长缆科技,19.36,10.0,1.76,198281.0,367013109.18,12.16,19.36,17.22,17.23,17.6,2.28,14.38,50.41,2.2,3738563910.0,2669434337.0,0.0,0.0,33.52,28.72
86,002276,万马股份,15.07,10.0,1.37,1038870.0,1516425965.05,11.46,15.07,13.5,13.5,13.7,0.66,10.34,44.99,2.71,15285347829.0,15146605874.0,0.0,0.0,83.56,78.13
87,002049,紫光国微,67.98,10.0,6.18,510562.0,3341970943.49,10.84,67.98,61.28,61.39,61.8,2.08,6.01,48.51,4.66,57757361683.0,57747174880.0,0.0,0.0,3.03,5.61
88,001339,智微智能,50.82,10.0,4.62,78033.0,382610953.98,12.4,50.82,45.09,45.41,46.2,0.62,10.67,116.11,6.26,12726241998.0,3715923334.0,0.0,0.0,25.2,38.89
89,000409,云鼎科技,11.77,10.0,1.07,525548.0,596373898.14,8.69,11.77,10.84,10.87,10.7,1.6,12.41,74.11,5.32,7983243844.0,4982749994.0,0.0,0.0,7.0,32.1
90,603583,捷昌驱动,41.59,10.0,3.78,201384.0,805055679.0,11.43,41.59,37.27,37.44,37.81,0.67,5.27,40.79,3.66,15947958122.0,15897650858.0,0.0,0.0,84.11,68.31
91,603855,华荣股份,24.54,10.0,2.23,209366.0,513717939.0,1.52,24.54,24.2,24.54,22.31,7.37,6.28,19.33,4.25,8282961660.0,8185415160.0,0.0,0.0,27.88,20.95
92,603960,克来机电,21.79,9.99,1.98,152332.0,321211931.0,10.95,21.79,19.62,19.67,19.81,1.11,5.81,127.04,5.28,5731282065.0,5713292241.0,0.0,0.0,1.21,9.5
93,603048,浙江黎明,17.28,9.99,1.57,34552.0,58122164.0,10.38,17.28,15.65,15.72,15.71,0.87,2.35,51.76,2.0,2538086400.0,2538086400.0,0.0,0.0,20.33,16.76
94,601020,华钰矿业,17.28,9.99,1.57,968783.0,1605818476.0,10.38,17.28,15.65,16.25,15.71,1.66,11.81,69.47,4.34,14168989981.0,14168989981.0,0.0,0.0,20.08,36.93
95,603657,春光科技,16.62,9.99,1.51,75297.0,120900706.0,9.73,16.62,15.15,15.22,15.11,2.2,5.57,360.57,2.39,2267787782.0,2246858631.0,0.0,0.0,19.05,-2.98
96,003028,振邦智能,48.43,9.99,4.4,24889.0,118397878.45,10.06,48.43,44.0,44.1,44.03,0.62,4.6,30.3,3.21,5413464428.0,2617963753.0,0.0,0.0,28.77,35.09
97,003033,征和工业,44.14,9.99,4.01,38739.0,164897401.76,12.31,44.14,39.2,40.13,40.13,0.66,4.81,27.68,2.96,3608445000.0,3557601282.0,0.0,0.0,59.93,64.39
98,001298,好上好,28.95,9.99,2.63,167914.0,475722320.35,11.55,28.95,25.91,26.0,26.32,1.95,15.8,146.64,3.81,5926484196.0,3076404753.0,0.0,0.0,5.89,15.57
99,603931,格林达,27.74,9.99,2.52,101202.0,271784666.0,10.82,27.74,25.01,25.25,25.22,2.15,5.07,37.42,3.61,5535749461.0,5535749461.0,0.0,0.0,6.41,19.62
100,600619,海立股份,13.54,9.99,1.23,1617061.0,2109641122.0,8.94,13.54,12.44,12.57,12.31,3.79,20.49,479.94,2.38,14533083257.0,10685426765.0,0.0,0.0,7.46,10.98
101,002265,建设工业,25.54,9.99,2.32,542416.0,1349850926.97,11.76,25.54,22.81,22.99,23.22,1.04,13.46,108.01,7.45,26383851995.0,10295098019.0,0.0,0.0,124.23,9.76
102,002933,新兴装备,37.32,9.99,3.39,53671.0,197346969.0,9.99,37.32,33.93,34.68,33.93,0.54,4.7,193.85,2.92,4379502000.0,4257187454.0,0.0,0.0,8.46,25.11
103,002134,天津普林,22.57,9.99,2.05,131405.0,290769941.0,9.94,22.57,20.53,20.8,20.52,1.13,5.34,134.51,11.65,5548829264.0,5548829264.0,0.0,0.0,40.62,17.55
104,002786,银宝山新,11.01,9.99,1.0,230167.0,251114977.0,9.89,11.01,10.02,10.02,10.01,1.17,4.66,-31.91,14.62,5456688120.0,5440173120.0,0.0,0.0,-1.08,19.03
105,603261,立航科技,25.0,9.99,2.27,19677.0,48391495.0,10.34,25.0,22.65,22.71,22.73,0.78,7.48,-43.01,2.49,1947690550.0,657431900.0,0.0,0.0,-21.36,-10.07
106,600592,龙溪股份,15.86,9.99,1.44,247372.0,376524929.0,11.93,15.86,14.14,14.41,14.42,0.48,6.19,28.7,2.53,6336919636.0,6336919636.0,0.0,0.0,51.63,61.51
107,002725,跃岭股份,13.99,9.98,1.27,21500.0,30078500.0,0.0,13.99,13.99,13.99,12.72,0.21,1.01,-421.62,3.74,3581440000.0,2964850966.0,0.0,0.0,13.37,30.38
108,603178,圣龙股份,20.16,9.98,1.83,141585.0,278291371.0,11.24,20.16,18.1,18.17,18.33,2.13,5.99,520.92,3.74,4766063521.0,4766063521.0,0.0,0.0,-12.73,3.86
109,600835,上海机电,24.13,9.98,2.19,259586.0,606026339.0,11.62,24.13,21.58,21.58,21.94,0.46,3.22,25.41,1.82,24678699502.0,19460948759.0,0.0,0.0,29.8,34.65
110,002697,红旗连锁,5.62,9.98,0.51,330025.0,185474196.12,0.0,5.62,5.62,5.62,5.11,0.86,3.06,14.7,1.76,7643200000.0,6056001848.0,0.0,0.0,-5.86,-4.91
111,603320,迪贝电气,19.29,9.98,1.75,78855.0,146371617.0,11.52,19.29,17.27,17.48,17.54,0.68,5.29,42.5,2.6,2877030256.0,2877030256.0,0.0,0.0,18.78,36.61
112,002279,久其软件,7.94,9.97,0.72,571093.0,445889118.82,12.47,7.94,7.04,7.04,7.22,0.87,7.23,-22.59,5.14,6865298776.0,6270435151.0,0.0,0.0,15.07,26.63
113,002553,南方精工,15.77,9.97,1.43,360297.0,560176698.0,11.09,15.77,14.18,14.22,14.34,0.77,14.37,88.69,4.75,5487960000.0,3955116000.0,0.0,0.0,16.73,22.63
114,688709,成都华微,36.29,9.97,3.29,192594.0,675680495.0,14.36,36.95,32.21,32.67,33.0,0.91,8.84,190.39,8.23,23111178574.0,7908398489.0,0.06,0.3,49.59,17.52
115,603912,佳力图,10.27,9.96,0.93,852802.0,840527611.0,13.49,10.27,9.01,9.08,9.34,2.0,15.74,341.91,3.07,5564329617.0,5564329617.0,0.0,0.0,34.07,24.03
116,002631,德尔未来,4.75,9.95,0.43,475594.0,216035032.71,11.34,4.75,4.26,4.27,4.32,2.37,5.99,2256.7,1.6,3787093685.0,3769468672.0,0.0,0.0,-7.23,7.22
117,002679,福建金森,9.17,9.95,0.83,71498.0,64167882.8,11.03,9.17,8.25,8.35,8.34,2.62,3.03,-58.45,2.97,2161882520.0,2161882520.0,0.0,0.0,0.44,12.93
118,000697,炼石航空,7.85,9.94,0.71,281494.0,215763105.05,9.94,7.85,7.14,7.14,7.14,3.85,4.99,-24.71,33.07,6853841877.0,4427320597.0,0.0,0.0,-5.08,-11.1
119,002512,达华智能,5.64,9.94,0.51,1286976.0,703941878.29,11.31,5.64,5.06,5.11,5.13,1.69,12.27,83.46,14.45,6469613160.0,5913285963.0,0.0,0.0,11.46,18.99
120,002164,宁波东力,6.97,9.94,0.63,211392.0,141742414.3,11.83,6.97,6.22,6.25,6.34,0.36,4.41,65.12,2.71,3709250612.0,3344033269.0,0.0,0.0,28.36,39.12
121,600734,实达集团,4.87,9.93,0.44,1683992.0,798922664.0,13.77,4.87,4.26,4.26,4.43,0.84,7.77,217.7,24.74,10608336126.0,10560244954.0,0.0,0.0,18.2,34.9
122,003021,兆威机电,147.8,9.93,13.35,162131.0,2351712836.96,8.9,147.9,135.93,135.99,134.45,1.09,7.86,167.29,11.26,35502077300.0,30475943204.0,0.07,0.76,99.46,99.97
123,600067,冠城新材,2.77,9.92,0.25,703911.0,189962707.0,11.11,2.77,2.49,2.51,2.52,3.76,5.06,-40.0,0.6,3854922407.0,3854922407.0,0.0,0.0,-10.06,4.53
124,834765,美之高,24.84,9.91,2.24,42618.0,100288878.89,10.97,24.99,22.51,22.61,22.6,1.66,9.69,61.73,5.19,1729188013.0,1092892808.0,-0.04,-0.16,-7.55,-27.07
125,000056,皇庭国际,3.89,9.89,0.35,2456483.0,907880404.38,12.15,3.89,3.46,3.55,3.54,2.5,27.18,-13.5,6.42,4707245121.0,3515282361.0,0.0,0.0,41.45,42.49
126,870299,灿能电力,17.03,9.87,1.53,126531.0,191820416.33,20.52,17.28,14.1,14.88,15.5,1.78,28.07,46.83,5.59,1534560970.0,767720643.0,0.0,4.41,18.59,75.39
127,301023,江南奕帆,72.26,9.62,6.34,43777.0,310651116.72,15.79,74.91,64.5,64.8,65.92,1.33,14.68,42.11,5.11,4046578065.0,2155363404.0,0.85,1.28,41.94,53.09
128,688691,灿芯股份,92.47,9.59,8.09,58106.0,525568831.0,18.48,97.6,82.01,82.28,84.38,1.0,22.79,181.82,8.13,11096400000.0,2357985000.0,-0.01,0.48,20.59,20.09
129,831526,凯华材料,35.8,9.55,3.12,73825.0,256515204.53,18.88,38.17,32.0,32.28,32.68,2.97,14.1,95.19,13.29,2960660000.0,1874755999.0,-0.25,-0.31,0.22,38.01
130,430139,华岭股份,29.41,9.33,2.51,247834.0,714983410.15,16.43,30.88,26.46,26.51,26.9,2.13,9.51,-399.5,7.21,7926212399.0,7665185502.0,0.0,-0.57,-11.28,21.63
131,603116,红蜻蜓,6.49,9.26,0.55,411448.0,261584717.0,10.27,6.53,5.92,5.94,5.94,2.01,7.14,-224.39,1.3,3739543192.0,3739543192.0,-0.31,-0.31,-3.85,16.94
132,300593,新雷能,14.57,9.14,1.22,409759.0,587164404.14,11.24,14.77,13.27,13.43,13.35,1.41,9.1,-43.08,2.82,7904202693.0,6560339210.0,0.21,-0.88,13.92,30.09
133,833943,优机股份,20.1,9.12,1.68,57180.0,112648556.61,12.49,20.9,18.6,19.1,18.42,2.29,13.88,20.21,3.36,2040579698.0,828162371.0,0.0,0.45,13.18,22.56
134,301302,华如科技,26.32,9.03,2.18,128806.0,331313446.44,9.61,26.32,24.0,24.17,24.14,1.61,15.29,-11.5,2.24,4102366800.0,2217196800.0,0.08,0.3,19.91,9.44
135,832471,美邦科技,16.79,9.03,1.39,65883.0,106306303.57,11.56,16.88,15.1,15.1,15.4,2.08,12.42,162.92,2.55,1396928000.0,890383892.0,0.0,0.78,-13.99,38.19
136,688385,复旦微电,47.6,8.92,3.9,276697.0,1277990865.0,14.42,49.0,42.7,42.81,43.7,1.84,5.15,68.29,6.63,39099939480.0,25565831480.0,-0.04,-0.19,14.48,23.99
