序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
35,002846,英联股份,10.35,8.38,0.8,17119,17718165.0,0.0,10.35,10.35,10.35,9.55,16.84,0.67,1541.42,3.06,4346934133,2660137294,0.0,1.97,7.37,25.91
36,300562,乐心医疗,17.52,8.35,1.35,7336,12852672.0,0.0,17.52,17.52,17.52,16.17,10.3,0.46,56.55,3.68,3810007614,2821986836,0.0,2.46,20.08,17.74
37,002852,道道全,9.2,8.24,0.7,15375,14145000.0,0.0,9.2,9.2,9.2,8.5,65.28,0.54,21.29,1.58,3164508406,2629532463,0.0,-0.43,-0.33,11.38
38,300078,思创医惠,4.79,7.88,0.35,47606,22803274.0,0.0,4.79,4.79,4.79,4.44,9.32,0.43,-14.16,6.7,5354607982,5333028639,0.0,0.21,19.45,57.57
39,002044,美年健康,7.3,7.83,0.53,144241,105295930.0,0.0,7.3,7.3,7.3,6.77,13.18,0.37,870.01,3.73,28574053638,28268875656,0.0,-2.01,48.98,59.04
40,688306,均普智能,14.7,7.69,1.05,23796,34979517.0,0.0,14.7,14.7,14.7,13.65,11.86,0.51,2129.47,10.27,18055757160,6882287160,0.0,-0.34,47.15,89.68
41,603882,金域医学,41.0,7.44,2.84,6074,24903400.0,0.0,41.0,41.0,41.0,38.16,6.87,0.13,151.8,2.56,18993589275,18865517657,0.0,-2.33,26.54,53.85
42,688246,嘉和美康,43.0,7.42,2.97,1402,6028170.0,0.0,43.0,43.0,43.0,40.03,5.08,0.14,-39.45,3.53,5916180714,4340937591,0.0,2.38,38.26,73.39
43,688222,成都先导,17.66,7.16,1.18,3812,6731957.0,0.0,17.66,17.66,17.66,16.48,7.09,0.1,138.92,5.08,7076008800,7076008800,0.0,-2.16,35.33,43.34
44,832278,鹿得医疗,10.32,6.94,0.67,2280,2353063.2,0.0,10.32,10.32,10.32,9.65,7.81,0.3,49.33,4.54,1816320000,779655360,0.0,2.38,0.68,44.34
45,001268,联合精密,23.7,6.85,1.52,7279,17251230.0,0.0,23.7,23.7,23.7,22.18,54.89,1.82,38.2,2.57,2558020016,950347106,0.0,-2.87,22.35,35.74
46,688579,山大地纬,11.87,6.74,0.75,5141,6101868.0,0.0,11.87,11.87,11.87,11.12,12.55,0.13,71.47,3.44,4748118700,4748118700,0.0,-0.17,6.17,29.16
47,835892,中科美菱,17.9,6.67,1.12,749,1340906.9,0.0,17.9,17.9,17.9,16.78,5.28,0.27,71.8,2.83,1731483719,499377368,0.0,1.65,-0.94,30.75
48,688621,阳光诺和,46.46,6.56,2.86,3982,18502463.0,0.0,46.46,46.46,46.46,43.6,25.4,0.36,28.86,4.72,5203520000,5203520000,0.0,0.11,12.77,23.24
49,301230,泓博医药,38.28,6.51,2.34,2714,10389192.0,0.0,38.28,38.28,38.28,35.94,8.92,0.35,262.9,5.12,5343375239,2942212475,0.0,1.27,40.32,50.0
50,301261,恒工精密,88.2,6.27,5.2,1437,12674340.0,0.0,88.2,88.2,88.2,83.0,6.06,0.38,60.48,4.96,7751915287,3341915287,0.0,-3.38,98.65,113.15
51,002524,光正眼科,4.43,6.24,0.26,9240,4093377.59,0.0,4.43,4.43,4.43,4.17,12.24,0.18,-82.78,8.42,2296809138,2251766448,0.0,3.75,-1.56,21.7
52,000581,威孚高科,24.91,6.18,1.45,58275,145163074.82,0.0,24.91,24.91,24.91,23.46,38.33,0.71,14.58,1.27,24834928559,20520860939,0.0,1.92,36.94,31.94
53,605566,福莱蒽特,19.8,6.17,1.15,252,498960.0,0.0,19.8,19.8,19.8,18.65,8.14,0.04,57.41,1.31,2640132000,1233301846,0.0,5.1,-2.56,10.0
54,600055,万东医疗,18.65,6.15,1.08,6201,11564865.0,0.0,18.65,18.65,18.65,17.57,18.41,0.11,84.97,6.7,13112088732,10086222111,0.0,0.54,4.72,23.51
55,300030,阳普医疗,6.43,6.11,0.37,1784,1147112.0,0.0,6.43,6.43,6.43,6.06,5.8,0.07,-35.07,2.92,1988074435,1750396224,0.0,2.06,-8.4,16.49
56,688315,诺禾致源,18.99,5.97,1.07,2908,5521931.0,0.0,18.99,18.99,18.99,17.92,5.34,0.07,40.65,3.18,7903638000,7903638000,0.0,1.01,39.02,51.92
57,300248,新开普,17.75,5.97,1.0,36191,64238403.75,0.0,17.75,17.75,17.75,16.75,19.56,0.88,611.18,4.08,8455183976,7262489872,0.0,4.72,42.8,83.18
58,300938,信测标准,40.79,5.95,2.29,12776,52113304.0,0.0,40.79,40.79,40.79,38.5,26.45,1.13,34.47,5.95,6576373257,4597831342,0.0,-0.05,66.02,58.84
59,688003,天准科技,66.1,5.9,3.68,2010,13282795.0,0.0,66.1,66.1,66.1,62.42,5.4,0.1,102.54,6.63,12796629500,12796629500,0.0,-1.34,30.48,52.66
60,872541,铁大科技,17.43,5.76,0.95,2479,4321751.07,0.0,17.43,17.43,17.43,16.48,5.93,0.28,31.46,5.71,2382681000,1569722862,0.0,-0.29,15.51,43.81
61,300986,志特新材,18.36,5.7,0.99,2464,4523904.0,0.0,18.36,18.36,18.36,17.37,3.61,0.1,57.53,3.34,4550704918,4545283504,0.0,2.57,43.89,51.24
62,688428,诺诚健华-U,19.66,5.7,1.06,2796,5496759.0,0.0,19.66,19.66,19.66,18.6,6.95,0.1,-94.36,5.1,34652071191,5235123131,0.0,-0.71,35.68,60.1
63,688358,祥生医疗,37.2,5.65,1.99,1073,3992230.0,0.0,37.2,37.2,37.2,35.21,8.6,0.1,29.1,2.93,4171032776,4171032776,0.0,1.97,39.33,52.33
64,002777,久远银海,21.93,5.64,1.17,5394,11829042.0,0.0,21.93,21.93,21.93,20.76,7.25,0.13,356.88,5.46,8952506663,8870936998,0.0,-2.96,5.08,27.35
65,688502,茂莱光学,303.0,5.57,16.0,451,13664694.0,0.0,303.0,303.0,303.0,287.0,5.07,0.27,379.17,13.58,15998400000,5090400000,0.0,-0.66,12.4,50.45
66,600718,东软集团,13.02,5.51,0.68,50007,65109114.0,0.0,13.02,13.02,13.02,12.34,20.75,0.42,77.15,1.63,15672219153,15672219153,0.0,-4.05,22.6,20.89
67,301337,亚华电子,34.16,5.5,1.78,2372,8102752.0,0.0,34.16,34.16,34.16,32.38,6.69,0.61,-135.27,3.21,3559472000,1326218446,0.0,1.97,-0.93,17.39
68,603158,腾龙股份,10.98,5.48,0.57,41436,45496728.0,0.0,10.98,10.98,10.98,10.41,45.2,0.84,17.1,2.4,5388976380,5388976380,0.0,-4.02,31.03,35.89
69,836270,天铭科技,15.61,5.47,0.81,899,1403432.66,0.0,15.61,15.61,15.61,14.8,7.34,0.11,19.48,3.83,1633055760,1266038388,0.0,2.56,-0.89,49.66
70,688395,正弦电气,22.25,5.45,1.15,566,1258794.0,0.0,22.25,22.25,22.25,21.1,10.93,0.07,51.4,2.54,1926799270,1926799270,0.0,3.49,9.07,30.96
71,002851,麦格米特,60.96,5.43,3.14,9584,58424064.0,0.0,60.96,60.96,60.96,57.82,8.11,0.21,60.67,5.76,33260870049,27826954171,0.0,3.32,43.71,-0.81
72,000592,平潭发展,2.94,5.38,0.15,76837,22590078.0,0.0,2.94,2.94,2.94,2.79,16.36,0.4,188.76,2.8,5679435822,5630371800,0.0,0.0,3.89,2.44
73,603887,城地香江,22.0,5.36,1.12,77808,171177600.0,0.0,22.0,22.0,22.0,20.88,15.17,1.31,-77.02,3.76,13396777262,13096147262,0.0,-4.22,55.15,38.19
74,301602,超研股份,28.98,5.34,1.47,2853,8267994.0,0.0,28.98,28.98,28.98,27.51,8.04,0.52,97.98,10.33,12412992909,1587421521,0.0,1.05,332.54,332.54
75,688010,福光股份,42.0,5.32,2.12,1141,4792284.0,0.0,42.0,42.0,42.0,39.88,4.48,0.07,670.47,3.97,6743586276,6743586276,0.0,2.41,30.68,47.37
76,300288,朗玛信息,18.33,5.28,0.92,10813,19820229.0,0.0,18.33,18.33,18.33,17.41,11.41,0.42,113.37,3.79,6194465899,4702916937,0.0,-1.98,12.25,25.38
77,600673,东阳光,11.43,5.25,0.57,7426,8487918.0,0.0,11.43,11.43,11.43,10.86,4.33,0.02,82.69,3.79,34448582780,34307807106,0.0,0.7,28.14,1.24
78,300143,盈康生命,11.05,5.24,0.55,4140,4574700.0,0.0,11.05,11.05,11.05,10.5,9.44,0.06,75.25,3.47,8281440224,7087212314,0.0,0.82,10.61,20.11
79,301060,兰卫医学,11.58,5.18,0.57,2304,2668032.0,0.0,11.58,11.58,11.58,11.01,5.44,0.06,-85.71,2.68,4637986860,4129199839,0.0,2.84,7.22,27.11
80,300432,富临精工,21.34,5.12,1.04,21703,46314202.0,0.0,21.34,21.34,21.34,20.3,9.93,0.18,62.92,5.99,26061631123,25720723578,0.0,-2.91,38.03,38.75
81,300931,通用电梯,7.45,5.08,0.36,1352,1007240.0,0.0,7.45,7.45,7.45,7.09,6.47,0.07,160.39,2.59,1789087700,1462881352,0.0,2.76,-0.53,13.39
82,600367,红星发展,16.02,4.98,0.76,51052,81785304.0,0.0,16.02,16.02,16.02,15.26,50.6,1.59,71.3,2.31,5464917050,5158010376,0.0,-4.59,27.24,38.82
83,873693,阿为特,53.6,4.95,2.53,757,4058056.0,0.0,53.6,53.6,53.6,51.07,4.69,0.21,171.78,11.17,3896720000,1962296000,0.0,0.0,7.83,51.16
84,300181,佐力药业,15.48,4.95,0.73,10848,16792704.0,0.0,15.48,15.48,15.48,14.75,21.23,0.18,21.51,3.92,10857475946,9304756496,0.0,-0.77,-7.42,0.78
85,301370,国科恒泰,12.18,4.91,0.57,2172,2645496.0,0.0,12.18,12.18,12.18,11.61,8.58,0.07,43.09,2.34,5731908000,3943257473,0.0,2.35,2.53,12.78
86,002052,*ST同洲,4.28,4.9,0.2,1634,699352.0,0.0,4.28,4.28,4.28,4.08,4.23,0.02,-167.73,-833.28,3192707490,3192691440,0.0,0.0,-26.33,-31.19
87,300863,卡倍亿,48.5,4.89,2.26,3201,15524607.5,0.0,48.5,48.5,48.5,46.24,15.87,0.25,37.48,3.9,6545130290,6281809871,0.0,1.04,7.32,8.5
88,301408,华人健康,12.49,4.87,0.58,2784,3477216.0,0.0,12.49,12.49,12.49,11.91,12.69,0.19,34.72,2.53,4996124900,1863149574,0.0,2.21,3.82,13.24
89,301219,腾远钴业,61.55,4.86,2.85,5543,34117165.0,0.0,61.55,61.55,61.55,58.7,8.43,0.33,22.03,2.1,18139842552,10333083305,0.0,0.08,25.28,36.14
90,300406,九强生物,17.5,4.85,0.81,2382,4168500.0,0.0,17.5,17.5,17.5,16.69,5.93,0.06,20.68,2.71,10295713593,7427286160,0.0,3.0,21.36,30.99
91,301131,聚赛龙,41.64,4.73,1.88,1260,5246640.0,0.0,41.64,41.64,41.64,39.76,14.85,0.55,56.78,2.44,1989559200,960810021,0.0,4.73,5.98,20.7
92,002046,国机精工,17.2,4.69,0.77,7680,13209875.2,0.0,17.2,17.2,17.2,16.43,6.04,0.15,33.35,2.68,9094715241,9044963708,0.0,1.18,9.35,22.86
93,002367,康力电梯,7.6,4.68,0.34,9403,7146280.0,0.0,7.6,7.6,7.6,7.26,18.57,0.18,16.16,1.75,6070775021,3999122721,0.0,0.0,7.95,10.63
94,688288,鸿泉物联,25.88,4.61,1.14,1521,3935856.0,0.0,25.88,25.88,25.88,24.74,10.26,0.15,-747.63,3.59,2604664650,2604664650,0.0,0.0,32.31,60.75
95,600619,海立股份,13.18,4.6,0.58,14241,18769638.0,0.0,13.18,13.18,13.18,12.6,2.86,0.18,467.18,2.32,14146679271,10401323838,0.0,1.23,-2.37,8.03
96,603799,华友钴业,37.97,4.6,1.67,19389,73621742.0,0.0,37.97,37.97,37.97,36.3,5.45,0.11,15.95,1.88,64252115911,64030216953,0.0,0.85,19.18,29.77
97,605186,健麾信息,23.88,4.55,1.04,710,1695480.0,0.0,23.88,23.88,23.88,22.84,4.21,0.05,76.0,3.03,3247680000,3247680000,0.0,1.49,4.92,18.75
98,300206,理邦仪器,13.35,4.54,0.58,3129,4177215.0,0.0,13.35,13.35,13.35,12.77,8.25,0.09,33.76,3.84,7738505669,4517367193,0.0,0.75,8.27,19.41
99,873679,前进科技,21.0,4.43,0.89,549,1152291.0,0.0,21.0,21.0,21.0,20.11,6.03,0.21,38.05,2.33,1172850000,548740500,0.0,-3.49,-2.46,28.13
100,000657,中钨高新,10.9,4.41,0.46,23851,25997590.0,0.0,10.9,10.9,10.9,10.44,17.58,0.19,82.86,2.14,22775339586,13595669593,0.0,-0.91,6.34,18.35
101,833230,欧康医药,18.78,4.39,0.79,112,210523.8,0.0,18.78,18.78,18.78,17.99,0.75,0.03,46.12,3.5,1451079969,637051611,0.0,2.23,-3.1,34.33
102,002065,东华软件,13.1,4.38,0.55,147406,193101860.0,0.0,13.1,13.1,13.1,12.55,10.61,0.51,64.29,3.56,41991819113,38093773602,0.0,-5.0,60.93,80.44
103,301392,汇成真空,101.66,4.37,4.26,906,9210396.0,0.0,101.66,101.66,101.66,97.4,6.16,0.4,118.23,13.85,10166000000,2287350000,0.0,0.65,35.6,64.6
104,300341,麦克奥迪,19.78,4.32,0.82,3215,6359270.0,0.0,19.78,19.78,19.78,18.96,3.78,0.06,62.77,5.76,10234376446,10193181135,0.0,1.18,-5.22,12.96
105,300096,ST易联众,3.88,4.3,0.16,4004,1553552.0,0.0,3.88,3.88,3.88,3.72,11.37,0.09,-18.4,5.83,1668400000,1663436281,0.0,1.84,3.47,22.4
106,688626,翔宇医疗,41.57,4.26,1.7,259,1076497.0,0.0,41.57,41.57,41.57,39.87,2.43,0.02,64.27,3.26,6651200000,6651200000,0.0,1.41,33.92,41.44
107,002889,东方嘉盛,23.78,4.25,0.97,1567,3726326.0,0.0,23.78,23.78,23.78,22.81,2.58,0.09,26.8,2.7,6414951774,4165043624,0.0,3.8,-2.34,18.37
108,603588,高能环境,5.95,4.2,0.24,180156,107192618.0,0.0,5.95,5.95,5.95,5.71,77.05,1.18,12.12,0.95,9063245019,9063245019,0.0,-5.25,10.8,13.55
109,300816,艾可蓝,37.0,4.2,1.49,2670,9879000.0,0.0,37.0,37.0,37.0,35.51,11.87,0.55,43.05,3.55,2960000000,1789549511,0.0,0.0,46.36,44.59
110,688529,豪森智能,20.4,4.19,0.82,2143,4372393.0,0.0,20.4,20.4,20.4,19.58,10.35,0.13,-39.41,1.69,3412661104,3412661104,0.0,-2.25,12.21,30.02
111,002277,友阿股份,5.99,4.17,0.24,45236,27096364.0,0.0,5.99,5.99,5.99,5.75,11.32,0.32,54.76,1.23,8351095072,8351095072,0.0,-3.39,78.81,2.39
112,300476,胜宏科技,62.0,4.11,2.45,12184,75540800.0,0.0,62.0,62.0,62.0,59.55,5.64,0.14,52.46,6.44,53486695742,53022940206,0.0,0.0,41.97,47.3
113,300676,华大基因,67.6,4.11,2.67,4072,27526584.8,0.0,67.6,67.6,67.6,64.93,5.65,0.1,-169.79,2.86,28109538470,27886360585,0.0,0.9,48.57,61.07
114,688022,瀚川智能,15.0,4.09,0.59,2884,4325970.0,0.0,15.0,15.0,15.0,14.41,13.11,0.16,-2.37,4.11,2638174860,2638174860,0.0,-1.19,12.02,36.86
115,837344,三元基因,24.0,4.03,0.93,1234,2962632.0,0.0,24.0,24.0,24.0,23.07,11.7,0.11,97.08,4.71,2923440000,2725459104,0.0,-3.85,1.31,34.91
116,300354,东华测试,52.55,4.02,2.03,898,4718990.0,0.0,52.55,52.55,52.55,50.52,2.97,0.11,55.04,9.9,7268726563,4267063941,0.0,1.06,37.93,51.05
117,301149,隆华新材,12.95,4.02,0.5,6639,8597505.0,0.0,12.95,12.95,12.95,12.45,10.04,0.33,30.54,2.95,5568500233,2642070461,0.0,-1.15,24.28,30.94
118,688271,联影医疗,137.0,4.01,5.28,939,12869095.0,0.0,137.0,137.0,137.0,131.72,5.65,0.02,89.48,5.67,112909644356,81281959712,0.0,0.74,-1.93,8.39
119,605228,神通科技,13.04,3.99,0.5,6105,7960920.0,0.0,13.04,13.04,13.04,12.54,6.05,0.14,251.63,3.67,5555194394,5516035274,0.0,0.0,22.56,20.85
120,000710,贝瑞基因,18.0,3.99,0.69,26185,47133000.0,0.0,18.0,18.0,18.0,17.31,8.21,0.82,459.54,3.4,6363386370,5728654674,0.0,-3.74,86.14,113.02
121,300550,和仁科技,15.49,3.96,0.59,982,1521118.0,0.0,15.49,15.49,15.49,14.9,3.85,0.04,3282.55,3.79,4067056584,4063280432,0.0,0.26,10.41,2.24
122,301235,华康医疗,20.77,3.95,0.79,958,1989766.0,0.0,20.77,20.77,20.77,19.98,16.84,0.19,83.78,1.23,2193312000,1058273040,0.0,2.82,-4.81,2.77
123,002645,华宏科技,7.9,3.95,0.3,5894,4656260.0,0.0,7.9,7.9,7.9,7.6,12.71,0.12,1264.21,1.28,4594053638,4021663918,0.0,1.67,1.02,15.84
124,301373,凌玮科技,30.33,3.94,1.15,736,2232288.0,0.0,30.33,30.33,30.33,29.18,11.8,0.19,25.86,2.11,3289958520,1166880691,0.0,1.1,4.23,19.5
125,600151,航天机电,8.0,3.9,0.3,20845,16676000.0,0.0,8.0,8.0,8.0,7.7,13.17,0.15,-161.23,2.36,11474018296,11474018296,0.0,-0.12,-6.76,0.25
126,688089,嘉必优,25.88,3.85,0.96,1831,4738861.0,0.0,25.88,25.88,25.88,24.92,5.11,0.11,35.25,2.8,4355840026,4355840026,0.0,0.0,21.22,36.0
127,002222,福晶科技,38.38,3.76,1.39,6335,24312962.4,0.0,38.38,38.38,38.38,36.99,8.13,0.14,80.57,11.47,18048195000,17967662822,0.0,1.0,14.19,18.46
128,002472,双环传动,39.5,3.76,1.43,11133,43975350.0,0.0,39.5,39.5,39.5,38.07,10.04,0.15,34.02,3.93,33474999509,29722185484,0.0,1.28,33.27,29.0
129,600531,豫光金铅,7.76,3.74,0.28,54791,42517506.0,0.0,7.76,7.76,7.76,7.48,24.08,0.5,11.45,1.62,8460282840,8460282840,0.0,0.13,13.28,20.87
130,300126,锐奇股份,8.89,3.73,0.32,2697,2397633.0,0.0,8.89,8.89,8.89,8.57,2.66,0.13,-129.61,2.54,2702183064,1870744294,0.0,1.6,40.66,73.29
131,001223,欧克科技,59.83,3.73,2.15,374,2237642.0,0.0,59.83,59.83,59.83,57.68,7.98,0.22,51.32,2.11,3989464400,997964400,0.0,-0.05,46.46,36.38
132,002580,圣阳股份,14.52,3.71,0.52,28008,40667616.0,0.0,14.52,14.52,14.52,14.0,5.7,0.62,29.72,3.06,6590177778,6567959376,0.0,-1.22,61.87,71.23
133,300290,荣科科技,21.05,3.69,0.75,8093,17035765.0,0.0,21.05,21.05,21.05,20.3,6.72,0.13,-1526.03,16.44,13466370577,13455630341,0.0,0.38,-7.31,3.44
134,301520,万邦医药,42.42,3.69,1.51,309,1310778.0,0.0,42.42,42.42,42.42,40.91,7.89,0.14,27.26,1.9,2828000014,936354349,0.0,2.71,1.31,11.19
135,000887,中鼎股份,22.48,3.69,0.8,17744,39888512.0,0.0,22.48,22.48,22.48,21.68,3.99,0.14,21.1,2.31,29594689513,29547051268,0.0,2.14,78.55,71.34
136,603992,松霖科技,25.99,3.67,0.92,2593,6739207.0,0.0,25.99,25.99,25.99,25.07,10.54,0.06,24.85,3.5,11136406161,10924483701,0.0,-5.73,29.69,40.71
137,603303,得邦照明,12.74,3.66,0.45,949,1209026.0,0.0,12.74,12.74,12.74,12.29,5.43,0.02,17.5,1.71,6076273886,6076273886,0.0,0.95,1.03,8.24
138,000426,兴业银锡,13.99,3.63,0.49,17714,24781886.0,0.0,13.99,13.99,13.99,13.5,15.24,0.1,14.33,3.25,24841143989,24835544141,0.0,0.07,6.07,25.81
139,002105,信隆健康,8.0,3.63,0.28,33698,26958400.0,0.0,8.0,8.0,8.0,7.72,25.59,0.92,2636.38,3.27,2944480000,2915775800,0.0,-5.33,45.72,60.32
140,688277,天智航-U,14.79,3.57,0.51,1730,2559350.0,0.0,14.79,14.79,14.79,14.28,3.82,0.04,-53.99,5.14,6646506778,6646506778,0.0,0.0,25.45,48.05
141,688468,科美诊断,8.18,3.54,0.28,2550,2085736.0,0.0,8.18,8.18,8.18,7.9,6.85,0.06,25.84,2.32,3281063440,3281063440,0.0,1.11,9.36,19.42
142,002030,达安基因,6.75,3.53,0.23,9353,6313275.0,0.0,6.75,6.75,6.75,6.52,5.82,0.07,-14.13,1.14,9473260716,9473260716,0.0,0.6,6.13,18.84
143,873593,鼎智科技,62.0,3.51,2.1,1702,10551780.0,0.0,62.0,62.0,62.0,59.9,4.61,0.15,152.48,12.45,8336625958,7157026544,0.0,0.32,26.53,63.98
144,002896,中大力德,96.98,3.5,3.28,3613,35038874.0,0.0,96.98,96.98,96.98,93.7,4.26,0.24,193.11,12.65,14660591219,14660591219,0.0,-0.02,164.25,152.49
145,688071,华依科技,47.08,3.5,1.59,559,2633702.0,0.0,47.08,47.08,47.08,45.49,4.2,0.07,-85.9,4.07,3991900206,3991900206,0.0,0.81,41.47,74.69
