序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
45,002824,和胜股份,20.52,10.03,1.87,298571.0,587028389.91,11.58,20.52,18.36,18.66,18.65,1.25,15.78,77.26,3.41,5727420942.0,3881460662.0,0.0,0.0,19.51,30.7
46,000409,云鼎科技,12.95,10.03,1.18,1619918.0,2073896659.9,7.31,12.95,12.09,12.95,11.77,4.37,38.26,81.54,5.85,8783603040.0,5482295023.0,0.0,0.0,17.09,45.34
47,600592,龙溪股份,17.45,10.03,1.59,167851.0,289622175.0,5.3,17.45,16.61,16.99,15.86,0.35,4.2,31.58,2.79,6972209814.0,6972209814.0,0.0,0.0,64.78,77.7
48,002526,山东矿机,4.5,10.02,0.41,2244922.0,976919352.04,11.98,4.5,4.01,4.07,4.09,1.27,12.77,54.91,2.58,8022572262.0,7908814656.0,0.0,0.0,13.64,27.48
49,600590,泰豪科技,9.77,10.02,0.89,1070282.0,1040341526.0,3.6,9.77,9.45,9.46,8.88,0.68,12.69,-31.22,2.54,8332537458.0,8241674240.0,0.0,0.0,79.6,80.26
50,000701,厦门信达,5.27,10.02,0.48,358549.0,182907545.03,12.73,5.27,4.66,4.78,4.79,1.84,5.37,-19.11,14.63,3561503449.0,3519625130.0,0.0,0.0,-2.95,15.32
51,001239,永达股份,16.14,10.02,1.47,143878.0,229793691.58,11.11,16.14,14.51,14.7,14.67,5.58,12.62,64.33,3.05,3873600000.0,1839960000.0,0.0,0.0,0.19,10.02
52,000680,山推股份,10.76,10.02,0.98,630029.0,668652311.01,7.26,10.76,10.05,10.1,9.78,1.55,4.82,17.96,2.69,16143522953.0,14074042125.0,0.0,0.0,3.56,11.27
53,603178,圣龙股份,22.18,10.02,2.02,304296.0,636386938.0,11.41,22.18,19.88,20.2,20.16,3.59,12.87,573.11,4.12,5243615521.0,5243615521.0,0.0,0.0,-3.31,14.27
54,603166,福达股份,11.75,10.02,1.07,810845.0,940448431.0,10.77,11.75,10.6,10.67,10.68,1.56,12.69,47.13,3.27,7592951649.0,7508351649.0,0.0,0.0,66.43,61.62
55,001298,好上好,31.85,10.02,2.9,210329.0,668846131.6,4.42,31.85,30.57,31.85,28.95,2.25,19.79,161.33,4.19,6520156188.0,3384576559.0,0.0,0.0,10.02,27.15
56,688655,迅捷兴,14.28,10.02,1.3,141542.0,194132443.0,13.64,14.49,12.72,13.08,12.98,1.13,10.61,-1005.97,2.8,1904809200.0,1904809200.0,0.49,-0.76,21.74,32.47
57,603048,浙江黎明,19.01,10.01,1.73,37665.0,70434842.0,6.66,19.01,17.86,17.89,17.28,1.01,2.56,56.94,2.21,2792188800.0,2792188800.0,0.0,0.0,29.85,28.45
58,601020,华钰矿业,19.01,10.01,1.73,999594.0,1858700883.0,9.9,19.01,17.3,17.3,17.28,1.48,12.19,76.43,4.77,15587528909.0,15587528909.0,0.0,0.0,29.76,50.63
59,002261,拓维信息,38.02,10.01,3.46,3388196.0,12164087345.99,12.7,38.02,33.63,34.59,34.56,1.17,30.04,3252.12,18.4,47755154184.0,42877579600.0,0.0,0.0,84.12,107.65
60,603602,纵横通信,20.66,10.01,1.88,320769.0,632912568.0,10.54,20.66,18.68,18.68,18.78,2.47,13.99,167.64,4.69,4736269733.0,4736269733.0,0.0,0.0,24.16,29.13
61,605488,福莱新材,53.74,10.01,4.89,153821.0,789978845.0,12.77,53.74,47.5,47.88,48.85,1.19,7.97,112.97,7.64,10557696288.0,10376281334.0,0.0,0.0,207.09,155.78
62,002369,卓翼科技,13.96,10.01,1.27,2863607.0,3922498723.78,12.92,13.96,12.32,12.5,12.69,0.92,50.63,-47.86,14.14,7914709669.0,7896482446.0,0.0,0.0,106.81,119.5
63,603985,恒润股份,14.4,10.01,1.31,284349.0,406297703.0,8.71,14.4,13.26,13.33,13.09,1.79,6.45,-64.62,1.94,6348355243.0,6348355243.0,0.0,0.0,11.89,23.29
64,002725,跃岭股份,15.39,10.01,1.4,15273.0,23504531.4,0.0,15.39,15.39,15.39,13.99,0.18,0.72,-463.81,4.11,3939840000.0,3261547989.0,0.0,0.0,22.05,43.43
65,605319,无锡振华,34.86,10.0,3.17,87903.0,293251136.0,11.17,34.86,31.32,31.55,31.69,0.73,4.11,26.11,3.78,8717146783.0,7448939983.0,0.0,0.0,59.11,65.61
66,603583,捷昌驱动,45.75,10.0,4.16,185903.0,840678600.0,8.3,45.75,42.3,42.98,41.59,0.69,4.86,44.88,4.02,17543137391.0,17487798191.0,0.0,0.0,84.1,85.15
67,603618,杭电股份,7.37,10.0,0.67,479743.0,339363907.0,12.24,7.37,6.55,6.7,6.7,1.68,6.94,31.57,1.7,5095438290.0,5095438290.0,0.0,0.0,25.77,35.73
68,600343,航天动力,11.44,10.0,1.04,374607.0,413670641.0,11.15,11.44,10.28,10.38,10.4,3.7,5.87,-65.76,4.66,7301080621.0,7301080621.0,0.0,0.0,1.51,8.95
69,003021,兆威机电,162.58,10.0,14.78,168036.0,2572574396.39,12.36,162.58,144.31,146.03,147.8,1.12,8.15,184.02,12.38,39052285030.0,33523537524.0,0.0,0.0,104.19,119.97
70,002115,三维通信,8.03,10.0,0.73,1467854.0,1161565107.81,9.73,8.03,7.32,7.32,7.3,2.13,19.51,-198.34,2.79,6512260396.0,6040130122.0,0.0,0.0,14.06,20.75
71,002105,信隆健康,6.38,10.0,0.58,401104.0,233063235.13,15.69,6.38,5.47,5.65,5.8,2.25,11.01,2102.51,2.61,2348222800.0,2325331201.0,0.0,0.0,11.93,27.86
72,000797,中国武夷,2.97,10.0,0.27,1371682.0,394502649.16,12.22,2.97,2.64,2.7,2.7,5.01,8.73,75.0,0.89,4665140024.0,4664604866.0,0.0,0.0,-7.48,7.22
73,000659,珠海中富,2.97,10.0,0.27,747602.0,214468046.65,11.48,2.97,2.66,2.69,2.7,3.81,5.81,-98.95,12.81,3818536484.0,3818536484.0,0.0,0.0,-2.3,5.32
74,000528,柳    工,12.87,10.0,1.17,643548.0,823974047.71,7.44,12.87,12.0,12.0,11.7,1.22,3.19,14.76,1.47,25987584527.0,25977474640.0,0.0,0.0,15.63,6.72
75,001373,翔腾新材,33.89,10.0,3.08,91891.0,305683045.16,10.19,33.89,30.75,30.94,30.81,6.57,27.74,156.68,2.6,2327798634.0,1122834397.0,0.0,0.0,15.98,15.35
76,001339,智微智能,55.9,10.0,5.08,256110.0,1415245012.18,5.51,55.9,53.1,54.26,50.82,2.17,35.03,127.72,6.89,13998365362.0,4087369429.0,0.0,0.0,39.23,52.77
77,002975,博杰股份,41.38,9.99,3.76,50759.0,199247858.32,10.31,41.38,37.5,37.58,37.62,0.51,6.2,2871.23,3.43,5899813294.0,3385978294.0,0.0,0.0,27.56,35.85
78,603666,亿嘉和,38.74,9.99,3.52,245479.0,926100984.0,10.62,38.74,35.0,35.0,35.22,1.38,11.89,-74.78,3.48,7999454212.0,7999454212.0,0.0,0.0,52.34,58.71
79,605333,沪光股份,36.32,9.99,3.3,115814.0,417805156.0,9.99,36.32,33.02,33.09,33.02,2.45,2.65,27.14,8.09,15863707262.0,15863707262.0,0.0,0.0,12.13,11.31
80,001282,三联锻造,27.96,9.99,2.54,95509.0,253491278.83,10.66,27.96,25.25,25.48,25.42,0.91,17.11,32.3,2.94,4437363840.0,1561062720.0,0.0,0.0,32.95,33.14
81,000829,天音控股,12.77,9.99,1.16,350777.0,447465240.93,0.86,12.77,12.67,12.67,11.61,0.56,3.43,473.98,4.39,13090532593.0,13078135873.0,0.0,0.0,-6.03,-3.11
82,002801,微光股份,36.01,9.99,3.27,74380.0,253205736.38,11.09,36.01,32.38,32.5,32.74,1.04,6.42,26.72,4.96,8269048320.0,4170055227.0,0.0,0.0,43.52,47.22
83,600318,新力金融,8.7,9.99,0.79,1108716.0,935823852.0,13.15,8.7,7.66,7.86,7.91,4.94,21.62,99.64,4.15,4460730398.0,4460730398.0,0.0,1.16,-13.0,2.72
84,603958,哈森股份,16.74,9.99,1.52,144854.0,232093712.0,12.02,16.74,14.91,15.53,15.22,1.19,6.6,-66.47,4.82,3672086400.0,3672086400.0,0.0,0.0,33.17,-5.9
85,000837,秦川机床,12.34,9.98,1.12,354343.0,428610446.04,10.43,12.34,11.17,11.18,11.22,0.56,3.52,165.97,2.59,12431597809.0,12431357179.0,0.0,0.0,25.92,37.57
86,002195,岩山科技,5.73,9.98,0.52,7642602.0,4245091176.86,10.56,5.73,5.18,5.27,5.21,1.61,13.62,576.56,3.33,32555250535.0,32162770839.0,0.0,0.0,41.48,44.33
87,603901,永创智能,10.36,9.98,0.94,256086.0,257199612.0,10.4,10.36,9.38,9.4,9.42,1.05,5.29,48.19,2.09,5052763215.0,5012590502.0,0.0,0.0,16.4,40.57
88,002436,兴森科技,13.67,9.98,1.24,1333802.0,1733146255.97,11.18,13.67,12.28,12.43,12.43,1.59,8.89,-548.15,4.56,23096819410.0,20503004344.0,0.0,0.0,13.82,23.04
89,603809,豪能股份,17.53,9.97,1.59,604072.0,1022969398.0,10.85,17.53,15.8,15.84,15.94,1.38,9.42,34.64,3.98,11240244818.0,11240244818.0,0.0,0.0,39.57,50.73
90,002418,康盛股份,3.75,9.97,0.34,741983.0,277324209.0,4.99,3.75,3.58,3.59,3.41,0.73,6.53,-323.96,2.82,4261500000.0,4261500000.0,0.0,0.0,34.41,53.69
91,600589,大位科技,6.62,9.97,0.6,3918941.0,2483961907.0,10.3,6.62,6.0,6.0,6.02,1.42,26.51,-263.99,16.15,9787470672.0,9787470672.0,0.0,0.0,9.97,44.54
92,002326,永太科技,12.69,9.97,1.15,1097640.0,1345434337.83,11.35,12.69,11.38,11.51,11.54,2.11,13.65,-98.02,3.81,11743336089.0,10202420682.0,0.0,0.0,21.9,41.95
93,603300,海南华铁,10.6,9.96,0.96,287946.0,305222665.0,0.0,10.6,10.6,10.6,9.64,0.07,1.46,32.21,3.46,20911764705.0,20911764705.0,0.0,0.0,74.92,83.39
94,002196,方正电机,7.3,9.94,0.66,491215.0,349169952.32,10.84,7.3,6.58,6.61,6.64,1.31,10.06,302384.84,2.49,3619865089.0,3565395971.0,0.0,0.0,14.06,36.19
95,600815,厦工股份,2.99,9.93,0.27,337675.0,98968419.0,10.29,2.99,2.71,2.72,2.72,1.05,1.9,529.65,3.49,5304542495.0,5304542495.0,0.0,0.0,7.55,12.83
96,300570,太辰光,94.02,9.73,8.34,254171.0,2312205622.86,11.54,95.0,85.11,85.67,85.68,1.23,13.22,109.84,15.1,21354468035.0,18079571011.0,0.01,0.01,32.4,29.33
97,688411,海博思创,79.41,9.71,7.03,58666.0,445299357.0,11.26,79.88,71.73,72.5,72.38,1.05,16.46,21.81,3.61,14113551053.0,2830920839.0,0.16,0.52,309.75,309.75
98,300286,安科瑞,24.0,9.69,2.12,124436.0,285335609.32,10.37,24.0,21.73,22.18,21.88,2.28,7.09,24.39,3.72,5153187000.0,4213761576.0,0.25,0.71,23.33,16.79
99,300382,斯莱克,16.77,9.61,1.47,678377.0,1095944487.03,10.33,16.88,15.3,15.87,15.3,1.39,10.88,-511.33,4.62,10458649356.0,10455364583.0,-0.12,-0.06,27.14,56.15
100,300250,初灵信息,18.94,9.48,1.64,318803.0,591760407.65,15.78,19.88,17.15,17.25,17.3,1.47,20.22,-100.65,7.24,4054438052.0,2986360655.0,-0.05,-0.26,16.55,34.33
101,430685,新芝生物,14.61,9.36,1.25,79931.0,115620545.3,15.72,15.6,13.5,13.89,13.36,4.76,14.59,23.88,2.48,1337047898.0,800497679.0,-0.27,0.14,1.18,38.75
102,300442,润泽科技,67.33,9.34,5.75,554180.0,3569325400.22,12.02,68.89,61.49,63.1,61.58,1.37,10.0,57.43,12.31,115907359427.0,37317817189.0,0.04,-0.24,94.6,29.58
103,300762,上海瀚讯,23.85,9.2,2.01,735159.0,1737830299.44,12.73,24.88,22.1,22.1,21.84,3.1,11.71,-123.04,6.23,14976983662.0,14976983662.0,-0.04,-0.13,-1.16,13.41
104,603800,洪田股份,30.99,9.12,2.59,123917.0,371515190.0,9.89,30.99,28.18,28.41,28.4,1.12,5.96,56.78,8.18,6445920000.0,6445920000.0,0.06,0.16,29.88,22.73
105,833454,同心传动,18.0,9.09,1.5,110345.0,193146121.48,15.58,18.88,16.31,16.51,16.5,1.74,17.47,61.47,5.95,1891800000.0,1137224250.0,0.0,-0.72,7.33,54.91
106,831305,海希通讯,20.4,9.09,1.7,137830.0,281564954.42,15.56,22.0,19.09,19.55,18.7,3.79,12.52,42.35,3.64,2861304000.0,2245841222.0,0.05,0.15,1.59,48.15
107,003010,若羽臣,37.03,9.01,3.06,86256.0,301924601.01,12.75,37.34,33.01,33.59,33.97,1.63,7.13,78.95,5.79,6074049637.0,4477884448.0,-0.13,0.03,58.79,32.72
108,301210,金杨股份,71.52,8.99,5.9,88322.0,604656114.22,16.25,73.86,63.2,65.0,65.62,1.35,28.25,120.84,3.24,5897278581.0,2236359309.0,-0.42,-0.06,103.12,132.74
109,603278,大业股份,13.35,8.98,1.1,675239.0,878416250.0,11.18,13.48,12.11,12.26,12.25,1.14,19.76,-31.79,2.11,4562487883.0,4562487883.0,0.0,-0.22,53.62,75.89
110,688279,峰岹科技,288.8,8.96,23.75,23986.0,675021559.0,11.32,292.0,262.0,262.0,265.05,0.91,4.29,119.96,10.45,26674544144.0,16131857690.0,-0.41,-0.07,86.32,83.13
111,833943,优机股份,21.89,8.91,1.79,67356.0,140639480.77,17.96,22.62,19.01,19.01,20.1,2.19,16.35,22.01,3.66,2222302964.0,901914144.0,0.37,1.06,19.23,33.48
112,002345,潮宏基,7.39,8.84,0.6,468889.0,338316831.31,10.01,7.47,6.79,6.81,6.79,1.95,5.41,15.59,1.76,6566108905.0,6407716507.0,-0.27,-1.07,28.75,27.19
113,834599,同力股份,18.7,8.72,1.5,322115.0,612793162.41,20.64,20.66,17.11,17.18,17.2,1.93,9.46,8.25,2.77,8555717500.0,6368841194.0,0.0,0.38,26.61,46.55
114,300798,锦鸡股份,7.44,8.61,0.59,590038.0,445546853.52,20.0,8.22,6.85,6.85,6.85,4.55,15.85,296.38,2.05,3487946951.0,2770415204.0,0.13,0.81,9.57,4.06
115,300201,海伦哲,5.91,8.44,0.46,1179915.0,691025947.06,19.63,6.4,5.33,5.44,5.45,2.95,11.75,33.61,4.19,5963447717.0,5936638864.0,0.0,0.0,-3.43,12.36
116,688159,有方科技,44.29,8.42,3.44,132562.0,582653984.0,15.74,46.98,40.55,40.55,40.85,1.86,14.46,41.85,4.77,4074436184.0,4060484834.0,-0.34,-0.07,39.28,46.46
117,300591,万里马,5.2,8.33,0.4,630388.0,316096601.64,15.21,5.35,4.62,4.72,4.8,2.16,17.98,-24.28,4.96,2109503640.0,1823456190.0,0.19,0.19,-8.77,26.52
118,002048,宁波华翔,15.94,8.29,1.22,850862.0,1315472531.79,9.99,16.0,14.53,14.53,14.72,0.96,11.99,13.57,1.14,12972499965.0,11314234045.0,-0.06,-0.38,20.76,26.31
119,833284,灵鸽科技,32.8,8.25,2.5,273317.0,834565280.15,15.78,32.89,28.11,29.0,30.3,1.0,41.4,-64.37,11.07,3436969156.0,2165330212.0,0.61,2.5,41.01,115.08
120,688290,景业智能,64.2,8.24,4.89,53300.0,331394778.0,12.81,65.97,58.37,59.0,59.31,1.12,8.76,175.34,5.11,6560579639.0,3905044159.0,-0.12,0.31,76.96,46.84
121,835305,云创数据,40.99,8.24,3.12,136154.0,547581862.94,9.8,41.92,38.21,38.95,37.87,1.38,16.79,-37.4,7.78,5426097364.0,3324324866.0,0.1,0.51,59.37,101.82
122,300766,每日互动,53.9,8.12,4.05,1153146.0,5842924574.3,16.75,54.78,46.43,50.2,49.85,1.42,32.42,2498.24,13.08,21138111602.0,19170776748.0,0.0,0.8,239.85,268.93
123,002379,宏创控股,11.85,7.92,0.87,704315.0,821239356.94,11.2,12.08,10.85,11.01,10.98,2.26,6.2,-197.51,6.81,13466028973.0,13466028973.0,0.0,0.0,59.27,32.11
124,300167,*ST迪威,2.6,7.88,0.19,303110.0,77304377.15,7.88,2.6,2.41,2.43,2.41,1.75,8.5,-24.34,-96.59,937430000.0,927556500.0,0.39,0.0,11.59,14.04
125,301160,翔楼新材,90.83,7.86,6.62,38674.0,340306738.84,10.27,92.2,83.55,83.55,84.21,0.83,8.75,39.78,4.66,7362072511.0,4012702909.0,0.03,-0.11,63.81,63.36
126,870508,丰安股份,18.7,7.84,1.36,43636.0,81013754.17,14.99,20.0,17.4,17.4,17.34,3.02,10.67,26.48,2.5,1163888000.0,764821548.0,0.43,0.16,0.92,49.72
127,002290,禾盛新材,25.45,7.84,1.85,179740.0,443813574.97,8.14,25.55,23.63,24.27,23.6,0.68,7.27,55.19,7.97,6314458799.0,6292508174.0,-0.2,0.0,51.76,48.83
128,301557,C常友,97.0,7.79,7.01,79886.0,764707617.76,21.1,104.99,86.0,86.97,89.99,0.86,72.1,40.84,4.31,4297863487.0,1074760000.0,0.0,0.52,235.87,235.87
129,600345,长江通信,24.87,7.76,1.79,143136.0,349760580.0,9.62,25.31,23.09,23.09,23.08,2.64,6.77,123.49,2.37,8197453723.0,5261479716.0,-0.16,-0.2,-13.1,7.57
130,600595,中孚实业,4.17,7.75,0.3,1745096.0,707332516.0,8.79,4.2,3.86,3.86,3.87,2.11,4.35,17.24,1.15,16719323575.0,16712964325.0,-0.24,-0.24,36.72,47.35
131,601717,郑煤机,14.29,7.69,1.02,971589.0,1358716045.0,8.67,14.41,13.26,13.32,13.27,1.73,6.3,6.26,1.16,25513365000.0,22037548282.0,0.21,0.14,13.05,10.09
132,001380,华纬科技,31.0,7.64,2.2,85681.0,261751751.9,9.03,31.6,29.0,29.68,28.8,1.15,14.41,27.72,3.51,5673297600.0,1843557600.0,0.0,0.13,37.23,41.55
133,871478,巨能股份,35.81,7.63,2.54,65568.0,228974682.91,9.32,35.98,32.88,33.17,33.27,1.37,28.51,-1835.55,10.3,2738716464.0,823630000.0,0.28,0.17,-9.53,36.0
134,300543,朗科智能,13.68,7.63,0.97,333012.0,442184046.57,10.54,13.85,12.51,12.7,12.71,1.08,15.76,60.03,3.57,3668135583.0,2889816060.0,0.15,0.22,24.7,30.53
135,831370,新安洁,4.8,7.62,0.34,331050.0,153634286.08,12.56,4.87,4.31,4.32,4.46,2.29,12.37,-21.64,2.26,1470144000.0,1284283531.0,0.42,0.42,-13.51,40.76
136,688500,慧辰股份,32.1,7.61,2.27,53732.0,170115220.0,10.06,32.88,29.88,29.98,29.83,2.42,7.23,-42.77,3.23,2384211771.0,2384211771.0,-0.25,0.0,-17.59,-6.41
