序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
150,300572,安车检测,18.2,5.32,0.92,62109,112915777.0,7.58,18.59,17.28,17.28,17.28,6.42,3.38,-118.71,2.11,4167596378,3341457410,-1.03,-1.19,-18.09,0.72
151,688167,炬光科技,81.08,5.29,4.07,39674,314335763.0,4.58,81.19,77.66,78.0,77.01,8.7,4.39,-43.17,3.45,7326659932,7326659932,0.14,0.85,20.76,27.28
152,301421,波长光电,54.51,5.25,2.72,39850,214985838.28,6.37,55.3,52.0,52.78,51.79,5.1,8.61,153.52,5.33,6307788180,2524275517,-0.51,-0.53,-0.51,1.57
153,300179,四方达,10.44,5.24,0.52,153711,158465996.48,6.05,10.55,9.95,10.0,9.92,10.08,4.09,40.49,4.25,5072888185,3921679355,-0.57,0.29,-25.38,-7.2
154,300409,道氏技术,18.22,5.2,0.9,293976,526473558.98,5.08,18.25,17.37,17.43,17.32,2.52,4.95,64.01,1.83,12553407748,10826937285,0.39,0.83,10.96,33.87
155,301120,新特电气,9.79,5.16,0.48,112199,111153992.0,9.77,10.3,9.39,9.39,9.31,7.89,7.12,239.99,2.31,3636407928,1541819944,-0.31,-0.71,-5.41,-1.21
156,002026,山东威达,12.05,5.15,0.59,296944,363177819.9,8.55,12.61,11.63,11.69,11.46,17.86,6.94,20.2,1.52,5370725235,5159390045,-0.66,-0.82,5.15,22.46
157,000710,贝瑞基因,18.2,5.14,0.89,411153,738144680.85,6.3,18.5,17.41,18.0,17.31,4.29,12.92,464.64,3.43,6434090663,5792306393,-0.22,2.59,88.21,115.38
158,002633,申科股份,11.7,5.12,0.57,19513,22430795.0,6.47,11.85,11.13,11.13,11.13,4.57,1.31,187.56,4.18,1755000000,1746707625,3.36,3.27,-19.48,8.84
159,600184,光电股份,13.4,5.1,0.65,82371,108910384.0,6.59,13.54,12.7,12.76,12.75,7.3,1.62,4626.78,2.7,6817395068,6817395068,-0.59,-0.45,19.64,29.84
160,600165,*ST宁科,3.92,5.09,0.19,89357,34865687.0,3.22,3.92,3.8,3.82,3.73,4.3,1.3,-4.2,-6.42,2684744398,2684744398,0.0,0.0,95.02,61.32
161,300819,聚杰微纤,22.4,5.07,1.08,81054,179643158.5,10.93,23.23,20.9,21.32,21.32,7.99,6.01,43.31,3.84,3342192000,3018674400,-0.31,-1.75,51.56,72.31
162,300167,*ST迪威,2.91,5.05,0.14,146157,41770025.0,9.75,2.98,2.71,2.73,2.77,5.1,4.1,-27.24,-108.1,1049200500,1038149775,0.34,-0.68,28.76,27.63
163,603303,得邦照明,12.91,5.04,0.62,29774,38227952.0,3.01,12.99,12.62,12.74,12.29,5.68,0.62,17.73,1.73,6157354463,6157354463,-0.39,-0.54,2.38,9.69
164,603007,ST花王,8.54,5.04,0.41,86504,72781949.0,4.92,8.54,8.14,8.14,8.13,4.84,1.73,-63.76,8.77,7488692703,4268554844,0.0,0.0,11.2,-15.11
165,001270,铖昌科技,33.79,5.04,1.62,49153,167328464.56,8.58,34.98,32.22,32.23,32.17,7.46,4.85,-166.58,5.14,7003638466,3426034430,-0.44,-1.66,-27.05,-11.31
166,688158,优刻得-W,32.19,5.02,1.54,317028,1017000822.0,7.7,33.18,30.82,31.2,30.65,3.23,7.88,-61.42,6.1,14585130657,12948875199,0.03,-0.34,112.76,130.26
167,000592,平潭发展,2.93,5.02,0.14,1505776,447858017.36,6.09,3.06,2.89,2.94,2.79,10.68,7.86,188.11,2.79,5660118014,5611220876,-0.68,-1.35,3.53,2.09
168,600608,ST沪科,3.56,5.01,0.17,8513,2985343.0,4.72,3.56,3.4,3.42,3.39,2.77,0.27,4537.82,26.79,1170746730,1133402330,0.0,0.0,-11.44,11.25
169,688609,九联科技,11.52,5.01,0.55,157668,182292586.0,8.84,11.88,10.91,11.06,10.97,8.13,3.15,-41.46,6.2,5760000000,5760000000,-1.2,-2.46,0.79,8.68
170,300412,迦南科技,5.91,4.97,0.28,302006,179642450.0,7.99,6.18,5.73,5.73,5.63,10.05,6.39,81.33,2.8,2941741725,2794901918,0.17,0.17,8.64,27.92
171,600895,张江高科,28.12,4.96,1.33,306665,853140193.0,6.46,28.64,26.91,27.4,26.79,5.25,1.98,63.92,3.46,43549150146,43549150146,-1.33,0.82,-4.13,4.93
172,002197,ST证通,5.5,4.96,0.26,220932,119815122.0,3.82,5.5,5.3,5.32,5.24,4.13,4.14,-44.61,1.39,3378996104,2937003779,0.0,1.1,16.77,36.14
173,603388,ST元成,3.6,4.96,0.17,89230,31934381.0,3.5,3.6,3.48,3.52,3.43,9.48,2.74,-10.6,1.08,1172640859,1172640859,0.0,0.0,7.46,35.85
174,300078,思创医惠,4.66,4.95,0.22,1034057,495829998.08,8.11,4.99,4.63,4.79,4.44,6.74,9.29,-13.77,6.52,5209284592,5188290910,-0.21,-0.43,16.21,53.29
175,688089,嘉必优,26.15,4.94,1.23,54428,140903937.0,6.3,26.6,25.03,25.88,24.92,5.07,3.23,35.61,2.83,4401283488,4401283488,-0.42,-0.8,22.48,37.41
176,688266,泽璟制药-U,90.88,4.93,4.27,24086,220146024.0,6.32,92.47,87.0,87.0,86.61,6.54,0.91,-176.61,19.07,24056679944,24056679944,-0.5,-0.95,36.52,45.85
177,603377,ST东时,2.56,4.92,0.12,86668,21914988.0,6.15,2.56,2.41,2.42,2.44,4.27,1.21,-12.54,1.08,1830039439,1830039439,0.0,0.0,4.07,6.67
178,000615,ST美谷,3.2,4.92,0.15,111978,35168620.0,4.92,3.2,3.05,3.05,3.05,4.44,1.47,-22.14,19.71,2441535101,2440000918,1.27,1.59,-19.8,-17.31
179,300436,广生堂,38.2,4.92,1.79,53985,205623797.0,7.06,39.07,36.5,36.5,36.41,9.29,3.95,-64.6,13.65,6083999400,5222613772,-0.26,-0.39,44.92,16.93
180,000622,*ST恒立,2.99,4.91,0.14,106115,31550530.0,4.56,2.99,2.86,2.86,2.85,3.23,2.5,-58.81,7.63,1271425740,1271425740,0.0,0.0,26.16,43.75
181,002052,*ST同洲,4.28,4.9,0.2,126159,53996052.0,0.0,4.28,4.28,4.28,4.08,10.88,1.69,-167.73,-833.28,3192707490,3192691440,0.0,0.0,-26.33,-31.19
182,002222,福晶科技,38.79,4.87,1.8,144958,558937750.81,2.97,39.05,37.95,38.38,36.99,6.2,3.1,81.43,11.6,18240997500,18159605025,0.36,0.36,15.41,19.72
183,301235,华康医疗,20.95,4.85,0.97,33090,69698110.79,3.3,21.38,20.72,20.77,19.98,19.39,6.49,84.5,1.24,2212320000,1067444400,-0.24,-0.19,-3.99,3.66
184,000711,*ST京蓝,1.73,4.85,0.08,220280,37946167.45,1.82,1.73,1.7,1.7,1.65,7.66,0.96,-56.65,7.33,4942568866,3953446770,0.0,0.0,-7.98,7.45
185,002249,大洋电机,7.2,4.8,0.33,736312,526907984.27,4.8,7.32,6.99,6.99,6.87,4.58,4.04,19.59,1.93,17515831673,13117177901,-0.55,-0.96,23.5,22.66
186,836892,广咨国际,14.49,4.77,0.66,8738,12377383.7,4.19,14.49,13.91,14.0,13.83,3.12,0.65,17.13,5.28,2243991923,1935129980,0.69,2.48,-5.73,32.09
187,688306,均普智能,14.3,4.76,0.65,372854,539265937.0,8.13,14.86,13.75,14.7,13.65,6.19,7.96,2071.52,10.0,17564444040,6695014040,-0.63,-1.38,43.14,84.52
188,002793,罗欣药业,3.75,4.75,0.17,91446,33635720.8,3.63,3.75,3.62,3.63,3.58,6.6,0.84,-11.53,1.94,4078456823,4072271040,0.81,1.9,-14.19,-1.83
189,836942,恒立钻具,18.56,4.74,0.84,11287,20542916.42,5.47,18.69,17.72,17.9,17.72,2.91,2.74,23.34,2.33,1138230976,765646660,1.64,1.92,-0.7,34.59
190,300667,必创科技,18.42,4.72,0.83,63345,116354446.0,7.28,18.88,17.6,17.86,17.59,10.99,3.67,-751.04,2.96,3769395838,3180182828,-0.43,-1.23,-3.26,13.91
191,601020,华钰矿业,23.61,4.7,1.06,861933,2033987639.0,5.81,24.26,22.95,22.99,22.55,7.27,10.51,94.92,5.93,19359366520,19359366520,-1.05,-1.01,64.87,87.08
192,600718,东软集团,12.92,4.7,0.58,775873,1010247284.0,5.59,13.35,12.66,13.02,12.34,10.73,6.45,76.55,1.62,15551848807,15551848807,0.7,1.57,21.66,19.96
193,300499,高澜股份,19.4,4.7,0.87,133125,256106574.99,6.8,19.8,18.54,18.6,18.53,5.15,4.9,-251.65,4.28,5921822142,5265323076,0.47,0.41,20.42,-3.77
194,300909,汇创达,30.35,4.69,1.36,44223,133860187.09,7.07,30.95,28.9,28.9,28.99,7.47,3.87,52.1,2.66,5249729913,3467204092,0.46,-0.78,7.62,27.25
195,836675,秉扬科技,11.5,4.64,0.51,15283,17215379.49,6.55,11.54,10.82,10.91,10.99,3.61,1.95,28.4,3.27,1980001000,903381005,0.0,1.05,-5.74,38.06
196,002734,利民股份,10.15,4.64,0.45,155182,156951194.84,5.36,10.34,9.82,9.83,9.7,6.34,4.78,54.55,1.5,3723735321,3295033375,-1.17,-0.78,16.13,27.35
197,688162,巨一科技,28.74,4.62,1.27,25673,73705375.0,4.81,29.28,27.96,27.99,27.47,7.85,4.11,185.97,1.7,3943092794,1796847074,0.63,0.17,25.61,5.93
198,003019,宸展光电,36.69,4.62,1.62,44229,161940315.57,3.68,37.29,36.0,36.0,35.07,4.32,2.63,29.46,4.32,6408381691,6180547798,0.11,-0.41,48.36,43.43
199,688448,磁谷科技,33.55,4.61,1.48,11211,37265915.0,5.89,33.87,31.98,31.98,32.07,5.34,2.34,46.86,2.35,2403934665,1609470665,0.0,0.12,-5.55,19.27
200,688288,鸿泉物联,25.88,4.61,1.14,42273,110663853.0,8.81,27.09,24.91,25.88,24.74,9.51,4.2,-747.63,3.59,2604664650,2604664650,-1.48,-2.89,32.31,60.75
